N_Fe N_B T n_Fe n_Fe_SRH n_FeB n_FeB_SRH
3.162000E+11 1.778e+15 330 1.011833237E+00 1.011419044E+00 1.089596171E+00 1.089726465E+00
4.642000E+11 1.778e+15 330 1.007515141E+00 1.013330186E+00 1.092994839E+00 1.093095490E+00
6.813000E+11 1.778e+15 330 1.014809440E+00 1.014665055E+00 1.096849854E+00 1.096913432E+00
1.000000E+12 1.778e+15 330 1.018895501E+00 1.018908262E+00 1.099284191E+00 1.099335219E+00
1.468000E+12 1.778e+15 330 1.038120806E+00 1.038148887E+00 1.101684382E+00 1.101728337E+00
2.154000E+12 1.778e+15 330 1.053894694E+00 1.053920700E+00 1.106137429E+00 1.106214750E+00
3.162000E+12 1.778e+15 330 1.067851153E+00 1.067875596E+00 1.111373540E+00 1.111442615E+00
4.642000E+12 1.778e+15 330 1.079664580E+00 1.079686894E+00 1.113595854E+00 1.113626620E+00
6.813000E+12 1.778e+15 330 1.087276417E+00 1.087288002E+00 1.115507364E+00 1.115533319E+00
1.000000E+13 1.778e+15 330 1.093923242E+00 1.093934102E+00 1.116967539E+00 1.116989344E+00
1.000000E+10 1.778e+15 335 1.005739356E+00 1.006300441E+00 1.059283513E+00 1.061077102E+00
1.468000E+10 1.778e+15 335 1.005981740E+00 1.006299740E+00 1.059851775E+00 1.061166427E+00
2.154000E+10 1.778e+15 335 1.006021758E+00 1.006298822E+00 1.060424698E+00 1.061430251E+00
3.162000E+10 1.778e+15 335 1.006096911E+00 1.006297707E+00 1.061106180E+00 1.061815259E+00
4.642000E+10 1.778e+15 335 1.006230313E+00 1.006296550E+00 1.061852441E+00 1.062344635E+00
6.813000E+10 1.778e+15 335 1.006218412E+00 1.006307477E+00 1.062655655E+00 1.062998743E+00
1.000000E+11 1.778e+15 335 1.006266697E+00 1.006320264E+00 1.063685972E+00 1.063936492E+00
1.468000E+11 1.778e+15 335 1.006314440E+00 1.006359525E+00 1.064546278E+00 1.064695874E+00
2.154000E+11 1.778e+15 335 1.006412196E+00 1.006542774E+00 1.065561667E+00 1.065680746E+00
3.162000E+11 1.778e+15 335 1.006637036E+00 1.006660257E+00 1.068763292E+00 1.067176880E+00
4.642000E+11 1.778e+15 335 1.006951938E+00 1.006971149E+00 1.070434711E+00 1.070497333E+00
6.813000E+11 1.778e+15 335 1.007149964E+00 1.007161352E+00 1.072202504E+00 1.072234603E+00
1.000000E+12 1.778e+15 335 1.007582727E+00 1.007593275E+00 1.072698632E+00 1.072721049E+00
1.468000E+12 1.778e+15 335 1.008360593E+00 1.008368243E+00 1.073296347E+00 1.073312217E+00
2.154000E+12 1.778e+15 335 1.009117343E+00 1.009124792E+00 1.074393617E+00 1.074428287E+00
3.162000E+12 1.778e+15 335 1.010436945E+00 1.010443887E+00 1.077794497E+00 1.077824660E+00
4.642000E+12 1.778e+15 335 1.011907630E+00 1.011913062E+00 1.083478793E+00 1.083532359E+00
6.813000E+12 1.778e+15 335 1.013657273E+00 1.013663194E+00 1.086237826E+00 1.086261076E+00
1.000000E+13 1.778e+15 335 1.016106196E+00 1.016115207E+00 1.088472462E+00 1.088492324E+00
1.000000E+10 1.778e+15 340 1.006756224E+00 1.007194388E+00 1.007856322E+00 1.008731636E+00
1.468000E+10 1.778e+15 340 1.006880019E+00 1.007188539E+00 1.008119458E+00 1.008709887E+00
2.154000E+10 1.778e+15 340 1.006964948E+00 1.007180143E+00 1.008346967E+00 1.008110888E+00
3.162000E+10 1.778e+15 340 1.007019208E+00 1.007168209E+00 1.008484710E+00 1.008701057E+00
4.642000E+10 1.778e+15 340 1.007048727E+00 1.007151512E+00 1.008657830E+00 1.008904565E+00
6.813000E+10 1.778e+15 340 1.007058028E+00 1.007128710E+00 1.008756026E+00 1.008906985E+00
1.000000E+11 1.778e+15 340 1.007050148E+00 1.007098704E+00 1.007752203E+00 1.009018794E+00
1.468000E+11 1.778e+15 340 1.007028167E+00 1.007061553E+00 1.009122778E+00 1.009261559E+00
2.154000E+11 1.778e+15 340 1.006997198E+00 1.007020240E+00 1.009161986E+00 1.009211593E+00
3.162000E+11 1.778e+15 340 1.006967664E+00 1.006983698E+00 1.009371868E+00 1.009333438E+00
4.642000E+11 1.778e+15 340 1.006959685E+00 1.006971019E+00 1.009500663E+00 1.009619810E+00
6.813000E+11 1.778e+15 340 1.007007914E+00 1.007015583E+00 1.009739779E+00 1.009753849E+00
1.000000E+12 1.778e+15 340 1.007194846E+00 1.007200961E+00 1.011238263E+00 1.011253801E+00
1.468000E+12 1.778e+15 340 1.007601212E+00 1.007607945E+00 1.015914967E+00 1.015756202E+00
2.154000E+12 1.778e+15 340 1.008538843E+00 1.008545334E+00 1.030759694E+00 1.033839320E+00
3.162000E+12 1.778e+15 340 1.009601066E+00 1.009606212E+00 1.041625208E+00 1.041673316E+00
4.642000E+12 1.778e+15 340 1.010824524E+00 1.010830174E+00 1.049837863E+00 1.049883201E+00
6.813000E+12 1.778e+15 340 1.012690691E+00 1.012696087E+00 1.056613652E+00 1.056655191E+00
1.000000E+13 1.778e+15 340 1.014951599E+00 1.014956829E+00 1.061662777E+00 1.061684034E+00
