X GeCr200 GeCr300 GeCr400 OrCr200 OrCr300 OrCr400 OrCr500 OrCr600 OrCr700 OrCr750 OsCr200 OsCr300 OsCr400 OsCr500 OsCr600 OsCr700
7.69000E+2 1.45888E-1 2.19833E-1 2.93894E-1 2.12129E-1 3.21419E-1 4.29935E-1 5.38528E-1 6.47236E-1 7.87827E-1 8.58027E-1 1.45802E-1 2.28446E-1 3.11407E-1 3.95969E-1 4.81377E-1 5.65089E-1
7.70000E+2 1.41354E-1 2.13343E-1 2.85485E-1 2.07854E-1 3.15232E-1 4.21920E-1 5.28721E-1 6.35661E-1 7.74337E-1 8.43580E-1 1.45775E-1 2.28354E-1 3.11247E-1 3.95712E-1 4.81015E-1 5.64122E-1
7.71000E+2 1.37310E-1 2.07425E-1 2.77711E-1 2.03632E-1 3.09127E-1 4.14015E-1 5.19054E-1 6.24255E-1 7.60873E-1 8.29086E-1 1.45674E-1 2.28169E-1 3.10977E-1 3.95312E-1 4.80478E-1 5.62974E-1
7.72000E+2 1.33832E-1 2.02094E-1 2.70512E-1 1.99451E-1 3.03041E-1 4.06097E-1 5.09337E-1 6.12756E-1 7.47081E-1 8.14149E-1 1.45507E-1 2.27906E-1 3.10619E-1 3.94792E-1 4.79787E-1 5.61872E-1
7.73000E+2 1.30817E-1 1.97283E-1 2.63873E-1 1.95294E-1 2.96936E-1 3.98105E-1 4.99481E-1 6.01051E-1 7.32785E-1 7.98560E-1 1.45282E-1 2.27584E-1 3.10201E-1 3.94185E-1 4.78979E-1 5.61001E-1
7.74000E+2 1.28122E-1 1.92914E-1 2.57792E-1 1.91166E-1 2.90829E-1 3.90069E-1 4.89535E-1 5.89206E-1 7.18155E-1 7.82541E-1 1.45004E-1 2.27206E-1 3.09724E-1 3.93490E-1 4.78055E-1 5.60273E-1
7.75000E+2 1.25602E-1 1.88903E-1 2.52262E-1 1.87076E-1 2.84743E-1 3.82028E-1 4.79551E-1 5.77286E-1 7.03375E-1 7.66332E-1 1.44673E-1 2.26767E-1 3.09179E-1 3.92702E-1 4.77010E-1 5.59495E-1
7.76000E+2 1.23123E-1 1.85169E-1 2.47272E-1 1.83023E-1 2.78692E-1 3.74015E-1 4.69588E-1 5.65378E-1 6.88623E-1 7.50162E-1 1.44289E-1 2.26261E-1 3.08554E-1 3.91807E-1 4.75831E-1 5.58460E-1
7.77000E+2 1.20680E-1 1.81681E-1 2.42760E-1 1.79003E-1 2.72685E-1 3.66055E-1 4.59685E-1 5.53536E-1 6.74063E-1 7.34244E-1 1.43851E-1 2.25684E-1 3.07838E-1 3.90799E-1 4.74516E-1 5.56971E-1
7.78000E+2 1.18344E-1 1.78438E-1 2.38640E-1 1.74981E-1 2.66677E-1 3.58095E-1 4.49783E-1 5.41698E-1 6.59728E-1 7.18661E-1 1.43359E-1 2.25028E-1 3.07022E-1 3.89663E-1 4.73046E-1 5.55016E-1
7.79000E+2 1.16184E-1 1.75435E-1 2.34821E-1 1.70896E-1 2.60592E-1 3.50050E-1 4.39790E-1 5.29764E-1 6.45605E-1 7.03445E-1 1.42809E-1 2.24285E-1 3.06089E-1 3.88383E-1 4.71405E-1 5.52702E-1
7.80000E+2 1.14266E-1 1.72667E-1 2.31215E-1 1.66698E-1 2.54363E-1 3.41835E-1 4.29606E-1 5.17619E-1 6.31663E-1 6.88603E-1 1.42193E-1 2.23441E-1 3.05018E-1 3.86933E-1 4.69561E-1 5.50132E-1
7.81000E+2 1.12616E-1 1.70126E-1 2.27777E-1 1.62334E-1 2.47920E-1 3.33369E-1 4.19137E-1 5.05160E-1 6.17875E-1 6.74148E-1 1.41506E-1 2.22484E-1 3.03794E-1 3.85295E-1 4.67496E-1 5.47415E-1
7.82000E+2 1.11191E-1 1.67803E-1 2.24534E-1 1.57805E-1 2.41258E-1 3.24637E-1 4.08361E-1 4.92354E-1 6.04175E-1 6.59998E-1 1.40746E-1 2.21410E-1 3.02408E-1 3.83456E-1 4.65189E-1 5.44618E-1
7.83000E+2 1.09940E-1 1.65684E-1 2.21518E-1 1.53209E-1 2.34481E-1 3.15738E-1 3.97363E-1 4.79271E-1 5.90405E-1 6.45881E-1 1.39917E-1 2.20230E-1 3.00878E-1 3.81438E-1 4.62670E-1 5.41707E-1
7.84000E+2 1.08817E-1 1.63758E-1 2.18762E-1 1.48645E-1 2.27693E-1 3.06774E-1 3.86240E-1 4.65995E-1 5.76422E-1 6.31540E-1 1.39026E-1 2.18957E-1 2.99227E-1 3.79264E-1 4.59959E-1 5.38628E-1
7.85000E+2 1.07777E-1 1.62015E-1 2.16293E-1 1.44208E-1 2.21000E-1 2.97847E-1 3.75081E-1 4.52605E-1 5.62076E-1 6.16711E-1 1.38074E-1 2.17603E-1 2.97473E-1 3.76952E-1 4.57074E-1 5.35335E-1
7.86000E+2 1.06811E-1 1.60451E-1 2.14118E-1 1.39984E-1 2.14490E-1 2.89042E-1 3.63963E-1 4.39164E-1 5.47210E-1 6.01132E-1 1.37067E-1 2.16177E-1 2.95630E-1 3.74518E-1 4.54034E-1 5.31772E-1
7.87000E+2 1.05925E-1 1.59071E-1 2.12239E-1 1.35947E-1 2.08145E-1 2.80350E-1 3.52892E-1 4.25693E-1 5.31852E-1 5.84829E-1 1.36002E-1 2.14679E-1 2.93703E-1 3.71961E-1 4.50828E-1 5.27945E-1
7.88000E+2 1.05121E-1 1.57879E-1 2.10661E-1 1.32014E-1 2.01890E-1 2.71718E-1 3.41843E-1 4.12199E-1 5.16075E-1 5.67910E-1 1.34876E-1 2.13106E-1 2.91688E-1 3.69272E-1 4.47443E-1 5.23886E-1
7.89000E+2 1.04403E-1 1.56876E-1 2.09380E-1 1.28114E-1 1.95658E-1 2.63093E-1 3.30780E-1 3.98669E-1 4.99949E-1 5.50487E-1 1.33684E-1 2.11452E-1 2.89575E-1 3.66430E-1 4.43846E-1 5.19617E-1
7.90000E+2 1.03767E-1 1.56043E-1 2.08364E-1 1.24169E-1 1.89378E-1 2.54421E-1 3.19675E-1 3.85101E-1 4.83546E-1 5.32669E-1 1.32421E-1 2.09711E-1 2.87361E-1 3.63424E-1 4.40019E-1 5.15162E-1
7.91000E+2 1.03205E-1 1.55336E-1 2.07529E-1 1.20139E-1 1.83026E-1 2.45705E-1 3.08559E-1 3.71564E-1 4.67008E-1 5.14633E-1 1.31090E-1 2.07883E-1 2.85042E-1 3.60252E-1 4.35960E-1 5.10548E-1
7.92000E+2 1.02705E-1 1.54708E-1 2.06788E-1 1.16081E-1 1.76697E-1 2.37079E-1 2.97611E-1 3.58276E-1 4.50628E-1 4.96709E-1 1.29705E-1 2.05974E-1 2.82613E-1 3.56928E-1 4.31704E-1 5.05770E-1
7.93000E+2 1.02255E-1 1.54111E-1 2.06052E-1 1.12061E-1 1.70501E-1 2.28696E-1 2.87026E-1 3.45478E-1 4.34711E-1 4.79236E-1 1.28281E-1 2.03986E-1 2.80068E-1 3.53462E-1 4.27283E-1 5.00815E-1
7.94000E+2 1.01845E-1 1.53502E-1 2.05244E-1 1.08150E-1 1.64548E-1 2.20711E-1 2.77004E-1 3.33414E-1 4.19574E-1 4.62565E-1 1.26831E-1 2.01928E-1 2.77404E-1 3.49875E-1 4.22740E-1 4.95692E-1
7.95000E+2 1.01463E-1 1.52864E-1 2.04343E-1 1.04416E-1 1.58952E-1 2.13279E-1 2.67742E-1 3.22326E-1 4.05529E-1 4.47044E-1 1.25373E-1 1.99805E-1 2.74620E-1 3.46184E-1 4.18114E-1 4.90392E-1
7.96000E+2 1.01095E-1 1.52192E-1 2.03353E-1 1.00920E-1 1.53789E-1 2.06492E-1 2.59349E-1 3.12335E-1 3.92674E-1 4.32762E-1 1.23904E-1 1.97619E-1 2.71717E-1 3.42393E-1 4.13415E-1 4.84920E-1
7.97000E+2 1.00727E-1 1.51476E-1 2.02271E-1 9.77142E-2 1.49102E-1 2.00376E-1 2.51826E-1 3.03418E-1 3.80872E-1 4.19521E-1 1.22417E-1 1.95364E-1 2.68693E-1 3.38500E-1 4.08638E-1 4.79271E-1
7.98000E+2 1.00345E-1 1.50710E-1 2.01097E-1 9.48478E-2 1.44931E-1 1.94953E-1 2.45171E-1 2.95545E-1 3.69974E-1 4.07115E-1 1.20899E-1 1.93034E-1 2.65548E-1 3.34501E-1 4.03776E-1 4.73437E-1
7.99000E+2 9.99388E-2 1.49891E-1 1.99841E-1 9.23728E-2 1.41320E-1 1.90247E-1 2.39389E-1 2.88696E-1 3.59837E-1 3.95340E-1 1.19345E-1 1.90628E-1 2.62288E-1 3.30400E-1 3.98831E-1 4.67431E-1
8.00000E+2 9.94995E-2 1.49018E-1 1.98509E-1 9.03386E-2 1.38309E-1 1.86282E-1 2.34480E-1 2.82848E-1 3.50337E-1 3.84022E-1 1.17747E-1 1.88146E-1 2.58920E-1 3.26198E-1 3.93797E-1 4.61256E-1
8.01000E+2 9.90201E-2 1.48090E-1 1.97108E-1 8.87796E-2 1.35942E-1 1.83111E-1 2.30503E-1 2.78064E-1 3.41608E-1 3.73330E-1 1.16109E-1 1.85607E-1 2.55477E-1 3.21915E-1 3.88677E-1 4.54943E-1
8.02000E+2 9.84934E-2 1.47110E-1 1.95652E-1 8.77227E-2 1.34267E-1 1.80806E-1 2.27557E-1 2.74471E-1 3.33967E-1 3.63675E-1 1.14440E-1 1.83037E-1 2.52004E-1 3.17582E-1 3.83484E-1 4.48549E-1
8.03000E+2 9.79135E-2 1.46078E-1 1.94151E-1 8.71953E-2 1.33336E-1 1.79442E-1 2.25742E-1 2.72194E-1 3.27729E-1 3.55468E-1 1.12749E-1 1.80463E-1 2.48545E-1 3.13225E-1 3.78227E-1 4.42118E-1
8.04000E+2 9.72773E-2 1.44994E-1 1.92604E-1 8.72227E-2 1.33195E-1 1.79089E-1 2.25154E-1 2.71354E-1 3.23205E-1 3.49111E-1 1.11044E-1 1.77907E-1 2.45139E-1 3.08871E-1 3.72912E-1 4.35699E-1
8.05000E+2 9.65861E-2 1.43849E-1 1.90992E-1 8.78208E-2 1.33877E-1 1.79802E-1 2.25867E-1 2.72049E-1 3.20666E-1 3.44965E-1 1.09328E-1 1.75381E-1 2.41805E-1 3.04533E-1 3.67548E-1 4.29314E-1
8.06000E+2 9.58413E-2 1.42639E-1 1.89307E-1 8.89407E-2 1.35323E-1 1.81512E-1 2.27808E-1 2.74200E-1 3.20115E-1 3.43072E-1 1.07607E-1 1.72880E-1 2.38526E-1 3.00207E-1 3.62147E-1 4.22963E-1
8.07000E+2 9.50463E-2 1.41360E-1 1.87533E-1 9.05019E-2 1.37429E-1 1.84095E-1 2.30834E-1 2.77648E-1 3.21432E-1 3.43331E-1 1.05885E-1 1.70398E-1 2.35288E-1 2.95895E-1 3.56727E-1 4.16654E-1
8.08000E+2 9.42029E-2 1.40006E-1 1.85657E-1 9.24256E-2 1.40090E-1 1.87427E-1 2.34804E-1 2.82236E-1 3.24499E-1 3.45644E-1 1.04166E-1 1.67930E-1 2.32073E-1 2.91593E-1 3.51303E-1 4.10384E-1
8.09000E+2 9.33108E-2 1.38572E-1 1.83670E-1 9.46313E-2 1.43201E-1 1.91384E-1 2.39575E-1 2.87803E-1 3.29188E-1 3.49899E-1 1.02452E-1 1.65466E-1 2.28862E-1 2.87297E-1 3.45885E-1 4.04149E-1
8.10000E+2 9.23688E-2 1.37054E-1 1.81563E-1 9.70470E-2 1.46668E-1 1.95847E-1 2.45011E-1 2.94195E-1 3.35368E-1 3.55977E-1 1.00751E-1 1.63003E-1 2.25640E-1 2.83000E-1 3.40479E-1 3.97945E-1
8.11000E+2 9.13769E-2 1.35449E-1 1.79333E-1 9.96465E-2 1.50445E-1 2.00755E-1 2.51029E-1 3.01311E-1 3.42844E-1 3.63636E-1 9.90728E-2 1.60543E-1 2.22400E-1 2.78700E-1 3.35088E-1 3.91771E-1
8.12000E+2 9.03350E-2 1.33756E-1 1.76974E-1 1.02425E-1 1.54512E-1 2.06067E-1 2.57567E-1 3.09066E-1 3.51396E-1 3.72588E-1 9.74279E-2 1.58087E-1 2.19134E-1 2.74394E-1 3.29716E-1 3.85627E-1
8.13000E+2 8.92418E-2 1.31974E-1 1.74485E-1 1.05372E-1 1.58841E-1 2.11737E-1 2.64560E-1 3.17371E-1 3.60803E-1 3.82546E-1 9.58251E-2 1.55634E-1 2.15830E-1 2.70077E-1 3.24360E-1 3.79507E-1
8.14000E+2 8.81001E-2 1.30117E-1 1.71897E-1 1.08480E-1 1.63409E-1 2.17719E-1 2.71939E-1 3.26138E-1 3.70838E-1 3.93216E-1 9.42727E-2 1.53186E-1 2.12482E-1 2.65744E-1 3.19024E-1 3.73409E-1
8.15000E+2 8.69140E-2 1.28215E-1 1.69264E-1 1.11735E-1 1.68183E-1 2.23964E-1 2.79635E-1 3.35272E-1 3.81291E-1 4.04329E-1 9.27776E-2 1.50764E-1 2.09127E-1 2.61436E-1 3.13748E-1 3.67384E-1
8.16000E+2 8.56884E-2 1.26293E-1 1.66635E-1 1.15085E-1 1.73086E-1 2.30367E-1 2.87517E-1 3.44619E-1 3.91994E-1 4.15711E-1 9.13449E-2 1.48403E-1 2.05831E-1 2.57218E-1 3.08596E-1 3.61513E-1
8.17000E+2 8.44267E-2 1.24376E-1 1.64060E-1 1.18459E-1 1.78016E-1 2.36799E-1 2.95428E-1 3.53996E-1 4.02786E-1 4.27210E-1 8.99778E-2 1.46136E-1 2.02656E-1 2.53153E-1 3.03629E-1 3.55877E-1
8.18000E+2 8.31346E-2 1.22489E-1 1.61585E-1 1.21787E-1 1.82874E-1 2.43133E-1 3.03213E-1 3.63219E-1 4.13511E-1 4.38687E-1 8.86816E-2 1.43995E-1 1.99666E-1 2.49305E-1 2.98910E-1 3.50554E-1
8.19000E+2 8.18272E-2 1.20641E-1 1.59210E-1 1.24998E-1 1.87561E-1 2.49241E-1 3.10719E-1 3.72111E-1 4.24015E-1 4.49997E-1 8.74582E-2 1.42011E-1 1.96916E-1 2.45730E-1 2.94491E-1 3.45614E-1
8.20000E+2 8.05225E-2 1.18841E-1 1.56932E-1 1.28032E-1 1.91986E-1 2.55005E-1 3.17802E-1 3.80498E-1 4.34160E-1 4.61019E-1 8.63068E-2 1.40175E-1 1.94391E-1 2.42408E-1 2.90352E-1 3.41032E-1
8.21000E+2 7.92375E-2 1.17089E-1 1.54734E-1 1.30854E-1 1.96100E-1 2.60365E-1 3.24386E-1 3.88294E-1 4.43841E-1 4.71641E-1 8.52195E-2 1.38454E-1 1.92034E-1 2.39281E-1 2.86432E-1 3.36726E-1
8.22000E+2 7.79899E-2 1.15392E-1 1.52608E-1 1.33457E-1 1.99890E-1 2.65297E-1 3.30439E-1 3.95458E-1 4.53007E-1 4.81806E-1 8.41919E-2 1.36821E-1 1.89793E-1 2.36291E-1 2.82670E-1 3.32622E-1
8.23000E+2 7.67970E-2 1.13757E-1 1.50549E-1 1.35839E-1 2.03346E-1 2.69780E-1 3.35931E-1 4.01946E-1 4.61596E-1 4.91442E-1 8.32175E-2 1.35247E-1 1.87615E-1 2.33383E-1 2.79008E-1 3.28645E-1
8.24000E+2 7.56674E-2 1.12196E-1 1.48572E-1 1.37985E-1 2.06445E-1 2.73790E-1 3.40831E-1 4.07725E-1 4.69556E-1 5.00490E-1 8.22924E-2 1.33705E-1 1.85452E-1 2.30505E-1 2.75394E-1 3.24728E-1
8.25000E+2 7.46092E-2 1.10726E-1 1.46705E-1 1.39893E-1 2.09178E-1 2.77306E-1 3.45109E-1 4.12753E-1 4.76822E-1 5.08870E-1 8.14291E-2 1.32213E-1 1.83325E-1 2.27687E-1 2.71864E-1 3.20914E-1
8.26000E+2 7.36300E-2 1.09365E-1 1.44974E-1 1.41565E-1 2.11550E-1 2.80331E-1 3.48768E-1 4.17032E-1 4.83348E-1 5.16515E-1 8.06502E-2 1.30810E-1 1.81289E-1 2.24996E-1 2.68499E-1 3.17300E-1
8.27000E+2 7.27357E-2 1.08128E-1 1.43405E-1 1.43010E-1 2.13571E-1 2.82885E-1 3.51833E-1 4.20594E-1 4.89084E-1 5.23333E-1 7.99752E-2 1.29531E-1 1.79397E-1 2.22497E-1 2.65376E-1 3.13980E-1
8.28000E+2 7.19342E-2 1.07030E-1 1.42024E-1 1.44234E-1 2.15256E-1 2.84987E-1 3.54330E-1 4.23472E-1 4.93978E-1 5.29231E-1 7.94257E-2 1.28414E-1 1.77703E-1 2.20257E-1 2.62575E-1 3.11049E-1
8.29000E+2 7.12356E-2 1.06089E-1 1.40853E-1 1.45252E-1 2.16624E-1 2.86660E-1 3.56283E-1 4.25693E-1 4.97982E-1 5.34122E-1 7.90217E-2 1.27494E-1 1.76258E-1 2.18339E-1 2.60169E-1 3.08599E-1
8.30000E+2 7.06509E-2 1.05320E-1 1.39913E-1 1.46073E-1 2.17686E-1 2.87920E-1 3.57717E-1 4.27285E-1 5.01041E-1 5.37911E-1 7.87747E-2 1.26790E-1 1.75086E-1 2.16772E-1 2.58195E-1 3.06670E-1
8.31000E+2 7.01934E-2 1.04742E-1 1.39226E-1 1.46698E-1 2.18453E-1 2.88783E-1 3.58653E-1 4.28279E-1 5.03159E-1 5.40588E-1 7.86917E-2 1.26308E-1 1.74194E-1 2.15567E-1 2.56666E-1 3.05275E-1
8.32000E+2 6.98750E-2 1.04370E-1 1.38813E-1 1.47130E-1 2.18923E-1 2.89247E-1 3.59087E-1 4.28667E-1 5.04423E-1 5.42289E-1 7.87788E-2 1.26056E-1 1.73589E-1 2.14733E-1 2.55593E-1 3.04424E-1
8.33000E+2 6.97058E-2 1.04220E-1 1.38695E-1 1.47362E-1 2.19089E-1 2.89304E-1 3.59008E-1 4.28438E-1 5.04923E-1 5.43151E-1 7.90409E-2 1.26036E-1 1.73274E-1 2.14275E-1 2.54984E-1 3.04121E-1
8.34000E+2 6.97008E-2 1.04315E-1 1.38901E-1 1.47392E-1 2.18949E-1 2.88950E-1 3.58416E-1 4.27592E-1 5.04747E-1 5.43307E-1 7.94847E-2 1.26256E-1 1.73256E-1 2.14202E-1 2.54849E-1 3.04379E-1
8.35000E+2 6.98765E-2 1.04679E-1 1.39466E-1 1.47219E-1 2.18500E-1 2.88183E-1 3.57305E-1 4.26121E-1 5.03997E-1 5.42915E-1 8.01124E-2 1.26719E-1 1.73539E-1 2.14520E-1 2.55198E-1 3.05214E-1
8.36000E+2 7.02472E-2 1.05338E-1 1.40424E-1 1.46830E-1 2.17730E-1 2.86991E-1 3.55668E-1 4.24022E-1 5.02739E-1 5.42074E-1 8.09198E-2 1.27421E-1 1.74119E-1 2.15225E-1 2.56027E-1 3.06645E-1
8.37000E+2 7.08287E-2 1.06316E-1 1.41811E-1 1.46197E-1 2.16614E-1 2.85358E-1 3.53497E-1 4.21299E-1 5.00916E-1 5.40696E-1 8.19038E-2 1.28360E-1 1.74996E-1 2.16319E-1 2.57336E-1 3.08694E-1
8.38000E+2 7.16373E-2 1.07637E-1 1.43659E-1 1.45278E-1 2.15118E-1 2.83262E-1 3.50787E-1 4.17967E-1 4.98441E-1 5.38647E-1 8.30628E-2 1.29535E-1 1.76169E-1 2.17800E-1 2.59128E-1 3.11388E-1
8.39000E+2 7.26783E-2 1.09311E-1 1.45978E-1 1.44035E-1 2.13207E-1 2.80683E-1 3.47535E-1 4.14039E-1 4.95220E-1 5.35775E-1 8.43925E-2 1.30944E-1 1.77637E-1 2.19671E-1 2.61404E-1 3.14747E-1
8.40000E+2 7.39410E-2 1.11316E-1 1.48738E-1 1.42429E-1 2.10849E-1 2.77597E-1 3.43730E-1 4.09520E-1 4.91172E-1 5.31959E-1 8.58996E-2 1.32594E-1 1.79411E-1 2.21943E-1 2.64183E-1 3.18787E-1
8.41000E+2 7.54137E-2 1.13629E-1 1.51904E-1 1.40424E-1 2.08014E-1 2.73985E-1 3.39368E-1 4.04425E-1 4.86197E-1 5.27042E-1 8.76070E-2 1.34515E-1 1.81525E-1 2.24664E-1 2.67522E-1 3.23508E-1
8.42000E+2 7.70836E-2 1.16227E-1 1.55442E-1 1.38049E-1 2.04729E-1 2.69872E-1 3.34469E-1 3.98765E-1 4.80311E-1 5.21040E-1 8.95412E-2 1.36740E-1 1.84017E-1 2.27885E-1 2.71485E-1 3.28909E-1
8.43000E+2 7.89395E-2 1.19088E-1 1.59316E-1 1.35402E-1 2.01088E-1 2.65333E-1 3.29081E-1 3.92558E-1 4.73601E-1 5.14077E-1 9.17277E-2 1.39298E-1 1.86924E-1 2.31656E-1 2.76136E-1 3.34988E-1
8.44000E+2 8.09716E-2 1.22197E-1 1.63508E-1 1.32583E-1 1.97187E-1 2.60445E-1 3.23254E-1 3.85822E-1 4.66174E-1 5.06303E-1 9.41928E-2 1.42224E-1 1.90285E-1 2.36026E-1 2.81536E-1 3.41745E-1
8.45000E+2 8.31802E-2 1.25579E-1 1.68072E-1 1.29698E-1 1.93122E-1 2.55282E-1 3.17034E-1 3.78569E-1 4.58121E-1 4.97850E-1 9.69538E-2 1.45537E-1 1.94124E-1 2.41029E-1 2.87729E-1 3.49173E-1
8.46000E+2 8.55710E-2 1.29273E-1 1.73082E-1 1.26850E-1 1.88992E-1 2.49924E-1 3.10470E-1 3.70814E-1 4.49558E-1 4.88881E-1 9.99845E-2 1.49211E-1 1.98413E-1 2.46619E-1 2.94649E-1 3.57275E-1
8.47000E+2 8.81496E-2 1.33317E-1 1.78613E-1 1.24124E-1 1.84882E-1 2.44445E-1 3.03625E-1 3.62603E-1 4.40583E-1 4.79522E-1 1.03242E-1 1.53197E-1 2.03098E-1 2.52717E-1 3.02190E-1 3.66047E-1
8.48000E+2 9.09185E-2 1.37747E-1 1.84736E-1 1.21537E-1 1.80834E-1 2.38917E-1 2.96598E-1 3.54064E-1 4.31314E-1 4.69886E-1 1.06681E-1 1.57444E-1 2.08123E-1 2.59239E-1 3.10239E-1 3.75483E-1
8.49000E+2 9.38819E-2 1.42597E-1 1.91519E-1 1.19082E-1 1.76876E-1 2.33409E-1 2.89508E-1 3.45370E-1 4.21872E-1 4.60068E-1 1.10259E-1 1.61904E-1 2.13435E-1 2.66107E-1 3.18692E-1 3.85578E-1
8.50000E+2 9.70322E-2 1.47826E-1 1.98885E-1 1.16754E-1 1.73037E-1 2.27995E-1 2.82475E-1 3.36691E-1 4.12382E-1 4.50171E-1 1.13934E-1 1.66530E-1 2.18985E-1 2.73245E-1 3.27445E-1 3.96332E-1
8.51000E+2 1.00348E-1 1.53326E-1 2.06630E-1 1.14548E-1 1.69345E-1 2.22742E-1 2.75615E-1 3.28193E-1 4.02970E-1 4.40299E-1 1.17689E-1 1.71313E-1 2.24768E-1 2.80648E-1 3.36489E-1 4.07726E-1
8.52000E+2 1.03809E-1 1.58985E-1 2.14542E-1 1.12458E-1 1.65827E-1 2.17723E-1 2.69046E-1 3.20043E-1 3.93752E-1 4.30547E-1 1.21534E-1 1.76282E-1 2.30834E-1 2.88391E-1 3.45929E-1 4.19725E-1
8.53000E+2 1.07395E-1 1.64692E-1 2.22411E-1 1.10461E-1 1.62480E-1 2.12960E-1 2.62823E-1 3.12331E-1 3.84813E-1 4.20995E-1 1.25485E-1 1.81471E-1 2.37238E-1 2.96555E-1 3.55871E-1 4.32292E-1
8.54000E+2 1.11084E-1 1.70337E-1 2.30025E-1 1.08507E-1 1.59253E-1 2.08402E-1 2.56899E-1 3.05018E-1 3.76177E-1 4.11697E-1 1.29553E-1 1.86914E-1 2.44035E-1 3.05219E-1 3.66425E-1 4.45395E-1
8.55000E+2 1.14856E-1 1.75833E-1 2.37224E-1 1.06544E-1 1.56085E-1 2.03993E-1 2.51221E-1 2.98054E-1 3.67860E-1 4.02704E-1 1.33752E-1 1.92644E-1 2.51278E-1 3.14464E-1 3.77697E-1 4.58993E-1
8.56000E+2 1.18692E-1 1.81176E-1 2.44026E-1 1.04520E-1 1.52921E-1 1.99674E-1 2.45733E-1 2.91388E-1 3.59869E-1 3.94052E-1 1.38084E-1 1.98672E-1 2.58985E-1 3.24319E-1 3.89728E-1 4.73029E-1
8.57000E+2 1.22572E-1 1.86385E-1 2.50493E-1 1.02381E-1 1.49702E-1 1.95386E-1 2.40379E-1 2.84968E-1 3.52223E-1 3.85794E-1 1.42504E-1 2.04899E-1 2.67007E-1 3.34568E-1 4.02231E-1 4.87347E-1
8.58000E+2 1.26478E-1 1.91481E-1 2.56690E-1 1.00083E-1 1.46377E-1 1.91079E-1 2.35111E-1 2.78751E-1 3.44939E-1 3.77975E-1 1.46955E-1 2.11202E-1 2.75148E-1 3.44925E-1 4.14827E-1 5.01749E-1
8.59000E+2 1.30393E-1 1.96485E-1 2.62682E-1 9.76427E-2 1.42959E-1 1.86758E-1 2.29923E-1 2.72718E-1 3.37992E-1 3.70571E-1 1.51377E-1 2.17450E-1 2.83211E-1 3.55103E-1 4.27133E-1 5.16050E-1
8.60000E+2 1.34295E-1 2.01412E-1 2.68526E-1 9.51287E-2 1.39511E-1 1.82470E-1 2.24842E-1 2.66873E-1 3.31330E-1 3.63500E-1 1.55710E-1 2.23515E-1 2.90994E-1 3.64813E-1 4.38766E-1 5.30044E-1
8.61000E+2 1.38156E-1 2.06263E-1 2.74256E-1 9.26144E-2 1.36102E-1 1.78268E-1 2.19901E-1 2.61226E-1 3.24906E-1 3.56688E-1 1.59897E-1 2.29273E-1 2.98306E-1 3.73774E-1 4.49354E-1 5.43545E-1
8.62000E+2 1.41937E-1 2.11010E-1 2.79861E-1 9.01710E-2 1.32798E-1 1.74206E-1 2.15132E-1 2.55783E-1 3.18670E-1 3.50055E-1 1.63908E-1 2.34671E-1 3.05069E-1 3.81894E-1 4.58789E-1 5.56471E-1
8.63000E+2 1.45593E-1 2.15625E-1 2.85333E-1 8.78704E-2 1.29666E-1 1.70334E-1 2.10567E-1 2.50553E-1 3.12574E-1 3.43526E-1 1.67761E-1 2.39771E-1 3.11396E-1 3.89381E-1 4.67383E-1 5.68875E-1
8.64000E+2 1.49085E-1 2.20079E-1 2.90658E-1 8.57774E-2 1.26768E-1 1.66701E-1 2.06235E-1 2.45545E-1 3.06575E-1 3.37031E-1 1.71475E-1 2.44648E-1 3.17413E-1 3.96466E-1 4.75482E-1 5.80833E-1
8.65000E+2 1.52370E-1 2.24343E-1 2.95823E-1 8.39079E-2 1.24123E-1 1.63332E-1 2.02166E-1 2.40790E-1 3.00686E-1 3.30576E-1 1.75070E-1 2.49371E-1 3.23242E-1 4.03378E-1 4.83430E-1 5.92417E-1
8.66000E+2 1.55410E-1 2.28390E-1 3.00819E-1 8.22566E-2 1.21736E-1 1.60241E-1 1.98387E-1 2.36332E-1 2.94946E-1 3.24197E-1 1.78566E-1 2.54012E-1 3.29009E-1 4.10345E-1 4.91566E-1 6.03706E-1
8.67000E+2 1.58218E-1 2.32234E-1 3.05656E-1 8.08175E-2 1.19610E-1 1.57446E-1 1.94929E-1 2.32216E-1 2.89403E-1 3.17942E-1 1.81985E-1 2.58643E-1 3.34835E-1 4.17589E-1 5.00222E-1 6.14777E-1
8.68000E+2 1.60831E-1 2.35905E-1 3.10356E-1 7.95858E-2 1.17749E-1 1.54961E-1 1.91821E-1 2.28483E-1 2.84094E-1 3.11849E-1 1.85353E-1 2.63297E-1 3.40764E-1 4.25143E-1 5.09420E-1 6.25700E-1
8.69000E+2 1.63285E-1 2.39433E-1 3.14938E-1 7.85533E-2 1.16153E-1 1.52798E-1 1.89087E-1 2.25175E-1 2.79060E-1 3.05954E-1 1.88697E-1 2.67985E-1 3.46782E-1 4.32926E-1 5.19000E-1 6.36560E-1
8.70000E+2 1.65621E-1 2.42850E-1 3.19427E-1 7.77190E-2 1.14831E-1 1.50978E-1 1.86760E-1 2.22336E-1 2.74345E-1 3.00306E-1 1.92051E-1 2.72717E-1 3.52884E-1 4.40853E-1 5.28789E-1 6.47450E-1
