X GeG200 GeG300 GeG400 OrG200 OrG300 OrG400 OrG500 OrG600 OrG700 OrG750 OsG200 OsG300 OsG400 OsG500 OsG600 OsG700
7.69000E+2 3.03476E+16 4.57295E+16 6.11357E+16 4.41270E+16 6.68614E+16 8.94348E+16 1.12024E+17 1.34638E+17 1.63883E+17 1.78486E+17 3.03296E+16 4.75212E+16 6.47786E+16 8.23692E+16 1.00136E+17 1.17549E+17
7.70000E+2 2.94066E+16 4.43828E+16 5.93909E+16 4.32410E+16 6.55793E+16 8.77740E+16 1.09992E+17 1.32240E+17 1.61089E+17 1.75494E+17 3.03264E+16 4.75056E+16 6.47503E+16 8.23219E+16 1.00068E+17 1.17357E+17
7.71000E+2 2.85683E+16 4.31561E+16 5.77794E+16 4.23669E+16 6.43158E+16 8.61384E+16 1.07992E+17 1.29880E+17 1.58304E+17 1.72497E+17 3.03085E+16 4.74719E+16 6.47006E+16 8.22471E+16 9.99664E+16 1.17130E+17
7.72000E+2 2.78470E+16 4.20505E+16 5.62867E+16 4.15007E+16 6.30551E+16 8.44986E+16 1.05980E+17 1.27499E+17 1.55449E+17 1.69404E+17 3.02763E+16 4.74215E+16 6.46320E+16 8.21463E+16 9.98315E+16 1.16911E+17
7.73000E+2 2.72218E+16 4.10528E+16 5.49094E+16 4.06388E+16 6.17895E+16 8.28417E+16 1.03937E+17 1.25073E+17 1.52486E+17 1.66173E+17 3.02317E+16 4.73581E+16 6.45498E+16 8.20260E+16 9.96709E+16 1.16739E+17
7.74000E+2 2.66626E+16 4.01460E+16 5.36472E+16 3.97822E+16 6.05225E+16 8.11746E+16 1.01874E+17 1.22616E+17 1.49450E+17 1.62849E+17 3.01757E+16 4.72823E+16 6.44545E+16 8.18865E+16 9.94847E+16 1.16595E+17
7.75000E+2 2.61393E+16 3.93131E+16 5.24990E+16 3.89330E+16 5.92588E+16 7.95049E+16 9.98008E+16 1.20141E+17 1.46381E+17 1.59484E+17 3.01083E+16 4.71932E+16 6.43441E+16 8.17263E+16 9.92719E+16 1.16438E+17
7.76000E+2 2.56244E+16 3.85374E+16 5.14622E+16 3.80906E+16 5.80014E+16 7.78400E+16 9.77306E+16 1.17666E+17 1.43316E+17 1.56123E+17 3.00293E+16 4.70895E+16 6.42161E+16 8.15428E+16 9.90299E+16 1.16227E+17
7.77000E+2 2.51164E+16 3.78122E+16 5.05240E+16 3.72547E+16 5.67522E+16 7.61847E+16 9.56712E+16 1.15204E+17 1.40288E+17 1.52814E+17 2.99388E+16 4.69701E+16 6.40684E+16 8.13344E+16 9.87578E+16 1.15919E+17
7.78000E+2 2.46303E+16 3.71373E+16 4.96668E+16 3.64177E+16 5.55019E+16 7.45282E+16 9.36107E+16 1.12740E+17 1.37305E+17 1.49571E+17 2.98365E+16 4.68338E+16 6.38987E+16 8.10983E+16 9.84522E+16 1.15512E+17
7.79000E+2 2.41804E+16 3.65117E+16 4.88712E+16 3.55671E+16 5.42348E+16 7.28529E+16 9.15297E+16 1.10255E+17 1.34364E+17 1.46402E+17 2.97216E+16 4.66786E+16 6.37037E+16 8.08309E+16 9.81096E+16 1.15029E+17
7.80000E+2 2.37806E+16 3.59346E+16 4.81194E+16 3.46924E+16 5.29369E+16 7.11412E+16 8.94076E+16 1.07725E+17 1.31459E+17 1.43309E+17 2.95925E+16 4.65015E+16 6.34791E+16 8.05268E+16 9.77229E+16 1.14491E+17
7.81000E+2 2.34386E+16 3.54081E+16 4.74067E+16 3.37862E+16 5.15991E+16 6.93833E+16 8.72342E+16 1.05138E+17 1.28597E+17 1.40309E+17 2.94513E+16 4.63050E+16 6.32279E+16 8.01906E+16 9.72989E+16 1.13932E+17
7.82000E+2 2.31430E+16 3.49261E+16 4.67339E+16 3.28451E+16 5.02148E+16 6.75691E+16 8.49952E+16 1.02477E+17 1.25751E+17 1.37370E+17 2.92945E+16 4.60837E+16 6.29425E+16 7.98115E+16 9.68233E+16 1.13355E+17
7.83000E+2 2.28835E+16 3.44862E+16 4.61077E+16 3.18896E+16 4.88058E+16 6.57190E+16 8.27088E+16 9.97574E+16 1.22889E+17 1.34436E+17 2.91230E+16 4.58395E+16 6.26261E+16 7.93940E+16 9.63020E+16 1.12753E+17
7.84000E+2 2.26500E+16 3.40859E+16 4.55348E+16 3.09400E+16 4.73939E+16 6.38544E+16 8.03949E+16 9.69959E+16 1.19981E+17 1.31454E+17 2.89379E+16 4.55755E+16 6.22835E+16 7.89430E+16 9.57395E+16 1.12114E+17
7.85000E+2 2.24336E+16 3.37231E+16 4.50211E+16 3.00167E+16 4.60009E+16 6.19965E+16 7.80726E+16 9.42092E+16 1.16995E+17 1.28368E+17 2.87399E+16 4.52938E+16 6.19186E+16 7.84619E+16 9.51393E+16 1.11429E+17
7.86000E+2 2.22324E+16 3.33973E+16 4.45678E+16 2.91371E+16 4.46453E+16 6.01629E+16 7.57575E+16 9.14102E+16 1.13900E+17 1.25123E+17 2.85299E+16 4.49963E+16 6.15342E+16 7.79545E+16 9.45055E+16 1.10686E+17
7.87000E+2 2.20474E+16 3.31092E+16 4.41755E+16 2.82960E+16 4.33234E+16 5.83521E+16 7.34511E+16 8.86038E+16 1.10700E+17 1.21727E+17 2.83076E+16 4.46834E+16 6.11315E+16 7.74202E+16 9.38356E+16 1.09887E+17
7.88000E+2 2.18791E+16 3.28597E+16 4.38451E+16 2.74762E+16 4.20197E+16 5.65531E+16 7.11484E+16 8.57917E+16 1.07412E+17 1.18200E+17 2.80720E+16 4.43542E+16 6.07094E+16 7.68571E+16 9.31271E+16 1.09037E+17
7.89000E+2 2.17283E+16 3.26489E+16 4.35761E+16 2.66630E+16 4.07202E+16 5.47547E+16 6.88418E+16 8.29707E+16 1.04049E+17 1.14567E+17 2.78222E+16 4.40073E+16 6.02662E+16 7.62611E+16 9.23729E+16 1.08142E+17
7.90000E+2 2.15944E+16 3.24731E+16 4.33613E+16 2.58401E+16 3.94102E+16 5.29460E+16 6.65255E+16 8.01410E+16 1.00628E+17 1.10850E+17 2.75573E+16 4.36417E+16 5.98010E+16 7.56299E+16 9.15697E+16 1.07207E+17
7.91000E+2 2.14776E+16 3.23265E+16 4.31882E+16 2.50018E+16 3.80889E+16 5.11328E+16 6.42133E+16 7.73250E+16 9.71877E+16 1.07099E+17 2.72807E+16 4.32619E+16 5.93191E+16 7.49709E+16 9.07263E+16 1.06249E+17
7.92000E+2 2.13736E+16 3.21959E+16 4.30341E+16 2.41572E+16 3.67719E+16 4.93378E+16 6.19350E+16 7.45598E+16 9.37790E+16 1.03369E+17 2.69926E+16 4.28646E+16 5.88138E+16 7.42793E+16 8.98408E+16 1.05254E+17
7.93000E+2 2.12798E+16 3.20712E+16 4.28803E+16 2.33204E+16 3.54820E+16 4.75927E+16 5.97314E+16 7.18954E+16 9.04653E+16 9.97311E+16 2.66958E+16 4.24505E+16 5.82833E+16 7.35571E+16 8.89194E+16 1.04222E+17
7.94000E+2 2.11938E+16 3.19435E+16 4.27110E+16 2.25058E+16 3.42423E+16 4.59297E+16 5.76441E+16 6.93829E+16 8.73127E+16 9.62590E+16 2.63934E+16 4.20209E+16 5.77273E+16 7.28085E+16 8.79716E+16 1.03153E+17
7.95000E+2 2.11134E+16 3.18093E+16 4.25215E+16 2.17279E+16 3.30761E+16 4.43810E+16 5.57143E+16 6.70726E+16 8.43862E+16 9.30251E+16 2.60887E+16 4.15773E+16 5.71454E+16 7.20371E+16 8.70051E+16 1.02045E+17
7.96000E+2 2.10355E+16 3.16676E+16 4.23130E+16 2.09992E+16 3.19999E+16 4.29663E+16 5.39646E+16 6.49898E+16 8.17065E+16 9.00477E+16 2.57816E+16 4.11200E+16 5.65380E+16 7.12441E+16 8.60221E+16 1.00901E+17
7.97000E+2 2.09573E+16 3.15163E+16 4.20847E+16 2.03305E+16 3.10223E+16 4.16905E+16 5.23952E+16 6.31295E+16 7.92447E+16 8.72860E+16 2.54702E+16 4.06477E+16 5.59046E+16 7.04287E+16 8.50217E+16 9.97177E+16
7.98000E+2 2.08760E+16 3.13540E+16 4.18367E+16 1.97323E+16 3.01518E+16 4.05584E+16 5.10059E+16 6.14858E+16 7.69702E+16 8.46971E+16 2.51522E+16 4.01592E+16 5.52453E+16 6.95902E+16 8.40024E+16 9.84949E+16
7.99000E+2 2.07892E+16 3.11802E+16 4.15708E+16 1.92154E+16 2.93974E+16 3.95751E+16 4.97976E+16 6.00545E+16 7.48530E+16 8.22383E+16 2.48261E+16 3.96543E+16 5.45611E+16 6.87296E+16 8.29646E+16 9.72347E+16
8.00000E+2 2.06952E+16 3.09947E+16 4.12885E+16 1.87898E+16 2.87674E+16 3.87455E+16 4.87702E+16 5.88304E+16 7.28676E+16 7.98739E+16 2.44905E+16 3.91331E+16 5.38536E+16 6.78470E+16 8.19071E+16 9.59382E+16
8.01000E+2 2.05930E+16 3.07980E+16 4.09922E+16 1.84633E+16 2.82715E+16 3.80812E+16 4.79372E+16 5.78284E+16 7.10436E+16 7.76408E+16 2.41469E+16 3.86004E+16 5.31311E+16 6.69482E+16 8.08325E+16 9.46136E+16
8.02000E+2 2.04807E+16 3.05899E+16 4.06838E+16 1.82410E+16 2.79195E+16 3.75968E+16 4.73182E+16 5.70734E+16 6.94450E+16 7.56224E+16 2.37966E+16 3.80607E+16 5.24017E+16 6.60378E+16 7.97415E+16 9.32712E+16
8.03000E+2 2.03570E+16 3.03708E+16 4.03655E+16 1.81286E+16 2.77215E+16 3.73073E+16 4.69335E+16 5.65911E+16 6.81374E+16 7.39044E+16 2.34414E+16 3.75196E+16 5.16743E+16 6.51219E+16 7.86362E+16 9.19197E+16
8.04000E+2 2.02212E+16 3.01403E+16 4.00370E+16 1.81312E+16 2.76874E+16 3.72276E+16 4.68032E+16 5.64069E+16 6.71852E+16 7.25703E+16 2.30829E+16 3.69819E+16 5.09576E+16 6.42057E+16 7.75180E+16 9.05697E+16
8.05000E+2 2.00737E+16 2.98966E+16 3.96944E+16 1.82520E+16 2.78240E+16 3.73687E+16 4.69426E+16 5.65407E+16 6.66449E+16 7.16949E+16 2.27220E+16 3.64500E+16 5.02549E+16 6.32919E+16 7.63884E+16 8.92256E+16
8.06000E+2 1.99148E+16 2.96390E+16 3.93359E+16 1.84810E+16 2.81188E+16 3.77163E+16 4.73360E+16 5.69758E+16 6.65165E+16 7.12867E+16 2.23597E+16 3.59227E+16 4.95632E+16 6.23799E+16 7.52503E+16 8.78874E+16
8.07000E+2 1.97452E+16 2.93665E+16 3.89585E+16 1.88011E+16 2.85498E+16 3.82444E+16 4.79541E+16 5.76794E+16 6.67752E+16 7.13246E+16 2.19968E+16 3.53990E+16 4.88793E+16 6.14700E+16 7.41074E+16 8.65567E+16
8.08000E+2 1.95652E+16 2.90781E+16 3.85595E+16 1.91960E+16 2.90955E+16 3.89271E+16 4.87670E+16 5.86181E+16 6.73957E+16 7.17874E+16 2.16344E+16 3.48776E+16 4.81997E+16 6.05616E+16 7.29628E+16 8.52334E+16
8.09000E+2 1.93748E+16 2.87726E+16 3.81367E+16 1.96490E+16 2.97339E+16 3.97383E+16 4.97446E+16 5.97585E+16 6.83515E+16 7.26520E+16 2.12729E+16 3.43568E+16 4.75202E+16 5.96534E+16 7.18186E+16 8.39162E+16
8.10000E+2 1.91737E+16 2.84493E+16 3.76885E+16 2.01448E+16 3.04450E+16 4.06536E+16 5.08588E+16 6.10685E+16 6.96150E+16 7.38930E+16 2.09137E+16 3.38358E+16 4.68380E+16 5.87445E+16 7.06760E+16 8.26045E+16
8.11000E+2 1.89636E+16 2.81100E+16 3.72173E+16 2.06798E+16 3.12221E+16 4.16631E+16 5.20964E+16 6.25315E+16 7.11509E+16 7.54658E+16 2.05607E+16 3.33176E+16 4.61550E+16 5.78390E+16 6.95412E+16 8.13047E+16
8.12000E+2 1.87428E+16 2.77519E+16 3.67188E+16 2.12512E+16 3.20583E+16 4.27550E+16 5.34403E+16 6.41253E+16 7.29081E+16 7.73050E+16 2.02144E+16 3.28000E+16 4.54661E+16 5.69317E+16 6.84098E+16 8.00103E+16
8.13000E+2 1.85112E+16 2.73749E+16 3.61928E+16 2.18570E+16 3.29480E+16 4.39199E+16 5.48768E+16 6.58314E+16 7.48402E+16 7.93503E+16 1.98767E+16 3.22827E+16 4.47689E+16 5.60212E+16 6.72811E+16 7.87200E+16
8.14000E+2 1.82692E+16 2.69822E+16 3.56460E+16 2.24953E+16 3.38859E+16 4.51481E+16 5.63918E+16 6.76309E+16 7.69002E+16 8.15408E+16 1.95492E+16 3.17660E+16 4.40621E+16 5.51070E+16 6.61556E+16 7.74334E+16
8.15000E+2 1.80179E+16 2.65798E+16 3.50895E+16 2.31634E+16 3.48655E+16 4.64292E+16 5.79702E+16 6.95042E+16 7.90442E+16 8.38202E+16 1.92334E+16 3.12543E+16 4.33534E+16 5.41974E+16 6.50421E+16 7.61611E+16
8.16000E+2 1.77581E+16 2.61729E+16 3.45335E+16 2.38503E+16 3.58704E+16 4.77414E+16 5.95850E+16 7.14190E+16 8.12370E+16 8.61521E+16 1.89304E+16 3.07551E+16 4.26564E+16 5.33059E+16 6.39536E+16 7.49201E+16
8.17000E+2 1.74907E+16 2.57669E+16 3.39884E+16 2.45411E+16 3.68796E+16 4.90577E+16 6.12037E+16 7.33372E+16 8.34450E+16 8.85051E+16 1.86407E+16 3.02749E+16 4.19843E+16 5.24457E+16 6.29028E+16 7.37270E+16
8.18000E+2 1.72167E+16 2.53668E+16 3.34634E+16 2.52214E+16 3.78723E+16 5.03516E+16 6.27938E+16 7.52208E+16 8.56360E+16 9.08498E+16 1.83655E+16 2.98207E+16 4.13498E+16 5.16298E+16 6.19026E+16 7.25979E+16
8.19000E+2 1.69395E+16 2.49746E+16 3.29590E+16 2.58766E+16 3.88280E+16 5.15967E+16 6.43237E+16 7.70326E+16 8.77778E+16 9.31564E+16 1.81052E+16 2.93985E+16 4.07647E+16 5.08698E+16 6.09641E+16 7.15474E+16
8.20000E+2 1.66626E+16 2.45918E+16 3.24741E+16 2.64939E+16 3.97279E+16 5.27687E+16 6.57632E+16 7.87370E+16 8.98413E+16 9.53994E+16 1.78596E+16 2.90066E+16 4.02257E+16 5.01619E+16 6.00830E+16 7.05702E+16
8.21000E+2 1.63920E+16 2.42224E+16 3.20101E+16 2.70700E+16 4.05676E+16 5.38622E+16 6.71063E+16 8.03271E+16 9.18182E+16 9.75693E+16 1.76295E+16 2.86423E+16 3.97265E+16 4.95006E+16 5.92548E+16 6.96592E+16
8.22000E+2 1.61290E+16 2.38640E+16 3.15605E+16 2.76000E+16 4.13390E+16 5.48656E+16 6.83376E+16 8.17840E+16 9.36856E+16 9.96415E+16 1.74116E+16 2.82957E+16 3.92507E+16 4.88669E+16 5.84584E+16 6.87889E+16
8.23000E+2 1.58771E+16 2.35182E+16 3.11245E+16 2.80835E+16 4.20398E+16 5.57745E+16 6.94506E+16 8.30986E+16 9.54307E+16 1.01601E+17 1.72044E+16 2.79610E+16 3.87876E+16 4.82497E+16 5.76823E+16 6.79443E+16
8.24000E+2 1.56381E+16 2.31874E+16 3.07052E+16 2.85173E+16 4.26658E+16 5.65838E+16 7.04391E+16 8.42640E+16 9.70426E+16 1.03436E+17 1.70073E+16 2.76327E+16 3.83271E+16 4.76383E+16 5.69154E+16 6.71112E+16
8.25000E+2 1.54137E+16 2.28752E+16 3.03081E+16 2.89008E+16 4.32147E+16 5.72893E+16 7.12970E+16 8.52718E+16 9.85078E+16 1.05129E+17 1.68226E+16 2.73143E+16 3.78735E+16 4.70385E+16 5.61651E+16 6.62985E+16
8.26000E+2 1.52055E+16 2.25851E+16 2.99388E+16 2.92350E+16 4.36875E+16 5.78918E+16 7.20247E+16 8.61221E+16 9.98171E+16 1.06667E+17 1.66552E+16 2.70138E+16 3.74383E+16 4.64643E+16 5.54483E+16 6.55262E+16
8.27000E+2 1.50146E+16 2.23204E+16 2.96027E+16 2.95211E+16 4.40868E+16 5.83951E+16 7.26277E+16 8.68218E+16 1.00960E+17 1.08030E+17 1.65090E+16 2.67386E+16 3.70324E+16 4.59293E+16 5.47807E+16 6.48139E+16
8.28000E+2 1.48427E+16 2.20843E+16 2.93049E+16 2.97608E+16 4.44153E+16 5.88035E+16 7.31113E+16 8.73779E+16 1.01926E+17 1.09200E+17 1.63885E+16 2.64965E+16 3.66667E+16 4.54471E+16 5.41789E+16 6.41809E+16
8.29000E+2 1.46918E+16 2.18800E+16 2.90498E+16 2.99572E+16 4.46770E+16 5.91214E+16 7.34807E+16 8.77959E+16 1.02705E+17 1.10159E+17 1.62976E+16 2.62947E+16 3.63519E+16 4.50307E+16 5.36579E+16 6.36463E+16
8.30000E+2 1.45642E+16 2.17111E+16 2.88421E+16 3.01119E+16 4.48745E+16 5.93526E+16 7.37408E+16 8.80818E+16 1.03286E+17 1.10887E+17 1.62389E+16 2.61369E+16 3.60927E+16 4.46860E+16 5.32251E+16 6.32180E+16
8.31000E+2 1.44631E+16 2.15817E+16 2.86871E+16 3.02267E+16 4.50116E+16 5.95029E+16 7.38994E+16 8.82456E+16 1.03674E+17 1.11387E+17 1.62142E+16 2.60255E+16 3.58921E+16 4.44169E+16 5.28852E+16 6.29011E+16
8.32000E+2 1.43905E+16 2.14946E+16 2.85881E+16 3.03008E+16 4.50864E+16 5.95694E+16 7.39526E+16 8.82824E+16 1.03884E+17 1.11683E+17 1.62242E+16 2.59607E+16 3.57500E+16 4.42235E+16 5.26386E+16 6.26951E+16
8.33000E+2 1.43483E+16 2.14528E+16 2.85491E+16 3.03332E+16 4.50976E+16 5.95506E+16 7.38987E+16 8.81901E+16 1.03934E+17 1.11803E+17 1.62699E+16 2.59434E+16 3.56669E+16 4.41066E+16 5.24862E+16 6.26007E+16
8.34000E+2 1.43396E+16 2.14608E+16 2.85763E+16 3.03230E+16 4.50445E+16 5.94459E+16 7.37373E+16 8.79689E+16 1.03842E+17 1.11775E+17 1.63525E+16 2.59748E+16 3.56441E+16 4.40679E+16 5.24304E+16 6.26202E+16
8.35000E+2 1.43677E+16 2.15237E+16 2.86765E+16 3.02706E+16 4.49272E+16 5.92549E+16 7.34676E+16 8.76173E+16 1.03630E+17 1.11632E+17 1.64724E+16 2.60555E+16 3.56823E+16 4.41087E+16 5.24728E+16 6.27568E+16
8.36000E+2 1.44355E+16 2.16464E+16 2.88566E+16 3.01729E+16 4.47426E+16 5.89754E+16 7.30882E+16 8.71348E+16 1.03311E+17 1.11394E+17 1.66287E+16 2.61845E+16 3.57806E+16 4.42279E+16 5.26124E+16 6.30142E+16
8.37000E+2 1.45461E+16 2.18340E+16 2.91237E+16 3.00244E+16 4.44861E+16 5.86040E+16 7.25976E+16 8.65223E+16 1.02873E+17 1.11043E+17 1.68206E+16 2.63614E+16 3.59389E+16 4.44254E+16 5.28491E+16 6.33966E+16
8.38000E+2 1.47028E+16 2.20915E+16 2.94845E+16 2.98169E+16 4.41506E+16 5.81366E+16 7.19954E+16 8.57833E+16 1.02300E+17 1.10552E+17 1.70478E+16 2.65858E+16 3.61568E+16 4.47012E+16 5.31834E+16 6.39090E+16
8.39000E+2 1.49066E+16 2.24200E+16 2.99405E+16 2.95420E+16 4.37294E+16 5.75689E+16 7.12805E+16 8.49207E+16 1.01571E+17 1.09889E+17 1.73092E+16 2.68571E+16 3.64340E+16 4.50551E+16 5.36149E+16 6.45555E+16
8.40000E+2 1.51550E+16 2.28155E+16 3.04856E+16 2.91925E+16 4.32160E+16 5.68966E+16 7.04513E+16 8.39358E+16 1.00671E+17 1.09031E+17 1.76061E+16 2.71767E+16 3.67722E+16 4.54897E+16 5.41472E+16 6.53389E+16
8.41000E+2 1.54474E+16 2.32753E+16 3.11154E+16 2.87640E+16 4.26088E+16 5.61220E+16 6.95149E+16 8.28409E+16 9.95907E+16 1.07957E+17 1.79451E+16 2.75536E+16 3.71828E+16 4.60194E+16 5.47981E+16 6.62660E+16
8.42000E+2 1.57794E+16 2.37924E+16 3.18197E+16 2.82593E+16 4.19091E+16 5.52443E+16 6.84676E+16 8.16293E+16 9.83222E+16 1.06660E+17 1.83296E+16 2.79913E+16 3.76692E+16 4.66494E+16 5.55744E+16 6.73294E+16
8.43000E+2 1.61486E+16 2.43618E+16 3.25911E+16 2.76991E+16 4.11365E+16 5.42792E+16 6.73201E+16 8.03054E+16 9.68844E+16 1.05165E+17 1.87647E+16 2.84962E+16 3.82390E+16 4.73898E+16 5.64891E+16 6.85284E+16
8.44000E+2 1.65529E+16 2.49805E+16 3.34257E+16 2.71038E+16 4.03106E+16 5.32424E+16 6.60824E+16 7.88731E+16 9.52992E+16 1.03503E+17 1.92557E+16 2.90746E+16 3.88997E+16 4.82504E+16 5.75541E+16 6.98624E+16
8.45000E+2 1.69922E+16 2.56535E+16 3.43340E+16 2.64949E+16 3.94513E+16 5.21496E+16 6.47644E+16 7.73348E+16 9.35860E+16 1.01702E+17 1.98059E+16 2.97307E+16 3.96561E+16 4.92379E+16 5.87778E+16 7.13298E+16
8.46000E+2 1.74676E+16 2.63884E+16 3.53311E+16 2.58939E+16 3.85789E+16 5.10169E+16 6.33762E+16 7.56941E+16 9.17682E+16 9.97952E+16 2.04098E+16 3.04585E+16 4.05020E+16 5.03423E+16 6.01467E+16 7.29304E+16
8.47000E+2 1.79800E+16 2.71929E+16 3.64319E+16 2.53177E+16 3.77106E+16 4.98599E+16 6.19309E+16 7.39606E+16 8.98664E+16 9.78088E+16 2.10583E+16 3.12478E+16 4.14262E+16 5.15470E+16 6.16381E+16 7.46632E+16
8.48000E+2 1.85299E+16 2.80739E+16 3.76505E+16 2.47700E+16 3.68553E+16 4.86930E+16 6.04488E+16 7.21609E+16 8.79049E+16 9.57661E+16 2.17423E+16 3.20882E+16 4.24170E+16 5.28348E+16 6.32291E+16 7.65261E+16
8.49000E+2 1.91178E+16 2.90380E+16 3.90003E+16 2.42495E+16 3.60186E+16 4.75308E+16 5.89546E+16 7.03302E+16 8.59088E+16 9.36868E+16 2.24528E+16 3.29696E+16 4.34634E+16 5.41892E+16 6.48975E+16 7.85181E+16
8.50000E+2 1.97422E+16 3.00767E+16 4.04653E+16 2.37549E+16 3.52063E+16 4.63879E+16 5.74725E+16 6.85033E+16 8.39036E+16 9.15920E+16 2.31810E+16 3.38824E+16 4.45548E+16 5.55947E+16 6.66221E+16 8.06380E+16
8.51000E+2 2.04011E+16 3.11716E+16 4.20086E+16 2.32880E+16 3.44283E+16 4.52842E+16 5.60334E+16 6.67227E+16 8.19249E+16 8.95142E+16 2.39265E+16 3.48285E+16 4.56960E+16 5.70566E+16 6.84093E+16 8.28920E+16
8.52000E+2 2.10877E+16 3.22961E+16 4.35820E+16 2.28447E+16 3.36860E+16 4.42281E+16 5.46539E+16 6.50135E+16 7.99866E+16 8.74610E+16 2.46884E+16 3.58098E+16 4.68915E+16 5.85836E+16 7.02719E+16 8.52627E+16
8.53000E+2 2.17979E+16 3.34277E+16 4.51428E+16 2.24202E+16 3.29787E+16 4.32244E+16 5.33452E+16 6.33940E+16 7.81057E+16 8.54495E+16 2.54697E+16 3.68333E+16 4.81524E+16 6.01918E+16 7.22313E+16 8.77425E+16
8.54000E+2 2.25272E+16 3.45436E+16 4.66479E+16 2.20047E+16 3.22956E+16 4.22629E+16 5.20979E+16 6.18562E+16 7.62867E+16 8.34900E+16 2.62726E+16 3.79053E+16 4.94891E+16 6.18969E+16 7.43091E+16 9.03238E+16
8.55000E+2 2.32713E+16 3.56261E+16 4.80649E+16 2.15873E+16 3.16250E+16 4.13318E+16 5.09009E+16 6.03898E+16 7.45334E+16 8.15933E+16 2.70999E+16 3.90324E+16 5.09123E+16 6.37147E+16 7.65266E+16 9.29983E+16
8.56000E+2 2.40263E+16 3.66746E+16 4.93971E+16 2.11575E+16 3.09551E+16 4.04191E+16 4.97427E+16 5.89845E+16 7.28468E+16 7.97663E+16 2.79517E+16 4.02163E+16 5.24252E+16 6.56506E+16 7.88910E+16 9.57533E+16
8.57000E+2 2.47879E+16 3.76929E+16 5.06576E+16 2.07048E+16 3.02744E+16 3.95132E+16 4.86123E+16 5.76296E+16 7.12308E+16 7.80197E+16 2.88188E+16 4.14371E+16 5.39972E+16 6.76602E+16 8.13438E+16 9.85570E+16
8.58000E+2 2.55525E+16 3.86851E+16 5.18593E+16 2.02199E+16 2.95726E+16 3.86039E+16 4.74997E+16 5.63163E+16 6.96882E+16 7.63626E+16 2.96894E+16 4.26692E+16 5.55885E+16 6.96855E+16 8.38078E+16 1.01369E+17
8.59000E+2 2.63164E+16 3.96552E+16 5.30152E+16 1.97065E+16 2.88523E+16 3.76920E+16 4.64037E+16 5.50407E+16 6.82146E+16 7.47898E+16 3.05514E+16 4.38865E+16 5.71585E+16 7.16680E+16 8.62052E+16 1.04151E+17
8.60000E+2 2.70750E+16 4.06064E+16 5.41371E+16 1.91787E+16 2.81266E+16 3.67874E+16 4.53300E+16 5.38039E+16 6.67989E+16 7.32847E+16 3.13924E+16 4.50626E+16 5.86669E+16 7.35493E+16 8.84589E+16 1.06861E+17
8.61000E+2 2.78288E+16 4.15474E+16 5.52432E+16 1.86553E+16 2.74150E+16 3.59085E+16 4.42946E+16 5.26187E+16 6.54458E+16 7.18475E+16 3.22079E+16 4.61824E+16 6.00876E+16 7.52891E+16 9.05133E+16 1.09486E+17
8.62000E+2 2.85640E+16 4.24646E+16 5.63207E+16 1.81465E+16 2.67250E+16 3.50580E+16 4.32943E+16 5.14751E+16 6.41308E+16 7.04468E+16 3.29857E+16 4.72263E+16 6.13937E+16 7.68543E+16 9.23291E+16 1.11987E+17
8.63000E+2 2.92721E+16 4.33521E+16 5.73673E+16 1.76667E+16 2.60699E+16 3.42463E+16 4.23352E+16 5.03746E+16 6.28443E+16 6.90673E+16 3.37289E+16 4.82069E+16 6.26074E+16 7.82866E+16 9.39692E+16 1.14375E+17
8.64000E+2 2.99447E+16 4.42042E+16 5.83805E+16 1.72289E+16 2.54621E+16 3.34829E+16 4.14236E+16 4.93192E+16 6.15775E+16 6.76948E+16 3.44418E+16 4.91391E+16 6.37543E+16 7.96327E+16 9.55034E+16 1.16664E+17
8.65000E+2 3.05733E+16 4.50148E+16 5.93576E+16 1.68363E+16 2.49056E+16 3.27728E+16 4.05650E+16 4.83151E+16 6.03332E+16 6.63307E+16 3.51281E+16 5.00368E+16 6.48591E+16 8.09387E+16 9.70013E+16 1.18870E+17
8.66000E+2 3.11506E+16 4.57788E+16 6.02964E+16 1.64876E+16 2.44009E+16 3.21189E+16 3.97649E+16 4.73707E+16 5.91194E+16 6.49824E+16 3.57920E+16 5.09145E+16 6.59469E+16 8.22500E+16 9.85300E+16 1.21007E+17
8.67000E+2 3.16789E+16 4.64986E+16 6.11993E+16 1.61815E+16 2.39487E+16 3.15243E+16 3.90294E+16 4.64950E+16 5.79451E+16 6.36594E+16 3.64376E+16 5.17863E+16 6.70417E+16 8.36109E+16 1.00156E+17 1.23092E+17
8.68000E+2 3.21659E+16 4.71805E+16 6.20705E+16 1.59170E+16 2.35495E+16 3.09919E+16 3.83638E+16 4.56962E+16 5.68183E+16 6.23691E+16 3.70701E+16 5.26590E+16 6.81520E+16 8.50277E+16 1.01883E+17 1.25139E+17
8.69000E+2 3.26188E+16 4.78304E+16 6.29139E+16 1.56923E+16 2.32034E+16 3.05239E+16 3.77730E+16 4.49822E+16 5.57465E+16 6.11192E+16 3.76952E+16 5.35341E+16 6.92752E+16 8.64838E+16 1.03678E+17 1.27163E+17
8.70000E+2 3.30456E+16 4.84547E+16 6.37338E+16 1.55069E+16 2.29117E+16 3.01240E+16 3.72634E+16 4.43618E+16 5.47389E+16 5.99187E+16 3.83192E+16 5.44141E+16 7.04095E+16 8.79614E+16 1.05507E+17 1.29183E+17
