N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
1.000000E+10 1.000E+16 320 3.800E-4 3.689633E-1 2.493780E+1 4.368430E-1 7.736040E+1 3.636430E-1 3.428884E-1 3.686316E-1 2.489670E+1 4.365500E-1 7.735440E+1 3.633890E-1 3.425629E-1 -8.9981434E-02 -1.6508212E-01 -6.7117169E-02 -7.7565077E-03 -6.9897548E-02 -9.5019046E-02
1.468000E+10 1.000E+16 320 3.800E-4 3.677833E-1 2.481880E+1 4.362740E-1 7.733890E+1 3.631150E-1 3.417473E-1 3.672386E-1 2.475580E+1 4.358630E-1 7.732990E+1 3.627440E-1 3.412288E-1 -1.4832319E-01 -2.5448582E-01 -9.4295685E-02 -1.1638448E-02 -1.0227599E-01 -1.5195083E-01
2.154000E+10 1.000E+16 320 3.800E-4 3.660959E-1 2.464980E+1 4.354760E-1 7.730790E+1 3.623540E-1 3.401342E-1 3.652573E-1 2.455710E+1 4.349090E-1 7.729460E+1 3.618650E-1 3.393119E-1 -2.2959158E-01 -3.7748757E-01 -1.3037210E-01 -1.7206894E-02 -1.3513327E-01 -2.4234340E-01
3.162000E+10 1.000E+16 320 3.800E-4 3.637106E-1 2.441330E+1 4.343730E-1 7.726410E+1 3.613180E-1 3.378363E-1 3.624771E-1 2.428160E+1 4.336090E-1 7.724450E+1 3.606350E-1 3.366497E-1 -3.4029736E-01 -5.4238600E-01 -1.7619560E-01 -2.5373975E-02 -1.8938816E-01 -3.5247321E-01
4.642000E+10 1.000E+16 320 3.800E-4 3.603915E-1 2.408870E+1 4.328850E-1 7.720320E+1 3.598930E-1 3.346638E-1 3.586473E-1 2.390790E+1 4.318840E-1 7.717490E+1 3.589940E-1 3.329842E-1 -4.8632738E-01 -7.5623539E-01 -2.3177520E-01 -3.6669954E-02 -2.5042201E-01 -5.0440832E-01
6.813000E+10 1.000E+16 320 3.800E-4 3.558712E-1 2.365400E+1 4.309330E-1 7.712070E+1 3.580370E-1 3.303283E-1 3.535005E-1 2.341560E+1 4.296480E-1 7.708510E+1 3.568850E-1 3.280541E-1 -6.7063554E-01 -1.0181247E+00 -2.9908204E-01 -4.6182725E-02 -3.2279306E-01 -6.9323932E-01
1.000000E+11 1.000E+16 320 3.800E-4 3.498861E-1 2.309050E+1 4.283790E-1 7.702790E+1 3.556740E-1 3.246020E-1 3.467990E-1 2.278930E+1 4.267760E-1 7.698800E+1 3.542680E-1 3.216396E-1 -8.9016981E-01 -1.3216729E+00 -3.7560688E-01 -5.1826259E-02 -3.9687468E-01 -9.2103087E-01
1.468000E+11 1.000E+16 320 3.800E-4 3.422351E-1 2.238780E+1 4.252560E-1 7.691400E+1 3.527830E-1 3.173014E-1 3.384010E-1 2.202510E+1 4.234200E-1 7.685730E+1 3.511230E-1 3.136378E-1 -1.1330049E+00 -1.6467576E+00 -4.3361202E-01 -7.3773083E-02 -4.7276880E-01 -1.1680990E+00
2.154000E+11 1.000E+16 320 3.800E-4 3.328488E-1 2.154860E+1 4.216670E-1 7.676660E+1 3.494040E-1 3.083617E-1 3.283184E-1 2.113310E+1 4.196190E-1 7.669770E+1 3.475290E-1 3.040475E-1 -1.3798800E+00 -1.9661100E+00 -4.8806179E-01 -8.9833202E-02 -5.3952332E-01 -1.4189230E+00
3.162000E+11 1.000E+16 320 3.800E-4 3.218292E-1 2.059060E+1 4.175660E-1 7.661040E+1 3.455960E-1 2.978996E-1 3.167253E-1 2.013600E+1 4.153130E-1 7.653920E+1 3.435640E-1 2.930446E-1 -1.6114595E+00 -2.2576480E+00 -5.4248242E-01 -9.3024228E-02 -5.9144730E-01 -1.6567444E+00
4.642000E+11 1.000E+16 320 3.800E-4 3.094179E-1 1.954060E+1 4.131310E-1 7.643190E+1 3.414750E-1 2.861209E-1 3.038867E-1 1.906110E+1 4.108050E-1 7.634290E+1 3.393260E-1 2.808659E-1 -1.8201521E+00 -2.5155946E+00 -5.6620538E-01 -1.1657928E-01 -6.3331428E-01 -1.8709996E+00
6.813000E+11 1.000E+16 320 3.800E-4 2.958916E-1 1.842540E+1 4.084160E-1 7.623430E+1 3.370800E-1 2.733083E-1 2.900412E-1 1.793070E+1 4.059120E-1 7.615080E+1 3.348140E-1 2.677701E-1 -2.0170927E+00 -2.7589553E+00 -6.1688248E-01 -1.0965085E-01 -6.7679368E-01 -2.0682668E+00
1.000000E+12 1.000E+16 320 3.800E-4 2.814469E-1 1.726280E+1 4.033940E-1 7.602470E+1 3.324120E-1 2.596591E-1 2.753161E-1 1.675700E+1 4.008420E-1 7.592050E+1 3.300490E-1 2.538554E-1 -2.2268222E+00 -3.0184401E+00 -6.3665983E-01 -1.3724883E-01 -7.1595430E-01 -2.2862228E+00
1.468000E+12 1.000E+16 320 3.800E-4 2.661589E-1 1.606070E+1 3.980920E-1 7.578960E+1 3.274710E-1 2.452230E-1 2.597371E-1 1.554420E+1 3.953380E-1 7.568950E+1 3.249710E-1 2.391629E-1 -2.4724231E+00 -3.3227828E+00 -6.9661910E-01 -1.3225084E-01 -7.6929941E-01 -2.5338796E+00
2.154000E+12 1.000E+16 320 3.800E-4 2.500368E-1 1.482250E+1 3.924270E-1 7.553150E+1 3.221970E-1 2.300216E-1 2.433146E-1 1.429640E+1 3.895740E-1 7.541160E+1 3.195410E-1 2.237021E-1 -2.7627606E+00 -3.6799474E+00 -7.3233840E-01 -1.5899411E-01 -8.3119224E-01 -2.8249623E+00
3.162000E+12 1.000E+16 320 3.800E-4 2.331238E-1 1.355470E+1 3.863410E-1 7.524940E+1 3.165530E-1 2.140988E-1 2.261329E-1 1.302320E+1 3.833040E-1 7.512440E+1 3.137600E-1 2.075349E-1 -3.0915006E+00 -4.0811782E+00 -7.9232150E-01 -1.6639068E-01 -8.9017083E-01 -3.1627933E+00
4.642000E+12 1.000E+16 320 3.800E-4 2.155617E-1 1.227090E+1 3.799290E-1 7.491570E+1 3.104980E-1 1.976005E-1 2.083835E-1 1.174150E+1 3.766570E-1 7.479670E+1 3.075880E-1 1.908636E-1 -3.4447065E+00 -4.5087936E+00 -8.6869486E-01 -1.5909793E-01 -9.4607072E-01 -3.5296935E+00
6.813000E+12 1.000E+16 320 3.800E-4 1.975935E-1 1.099080E+1 3.729750E-1 7.456670E+1 3.040720E-1 1.807260E-1 1.903434E-1 1.047260E+1 3.696640E-1 7.441770E+1 3.010060E-1 1.739590E-1 -3.8089579E+00 -4.9481504E+00 -8.9567824E-01 -2.0022118E-01 -1.0185843E+00 -3.8899971E+00
1.000000E+13 1.000E+16 320 3.800E-4 1.795254E-1 9.736700E+0 3.656360E-1 7.416630E+1 2.972360E-1 1.637872E-1 1.723330E-1 9.239100E+0 3.621780E-1 7.401310E+1 2.940720E-1 1.570885E-1 -4.1735477E+00 -5.3858060E+00 -9.5477914E-01 -2.0699038E-01 -1.0759270E+00 -4.2642841E+00
1.468000E+13 1.000E+16 320 3.800E-4 1.616842E-1 8.530700E+0 3.579190E-1 7.370570E+1 2.900100E-1 1.470756E-1 1.546772E-1 8.062200E+0 3.543020E-1 7.355720E+1 2.867480E-1 1.405802E-1 -4.5300794E+00 -5.8110689E+00 -1.0208805E+00 -2.0188370E-01 -1.1375842E+00 -4.6204231E+00
2.154000E+13 1.000E+16 320 3.800E-4 1.443836E-1 7.392000E+0 3.498150E-1 7.317720E+1 2.823730E-1 1.308907E-1 1.376770E-1 6.959700E+0 3.460610E-1 7.303720E+1 2.790530E-1 1.247016E-1 -4.8712566E+00 -6.2114746E+00 -1.0847799E+00 -1.9168314E-01 -1.1897382E+00 -4.9631280E+00
3.162000E+13 1.000E+16 320 3.800E-4 1.278995E-1 6.335900E+0 3.412310E-1 7.258680E+1 2.743260E-1 1.154803E-1 1.215884E-1 5.944700E+0 3.374510E-1 7.244310E+1 2.709860E-1 1.096864E-1 -5.1905445E+00 -6.5806517E+00 -1.1201626E+00 -1.9836258E-01 -1.2325360E+00 -5.2822410E+00
4.642000E+13 1.000E+16 320 3.800E-4 1.124548E-1 5.372800E+0 3.322230E-1 7.190500E+1 2.658300E-1 1.010561E-1 1.066098E-1 5.025800E+0 3.284600E-1 7.176190E+1 2.625100E-1 9.572559E-2 -5.4826104E+00 -6.9043734E+00 -1.1456494E+00 -1.9940944E-01 -1.2647137E+00 -5.5685319E+00
6.813000E+13 1.000E+16 320 3.800E-4 9.820955E-2 4.508200E+0 3.227720E-1 7.110790E+1 2.568650E-1 8.775304E-2 9.287547E-2 4.206600E+0 3.190650E-1 7.097670E+1 2.536040E-1 8.293550E-2 -5.7432603E+00 -7.1696857E+00 -1.1618322E+00 -1.8484939E-01 -1.2858630E+00 -5.8087791E+00
1.000000E+14 1.000E+16 320 3.800E-4 8.525991E-2 3.743200E+0 3.128300E-1 7.017110E+1 2.473540E-1 7.566480E-2 8.045680E-2 3.486400E+0 3.092290E-1 7.006620E+1 2.442480E-1 7.137079E-2 -5.9697999E+00 -7.3657641E+00 -1.1645092E+00 -1.4971555E-01 -1.2716583E+00 -6.0164810E+00
1.000000E+10 1.000E+16 325 3.800E-4 3.693633E-1 2.402770E+1 4.243010E-1 7.665720E+1 3.512600E-1 3.420206E-1 3.692244E-1 2.400430E+1 4.240740E-1 7.665240E+1 3.510640E-1 3.418780E-1 -3.7619399E-02 -9.7482534E-02 -5.3528394E-02 -6.2620348E-03 -5.5830276E-02 -4.1710786E-02
1.468000E+10 1.000E+16 325 3.800E-4 3.682156E-1 2.391280E+1 4.237260E-1 7.663240E+1 3.507130E-1 3.409164E-1 3.679333E-1 2.387430E+1 4.234080E-1 7.662530E+1 3.504390E-1 3.406333E-1 -7.6725863E-02 -1.6126127E-01 -7.5104863E-02 -9.2658691E-03 -7.8187645E-02 -8.3109901E-02
2.154000E+10 1.000E+16 325 3.800E-4 3.665742E-1 2.374980E+1 4.229170E-1 7.659700E+1 3.499510E-1 3.393297E-1 3.660938E-1 2.369080E+1 4.224780E-1 7.658660E+1 3.495610E-1 3.388652E-1 -1.3122320E-01 -2.4904182E-01 -1.0391074E-01 -1.3579399E-02 -1.1156851E-01 -1.3707516E-01
3.162000E+10 1.000E+16 325 3.800E-4 3.642533E-1 2.352180E+1 4.217990E-1 7.654750E+1 3.488770E-1 3.371071E-1 3.635065E-1 2.343590E+1 4.212060E-1 7.653230E+1 3.483500E-1 3.363846E-1 -2.0544337E-01 -3.6653169E-01 -1.4078622E-01 -1.9860895E-02 -1.5128463E-01 -2.1478391E-01
4.642000E+10 1.000E+16 325 3.800E-4 3.610229E-1 2.320900E+1 4.202870E-1 7.647960E+1 3.474320E-1 3.340077E-1 3.599310E-1 2.308940E+1 4.194810E-1 7.646280E+1 3.467480E-1 3.329414E-1 -3.0336370E-01 -5.1798661E-01 -1.9214219E-01 -2.1971468E-02 -1.9726141E-01 -3.2026657E-01
6.813000E+10 1.000E+16 325 3.800E-4 3.566213E-1 2.279060E+1 4.182140E-1 7.640450E+1 3.455370E-1 3.297847E-1 3.551053E-1 2.263130E+1 4.171860E-1 7.638210E+1 3.446390E-1 3.283328E-1 -4.2691562E-01 -7.0389240E-01 -2.4641287E-01 -2.9326243E-02 -2.6056250E-01 -4.4220376E-01
1.000000E+11 1.000E+16 325 3.800E-4 3.507895E-1 2.224870E+1 4.156010E-1 7.630460E+1 3.431150E-1 3.242158E-1 3.487880E-1 2.204630E+1 4.143670E-1 7.627090E+1 3.420210E-1 3.222935E-1 -5.7384428E-01 -9.1806788E-01 -2.9780364E-01 -4.4184610E-02 -3.1986340E-01 -5.9644392E-01
1.468000E+11 1.000E+16 325 3.800E-4 3.433282E-1 2.157350E+1 4.124620E-1 7.617230E+1 3.401860E-1 3.170844E-1 3.408202E-1 2.132910E+1 4.110390E-1 7.612590E+1 3.388960E-1 3.146838E-1 -7.3587188E-01 -1.1458524E+00 -3.4619586E-01 -6.0951660E-02 -3.8064775E-01 -7.6286101E-01
2.154000E+11 1.000E+16 325 3.800E-4 3.341646E-1 2.076810E+1 4.087730E-1 7.601920E+1 3.367480E-1 3.083620E-1 3.311860E-1 2.048780E+1 4.071240E-1 7.597400E+1 3.352830E-1 3.055285E-1 -8.9937377E-01 -1.3681313E+00 -4.0503630E-01 -5.9494037E-02 -4.3694431E-01 -9.2740939E-01
3.162000E+11 1.000E+16 325 3.800E-4 3.233914E-1 1.984920E+1 4.045840E-1 7.585330E+1 3.328810E-1 2.981420E-1 3.200296E-1 1.954280E+1 4.028480E-1 7.579230E+1 3.312990E-1 2.949415E-1 -1.0504653E+00 -1.5678408E+00 -4.3093177E-01 -8.0483110E-02 -4.7751427E-01 -1.0851304E+00
4.642000E+11 1.000E+16 325 3.800E-4 3.112372E-1 1.884250E+1 4.001350E-1 7.565010E+1 3.287010E-1 2.866194E-1 3.075972E-1 1.852020E+1 3.982430E-1 7.559340E+1 3.270210E-1 2.831641E-1 -1.1833658E+00 -1.7402620E+00 -4.7508682E-01 -7.5006548E-02 -5.1372848E-01 -1.2202465E+00
6.813000E+11 1.000E+16 325 3.800E-4 2.979648E-1 1.777310E+1 3.952620E-1 7.545380E+1 3.242290E-1 2.740821E-1 2.941252E-1 1.744200E+1 3.933440E-1 7.538100E+1 3.224900E-1 2.704267E-1 -1.3054305E+00 -1.8982915E+00 -4.8761390E-01 -9.6576060E-02 -5.3924153E-01 -1.3517156E+00
1.000000E+12 1.000E+16 325 3.800E-4 2.837595E-1 1.665780E+1 3.902450E-1 7.521400E+1 3.195210E-1 2.606674E-1 2.797472E-1 1.632080E+1 3.881890E-1 7.514550E+1 3.177050E-1 2.568545E-1 -1.4342592E+00 -2.0648498E+00 -5.2963891E-01 -9.1156490E-02 -5.7159944E-01 -1.4844591E+00
1.468000E+12 1.000E+16 325 3.800E-4 2.686874E-1 1.550370E+1 3.847940E-1 7.497720E+1 3.145210E-1 2.464646E-1 2.644908E-1 1.516100E+1 3.826990E-1 7.489070E+1 3.126070E-1 2.424918E-1 -1.5866714E+00 -2.2604050E+00 -5.4742761E-01 -1.1550166E-01 -6.1227036E-01 -1.6383234E+00
2.154000E+12 1.000E+16 325 3.800E-4 2.527507E-1 1.431380E+1 3.790930E-1 7.469400E+1 3.092090E-1 2.314577E-1 2.483550E-1 1.396560E+1 3.768310E-1 7.461200E+1 3.071780E-1 2.273207E-1 -1.7699261E+00 -2.4932692E+00 -6.0026909E-01 -1.0990189E-01 -6.6118016E-01 -1.8198959E+00
3.162000E+12 1.000E+16 325 3.800E-4 2.359856E-1 1.309400E+1 3.729260E-1 7.439330E+1 3.035060E-1 2.157125E-1 2.314031E-1 1.274280E+1 3.706280E-1 7.428920E+1 3.013770E-1 2.114089E-1 -1.9803105E+00 -2.7560662E+00 -6.2002871E-01 -1.4012804E-01 -7.0642418E-01 -2.0356759E+00
4.642000E+12 1.000E+16 325 3.800E-4 2.185261E-1 1.185730E+1 3.663510E-1 7.405500E+1 2.974320E-1 1.993281E-1 2.138050E-1 1.150770E+1 3.639080E-1 7.395150E+1 2.952050E-1 1.949094E-1 -2.2081336E+00 -3.0379659E+00 -6.7132352E-01 -1.3995659E-01 -7.5439102E-01 -2.2670533E+00
6.813000E+12 1.000E+16 325 3.800E-4 2.006095E-1 1.062250E+1 3.594150E-1 7.366240E+1 2.909470E-1 1.825491E-1 1.958232E-1 1.028040E+1 3.568200E-1 7.356390E+1 2.886430E-1 1.780811E-1 -2.4441946E+00 -3.3276915E+00 -7.2725744E-01 -1.3389720E-01 -7.9821787E-01 -2.5089692E+00
1.000000E+13 1.000E+16 325 3.800E-4 1.825390E-1 9.411100E+0 3.519840E-1 7.323690E+1 2.840530E-1 1.656571E-1 1.777723E-1 9.082800E+0 3.493670E-1 7.312090E+1 2.816890E-1 1.612194E-1 -2.6813514E+00 -3.6145242E+00 -7.4906903E-01 -1.5864137E-01 -8.3922340E-01 -2.7525844E+00
1.468000E+13 1.000E+16 325 3.800E-4 1.646418E-1 8.244600E+0 3.441270E-1 7.275810E+1 2.767680E-1 1.489445E-1 1.599798E-1 7.935700E+0 3.414550E-1 7.263660E+1 2.743460E-1 1.446294E-1 -2.9141179E+00 -3.8925363E+00 -7.8253357E-01 -1.6727105E-01 -8.8282680E-01 -2.9835566E+00
2.154000E+13 1.000E+16 325 3.800E-4 1.472355E-1 7.141900E+0 3.358720E-1 7.220930E+1 2.690920E-1 1.327027E-1 1.427566E-1 6.857100E+0 3.331310E-1 7.209440E+1 2.666310E-1 1.285885E-1 -3.1374381E+00 -4.1533593E+00 -8.2279944E-01 -1.5937438E-01 -9.2299845E-01 -3.1995085E+00
3.162000E+13 1.000E+16 325 3.800E-4 1.306040E-1 6.117900E+0 3.272100E-1 7.157950E+1 2.609860E-1 1.172070E-1 1.263740E-1 5.860900E+0 3.244260E-1 7.147540E+1 2.585450E-1 1.133429E-1 -3.3472075E+00 -4.3849921E+00 -8.5813098E-01 -1.4564452E-01 -9.4412965E-01 -3.4092122E+00
4.642000E+13 1.000E+16 325 3.800E-4 1.149795E-1 5.183300E+0 3.181170E-1 7.085410E+1 2.524510E-1 1.026585E-1 1.110485E-1 4.956100E+0 3.153330E-1 7.076620E+1 2.500490E-1 9.910209E-2 -3.5398947E+00 -4.5842497E+00 -8.8287620E-01 -1.2421184E-01 -9.6061172E-01 -3.5886327E+00
6.813000E+13 1.000E+16 325 3.800E-4 1.005326E-1 4.343700E+0 3.085600E-1 7.001440E+1 2.434280E-1 8.922013E-2 9.693371E-2 4.147300E+0 3.058310E-1 6.994940E+1 2.411230E-1 8.600049E-2 -3.7127332E+00 -4.7356111E+00 -8.9232288E-01 -9.2924314E-02 -9.5594365E-01 -3.7437461E+00
1.000000E+14 1.000E+16 325 3.800E-4 8.736959E-2 3.600800E+0 2.984850E-1 6.903700E+1 2.338770E-1 7.697999E-2 8.411939E-2 3.435000E+0 2.958850E-1 6.900380E+1 2.317480E-1 7.410987E-2 -3.8637941E+00 -4.8267831E+00 -8.7871977E-01 -4.8113292E-02 -9.1867028E-01 -3.8727905E+00
1.000000E+10 1.000E+16 330 3.800E-4 3.697346E-1 2.311690E+1 4.117670E-1 7.592010E+1 3.389160E-1 3.410403E-1 3.697629E-1 2.310830E+1 4.116000E-1 7.591710E+1 3.387790E-1 3.410523E-1 7.6535531E-03 -3.7216065E-02 -4.0573372E-02 -3.9516789E-03 -4.0439342E-02 3.5185219E-03
1.468000E+10 1.000E+16 330 3.800E-4 3.686178E-1 2.300590E+1 4.111820E-1 7.589240E+1 3.383500E-1 3.399717E-1 3.685628E-1 2.298810E+1 4.109480E-1 7.588790E+1 3.381540E-1 3.399041E-1 -1.4922830E-02 -7.7431367E-02 -5.6941511E-02 -5.9297991E-03 -5.7961757E-02 -1.9887963E-02
2.154000E+10 1.000E+16 330 3.800E-4 3.670204E-1 2.284850E+1 4.103580E-1 7.585320E+1 3.375680E-1 3.384277E-1 3.668504E-1 2.281800E+1 4.100360E-1 7.584670E+1 3.372950E-1 3.382499E-1 -4.6340416E-02 -1.3366640E-01 -7.8529690E-02 -8.5699180E-03 -8.0938051E-02 -5.2564687E-02
3.162000E+10 1.000E+16 330 3.800E-4 3.647611E-1 2.262850E+1 4.091780E-1 7.580620E+1 3.364750E-1 3.362587E-1 3.644366E-1 2.258150E+1 4.087220E-1 7.580040E+1 3.361040E-1 3.359299E-1 -8.9041551E-02 -2.0813498E-01 -1.1156728E-01 -7.6516747E-03 -1.1038250E-01 -9.7877563E-02
4.642000E+10 1.000E+16 330 3.800E-4 3.616154E-1 2.232690E+1 4.075680E-1 7.574450E+1 3.350100E-1 3.332273E-1 3.610910E-1 2.225920E+1 4.069750E-1 7.573460E+1 3.345020E-1 3.327208E-1 -1.4522655E-01 -3.0414390E-01 -1.4570920E-01 -1.3071964E-02 -1.5186755E-01 -1.5222974E-01
6.813000E+10 1.000E+16 330 3.800E-4 3.573273E-1 2.192390E+1 4.054730E-1 7.565860E+1 3.330760E-1 3.291111E-1 3.565583E-1 2.183190E+1 4.047290E-1 7.564250E+1 3.324320E-1 3.283664E-1 -2.1567300E-01 -4.2140171E-01 -1.8382671E-01 -2.1284331E-02 -1.9372383E-01 -2.2678934E-01
1.000000E+11 1.000E+16 330 3.800E-4 3.516424E-1 2.140240E+1 4.028440E-1 7.554280E+1 3.306150E-1 3.236743E-1 3.505951E-1 2.128440E+1 4.019480E-1 7.551880E+1 3.298140E-1 3.226719E-1 -2.9872066E-01 -5.5439665E-01 -2.2291441E-01 -3.1780166E-02 -2.4286416E-01 -3.1065612E-01
1.468000E+11 1.000E+16 330 3.800E-4 3.443630E-1 2.075340E+1 3.996510E-1 7.539800E+1 3.276070E-1 3.167405E-1 3.430291E-1 2.061040E+1 3.985630E-1 7.537490E+1 3.266890E-1 3.154423E-1 -3.8885914E-01 -6.9382448E-01 -2.7298068E-01 -3.0646807E-02 -2.8100120E-01 -4.1154912E-01
2.154000E+11 1.000E+16 330 3.800E-4 3.354131E-1 1.997990E+1 3.958190E-1 7.524660E+1 3.241110E-1 3.082257E-1 3.338198E-1 1.981620E+1 3.946330E-1 7.521140E+1 3.230760E-1 3.066792E-1 -4.7729344E-01 -8.2609178E-01 -3.0053239E-01 -4.6801416E-02 -3.2035806E-01 -5.0427287E-01
3.162000E+11 1.000E+16 330 3.800E-4 3.248771E-1 1.909830E+1 3.916220E-1 7.505470E+1 3.202050E-1 2.982196E-1 3.230833E-1 1.892040E+1 3.903640E-1 7.500920E+1 3.190720E-1 2.964897E-1 -5.5521285E-01 -9.4025496E-01 -3.2226332E-01 -6.0659226E-02 -3.5509227E-01 -5.8346040E-01
4.642000E+11 1.000E+16 330 3.800E-4 3.129711E-1 1.813300E+1 3.870000E-1 7.485540E+1 3.159670E-1 2.869439E-1 3.110466E-1 1.794750E+1 3.856420E-1 7.481060E+1 3.147560E-1 2.851015E-1 -6.1871758E-01 -1.0335701E+00 -3.5214007E-01 -5.9884562E-02 -3.8474247E-01 -6.4622599E-01
6.813000E+11 1.000E+16 330 3.800E-4 2.999451E-1 1.710770E+1 3.821380E-1 7.462750E+1 3.114360E-1 2.746583E-1 2.979411E-1 1.691940E+1 3.807580E-1 7.457190E+1 3.101860E-1 2.727298E-1 -6.7261616E-01 -1.1129236E+00 -3.6243493E-01 -7.4558916E-02 -4.0298402E-01 -7.0711011E-01
1.000000E+12 1.000E+16 330 3.800E-4 2.859733E-1 1.603820E+1 3.769590E-1 7.438830E+1 3.066890E-1 2.614718E-1 2.839061E-1 1.584880E+1 3.754920E-1 7.433460E+1 3.053810E-1 2.594925E-1 -7.2812807E-01 -1.1950432E+00 -3.9068742E-01 -7.2240921E-02 -4.2831741E-01 -7.6275808E-01
1.468000E+12 1.000E+16 330 3.800E-4 2.711137E-1 1.493080E+1 3.715270E-1 7.411560E+1 3.016310E-1 2.475003E-1 2.689716E-1 1.474030E+1 3.700350E-1 7.405040E+1 3.002640E-1 2.454562E-1 -7.9640378E-01 -1.2923753E+00 -4.0320510E-01 -8.8048140E-02 -4.5526603E-01 -8.3277587E-01
2.154000E+12 1.000E+16 330 3.800E-4 2.553615E-1 1.378810E+1 3.656690E-1 7.382950E+1 2.962600E-1 2.327026E-1 2.531273E-1 1.359640E+1 3.640870E-1 7.376450E+1 2.948340E-1 2.305761E-1 -8.8263889E-01 -1.4099320E+00 -4.3451153E-01 -8.8118268E-02 -4.8366199E-01 -9.2225517E-01
3.162000E+12 1.000E+16 330 3.800E-4 2.387453E-1 1.261570E+1 3.595050E-1 7.349220E+1 2.905180E-1 2.171242E-1 2.364171E-1 1.242360E+1 3.578130E-1 7.343160E+1 2.890330E-1 2.149166E-1 -9.8478494E-01 -1.5462507E+00 -4.7287270E-01 -8.2525779E-02 -5.1378216E-01 -1.0271892E+00
4.642000E+12 1.000E+16 330 3.800E-4 2.213927E-1 1.142580E+1 3.528300E-1 7.313500E+1 2.843850E-1 2.008850E-1 2.189897E-1 1.123570E+1 3.511380E-1 7.305780E+1 2.828420E-1 1.986206E-1 -1.0973119E+00 -1.6919284E+00 -4.8186183E-01 -1.0566976E-01 -5.4553426E-01 -1.1400630E+00
6.813000E+12 1.000E+16 330 3.800E-4 2.035345E-1 1.023630E+1 3.457420E-1 7.273150E+1 2.778610E-1 1.841976E-1 2.010916E-1 1.005130E+1 3.439740E-1 7.265630E+1 2.762790E-1 1.819047E-1 -1.2148195E+00 -1.8405579E+00 -5.1399234E-01 -1.0350100E-01 -5.7260957E-01 -1.2604952E+00
1.000000E+13 1.000E+16 330 3.800E-4 1.854702E-1 9.068100E+0 3.382680E-1 7.226890E+1 2.709280E-1 1.673529E-1 1.830298E-1 8.891500E+0 3.364280E-1 7.219920E+1 2.693070E-1 1.650819E-1 -1.3333348E+00 -1.9861666E+00 -5.4692237E-01 -9.6538466E-02 -6.0191529E-01 -1.3756808E+00
1.468000E+13 1.000E+16 330 3.800E-4 1.675268E-1 7.941900E+0 3.303790E-1 7.174610E+1 2.636040E-1 1.506413E-1 1.651324E-1 7.776800E+0 3.285020E-1 7.168020E+1 2.619630E-1 1.484329E-1 -1.4499880E+00 -2.1229812E+00 -5.7138160E-01 -9.1936127E-02 -6.2642434E-01 -1.4878103E+00
2.154000E+13 1.000E+16 330 3.800E-4 1.500256E-1 6.876200E+0 3.220010E-1 7.116990E+1 2.558690E-1 1.343694E-1 1.477179E-1 6.725000E+0 3.201790E-1 7.109480E+1 2.542480E-1 1.322530E-1 -1.5622345E+00 -2.2483271E+00 -5.6905668E-01 -1.0563360E-01 -6.3756647E-01 -1.6002662E+00
3.162000E+13 1.000E+16 330 3.800E-4 1.332570E-1 5.885700E+0 3.132070E-1 7.050970E+1 2.477250E-1 1.187958E-1 1.310708E-1 5.750500E+0 3.113940E-1 7.044650E+1 2.461430E-1 1.168123E-1 -1.6679535E+00 -2.3510999E+00 -5.8222060E-01 -8.9713471E-02 -6.4271582E-01 -1.6980232E+00
4.642000E+13 1.000E+16 330 3.800E-4 1.174624E-1 4.981100E+0 3.039810E-1 6.975010E+1 2.391500E-1 1.041404E-1 1.154247E-1 4.863000E+0 3.022100E-1 6.970500E+1 2.376270E-1 1.023237E-1 -1.7653934E+00 -2.4285421E+00 -5.8601635E-01 -6.4701241E-02 -6.4092043E-01 -1.7754440E+00
6.813000E+13 1.000E+16 330 3.800E-4 1.028224E-1 4.168100E+0 2.942930E-1 6.887180E+1 2.300880E-1 9.057655E-2 1.009515E-1 4.067800E+0 2.926110E-1 6.885290E+1 2.287010E-1 8.893204E-2 -1.8532662E+00 -2.4657063E+00 -5.7482460E-01 -2.7449824E-02 -6.0646871E-01 -1.8491761E+00
1.000000E+14 1.000E+16 330 3.800E-4 8.945348E-2 3.448700E+0 2.840950E-1 6.785130E+1 2.205180E-1 7.819450E-2 8.775921E-2 3.366000E+0 2.825660E-1 6.786920E+1 2.193070E-1 7.674204E-2 -1.9305894E+00 -2.4569222E+00 -5.4111252E-01 2.6374261E-02 -5.5219396E-01 -1.8926523E+00
1.000000E+10 1.000E+16 335 3.800E-4 3.700900E-1 2.220670E+1 3.991870E-1 7.515720E+1 3.266110E-1 3.399558E-1 3.702152E-1 2.220580E+1 3.990400E-1 7.515620E+1 3.264940E-1 3.400637E-1 3.3818168E-02 -4.0529952E-03 -3.6838412E-02 -1.3305622E-03 -3.5835268E-02 3.1729350E-02
1.468000E+10 1.000E+16 335 3.800E-4 3.690033E-1 2.209950E+1 3.985620E-1 7.513200E+1 3.260250E-1 3.389222E-1 3.690760E-1 2.209210E+1 3.983580E-1 7.513040E+1 3.258690E-1 3.389708E-1 1.9697840E-02 -3.3496137E-02 -5.1210218E-02 -2.1296306E-03 -4.7871998E-02 1.4337518E-02
