X GE200Nph GE300Nph Orion400Nph Orion600Nph Orion700Nph Osram200Nph Osram400Nph Osram600Nph Osram700Nph
9.85000E+2 4.59775E-1 4.92098E-1 4.02946E-1 4.17299E-1 4.25248E-1 2.31246E-1 2.31430E-1 2.56255E-1 2.57809E-1
9.86000E+2 4.66216E-1 4.98685E-1 4.03101E-1 4.17617E-1 4.25270E-1 2.37076E-1 2.36886E-1 2.62604E-1 2.63621E-1
9.87000E+2 4.72387E-1 5.05327E-1 4.03315E-1 4.18063E-1 4.25354E-1 2.43169E-1 2.42419E-1 2.69107E-1 2.69731E-1
9.88000E+2 4.78337E-1 5.11972E-1 4.03603E-1 4.18638E-1 4.25508E-1 2.49534E-1 2.48048E-1 2.75772E-1 2.76128E-1
9.89000E+2 4.84130E-1 5.18578E-1 4.03979E-1 4.19345E-1 4.25740E-1 2.56184E-1 2.53815E-1 2.82610E-1 2.82797E-1
9.90000E+2 4.89804E-1 5.25094E-1 4.04452E-1 4.20180E-1 4.26058E-1 2.63127E-1 2.59760E-1 2.89643E-1 2.89723E-1
9.91000E+2 4.95425E-1 5.31477E-1 4.05033E-1 4.21146E-1 4.26468E-1 2.70374E-1 2.65923E-1 2.96884E-1 2.96891E-1
9.92000E+2 5.01035E-1 5.37670E-1 4.05743E-1 4.22239E-1 4.26985E-1 2.77934E-1 2.72343E-1 3.04349E-1 3.04283E-1
9.93000E+2 5.06700E-1 5.43630E-1 4.06592E-1 4.23457E-1 4.27610E-1 2.85818E-1 2.79062E-1 3.12058E-1 3.11887E-1
9.94000E+2 5.12449E-1 5.49314E-1 4.07587E-1 4.24802E-1 4.28352E-1 2.94035E-1 2.86119E-1 3.20027E-1 3.19685E-1
9.95000E+2 5.18264E-1 5.54730E-1 4.08746E-1 4.26277E-1 4.29225E-1 3.02583E-1 2.93536E-1 3.28266E-1 3.27663E-1
9.96000E+2 5.24086E-1 5.59889E-1 4.10066E-1 4.27886E-1 4.30239E-1 3.11419E-1 3.01266E-1 3.36757E-1 3.35814E-1
9.97000E+2 5.29862E-1 5.64804E-1 4.11547E-1 4.29651E-1 4.31411E-1 3.20489E-1 3.09243E-1 3.45476E-1 3.44128E-1
9.98000E+2 5.35539E-1 5.69498E-1 4.13186E-1 4.31584E-1 4.32761E-1 3.29744E-1 3.17407E-1 3.54403E-1 3.52600E-1
9.99000E+2 5.41068E-1 5.73987E-1 4.14977E-1 4.33704E-1 4.34307E-1 3.39133E-1 3.25701E-1 3.63523E-1 3.61219E-1
1.00000E+3 5.46396E-1 5.78291E-1 4.16922E-1 4.36029E-1 4.36067E-1 3.48607E-1 3.34066E-1 3.72808E-1 3.69986E-1
1.00100E+3 5.51460E-1 5.82427E-1 4.19017E-1 4.38575E-1 4.38058E-1 3.58113E-1 3.42438E-1 3.82241E-1 3.78886E-1
1.00200E+3 5.56224E-1 5.86400E-1 4.21251E-1 4.41349E-1 4.40290E-1 3.67596E-1 3.50752E-1 3.91793E-1 3.87912E-1
1.00300E+3 5.60686E-1 5.90224E-1 4.23626E-1 4.44374E-1 4.42789E-1 3.77034E-1 3.58991E-1 4.01456E-1 3.97056E-1
1.00400E+3 5.64887E-1 5.93901E-1 4.26165E-1 4.47646E-1 4.45552E-1 3.86470E-1 3.67217E-1 4.11232E-1 4.06322E-1
1.00500E+3 5.68820E-1 5.97421E-1 4.28875E-1 4.51138E-1 4.48555E-1 3.95932E-1 3.75504E-1 4.21113E-1 4.15701E-1
1.00600E+3 5.72516E-1 6.00787E-1 4.31782E-1 4.54828E-1 4.51785E-1 4.05468E-1 3.83916E-1 4.31107E-1 4.25183E-1
1.00700E+3 5.75996E-1 6.03998E-1 4.34898E-1 4.58702E-1 4.55227E-1 4.15114E-1 3.92529E-1 4.41210E-1 4.34769E-1
1.00800E+3 5.79265E-1 6.07058E-1 4.38250E-1 4.62733E-1 4.58863E-1 4.24914E-1 4.01412E-1 4.51424E-1 4.44449E-1
1.00900E+3 5.82363E-1 6.09965E-1 4.41856E-1 4.66906E-1 4.62680E-1 4.34910E-1 4.10640E-1 4.61750E-1 4.54226E-1
1.01000E+3 5.85293E-1 6.12720E-1 4.45736E-1 4.71202E-1 4.66661E-1 4.45142E-1 4.20285E-1 4.72191E-1 4.64093E-1
1.01100E+3 5.88068E-1 6.15328E-1 4.49913E-1 4.75600E-1 4.70793E-1 4.55625E-1 4.30364E-1 4.82743E-1 4.74046E-1
1.01200E+3 5.90707E-1 6.17783E-1 4.54374E-1 4.80108E-1 4.75072E-1 4.66314E-1 4.40796E-1 4.93387E-1 4.84078E-1
1.01300E+3 5.93202E-1 6.20087E-1 4.59097E-1 4.84764E-1 4.79515E-1 4.77168E-1 4.51482E-1 5.04100E-1 4.94180E-1
1.01400E+3 5.95569E-1 6.22240E-1 4.64047E-1 4.89608E-1 4.84142E-1 4.88142E-1 4.62330E-1 5.14861E-1 5.04352E-1
1.01500E+3 5.97828E-1 6.24245E-1 4.69195E-1 4.94687E-1 4.88967E-1 4.99181E-1 4.73241E-1 5.25656E-1 5.14582E-1
1.01600E+3 5.99970E-1 6.26101E-1 4.74510E-1 5.00041E-1 4.94012E-1 5.10246E-1 4.84124E-1 5.36465E-1 5.24874E-1
1.01700E+3 6.02020E-1 6.27809E-1 4.79963E-1 5.05709E-1 4.99288E-1 5.21285E-1 4.94881E-1 5.47262E-1 5.35212E-1
1.01800E+3 6.03974E-1 6.29367E-1 4.85518E-1 5.11734E-1 5.04821E-1 5.32254E-1 5.05414E-1 5.58034E-1 5.45595E-1
1.01900E+3 6.05831E-1 6.30778E-1 4.91149E-1 5.18156E-1 5.10624E-1 5.43124E-1 5.15668E-1 5.68766E-1 5.56017E-1
1.02000E+3 6.07562E-1 6.32032E-1 4.96832E-1 5.24991E-1 5.16699E-1 5.53892E-1 5.25692E-1 5.79458E-1 5.66463E-1
1.02100E+3 6.09146E-1 6.33118E-1 5.02571E-1 5.32151E-1 5.22993E-1 5.64581E-1 5.35553E-1 5.90113E-1 5.76921E-1
1.02200E+3 6.10569E-1 6.34032E-1 5.08383E-1 5.39544E-1 5.29458E-1 5.75193E-1 5.45320E-1 6.00738E-1 5.87378E-1
1.02300E+3 6.11811E-1 6.34777E-1 5.14279E-1 5.47077E-1 5.36032E-1 5.85748E-1 5.55069E-1 6.11341E-1 5.97823E-1
1.02400E+3 6.12859E-1 6.35343E-1 5.20273E-1 5.54642E-1 5.42660E-1 5.96261E-1 5.64862E-1 6.21924E-1 6.08242E-1
1.02500E+3 6.13683E-1 6.35717E-1 5.26378E-1 5.62148E-1 5.49280E-1 6.06740E-1 5.74768E-1 6.32491E-1 6.18621E-1
1.02600E+3 6.14265E-1 6.35899E-1 5.32602E-1 5.69490E-1 5.55839E-1 6.17203E-1 5.84860E-1 6.43044E-1 6.28948E-1
1.02700E+3 6.14625E-1 6.35900E-1 5.38963E-1 5.76577E-1 5.62274E-1 6.27651E-1 5.95183E-1 6.53591E-1 6.39210E-1
1.02800E+3 6.14777E-1 6.35744E-1 5.45475E-1 5.83315E-1 5.68540E-1 6.38061E-1 6.05688E-1 6.64094E-1 6.49386E-1
1.02900E+3 6.14747E-1 6.35457E-1 5.52142E-1 5.89723E-1 5.74658E-1 6.48381E-1 6.16273E-1 6.74510E-1 6.59452E-1
1.03000E+3 6.14557E-1 6.35053E-1 5.58947E-1 5.95906E-1 5.80702E-1 6.58557E-1 6.26834E-1 6.84787E-1 6.69376E-1
1.03100E+3 6.14236E-1 6.34553E-1 5.65887E-1 6.01979E-1 5.86762E-1 6.68551E-1 6.37270E-1 6.94879E-1 6.79130E-1
1.03200E+3 6.13812E-1 6.33995E-1 5.72961E-1 6.08062E-1 5.92934E-1 6.78314E-1 6.47490E-1 7.04752E-1 6.88701E-1
1.03300E+3 6.13314E-1 6.33392E-1 5.80165E-1 6.14269E-1 5.99302E-1 6.87813E-1 6.57397E-1 7.14355E-1 6.98059E-1
1.03400E+3 6.12765E-1 6.32767E-1 5.87483E-1 6.20713E-1 6.05950E-1 6.96986E-1 6.66884E-1 7.23642E-1 7.07178E-1
1.03500E+3 6.12170E-1 6.32132E-1 5.94908E-1 6.27505E-1 6.12961E-1 7.05784E-1 6.75853E-1 7.32562E-1 7.16027E-1
1.03600E+3 6.11549E-1 6.31487E-1 6.02440E-1 6.34765E-1 6.20428E-1 7.14235E-1 6.84333E-1 7.41136E-1 7.24626E-1
1.03700E+3 6.10895E-1 6.30826E-1 6.10072E-1 6.42582E-1 6.28421E-1 7.22413E-1 6.92449E-1 7.49439E-1 7.33032E-1
1.03800E+3 6.10210E-1 6.30131E-1 6.17804E-1 6.50902E-1 6.36879E-1 7.30396E-1 7.00336E-1 7.57541E-1 7.41294E-1
1.03900E+3 6.09484E-1 6.29402E-1 6.25634E-1 6.59613E-1 6.45704E-1 7.38259E-1 7.08122E-1 7.65513E-1 7.49463E-1
1.04000E+3 6.08725E-1 6.28621E-1 6.33568E-1 6.68609E-1 6.54793E-1 7.46086E-1 7.15946E-1 7.73425E-1 7.57591E-1
1.04100E+3 6.07931E-1 6.27781E-1 6.41605E-1 6.77787E-1 6.64053E-1 7.53949E-1 7.23938E-1 7.81350E-1 7.65731E-1
1.04200E+3 6.07091E-1 6.26871E-1 6.49745E-1 6.87042E-1 6.73384E-1 7.61932E-1 7.32234E-1 7.89364E-1 7.73936E-1
1.04300E+3 6.06219E-1 6.25884E-1 6.57991E-1 6.96265E-1 6.82689E-1 7.70106E-1 7.40971E-1 7.97541E-1 7.82261E-1
1.04400E+3 6.05306E-1 6.24820E-1 6.66349E-1 7.05356E-1 6.91871E-1 7.78544E-1 7.50248E-1 8.05934E-1 7.90746E-1
1.04500E+3 6.04356E-1 6.23685E-1 6.74815E-1 7.14208E-1 7.00829E-1 7.87193E-1 7.59973E-1 8.14493E-1 7.99357E-1
1.04600E+3 6.03361E-1 6.22477E-1 6.83387E-1 7.22743E-1 7.09492E-1 7.95988E-1 7.70014E-1 8.23140E-1 8.08035E-1
1.04700E+3 6.02320E-1 6.21204E-1 6.92050E-1 7.30996E-1 7.17889E-1 8.04872E-1 7.80246E-1 8.31810E-1 8.16737E-1
1.04800E+3 6.01246E-1 6.19879E-1 7.00791E-1 7.39028E-1 7.26068E-1 8.13787E-1 7.90541E-1 8.40429E-1 8.25411E-1
1.04900E+3 6.00126E-1 6.18489E-1 7.09586E-1 7.46888E-1 7.34067E-1 8.22659E-1 8.00766E-1 8.48924E-1 8.34005E-1
1.05000E+3 5.98961E-1 6.17053E-1 7.18417E-1 7.54625E-1 7.41929E-1 8.31432E-1 8.10786E-1 8.57220E-1 8.42467E-1
1.05100E+3 5.97753E-1 6.15574E-1 7.27272E-1 7.62300E-1 7.49702E-1 8.40035E-1 8.20481E-1 8.65248E-1 8.50749E-1
1.05200E+3 5.96504E-1 6.14052E-1 7.36125E-1 7.69956E-1 7.57421E-1 8.48404E-1 8.29707E-1 8.72931E-1 8.58796E-1
1.05300E+3 5.95217E-1 6.12508E-1 7.44954E-1 7.77646E-1 7.65129E-1 8.56506E-1 8.38400E-1 8.80230E-1 8.66571E-1
1.05400E+3 5.93918E-1 6.10964E-1 7.53754E-1 7.85431E-1 7.72875E-1 8.64357E-1 8.46612E-1 8.87182E-1 8.74101E-1
1.05500E+3 5.92624E-1 6.09451E-1 7.62500E-1 7.93340E-1 7.80684E-1 8.71988E-1 8.54385E-1 8.93820E-1 8.81401E-1
1.05600E+3 5.91344E-1 6.07988E-1 7.71174E-1 8.01320E-1 7.88508E-1 8.79405E-1 8.61762E-1 9.00174E-1 8.88481E-1
1.05700E+3 5.90090E-1 6.06589E-1 7.79738E-1 8.09303E-1 7.96292E-1 8.86621E-1 8.68781E-1 9.06263E-1 8.95342E-1
1.05800E+3 5.88880E-1 6.05283E-1 7.88177E-1 8.17244E-1 8.03995E-1 8.93666E-1 8.75495E-1 9.12127E-1 9.02013E-1
1.05900E+3 5.87740E-1 6.04099E-1 7.96471E-1 8.25083E-1 8.11567E-1 9.00556E-1 8.81953E-1 9.17804E-1 9.08508E-1
1.06000E+3 5.86671E-1 6.03048E-1 8.04590E-1 8.32758E-1 8.18956E-1 9.07305E-1 8.88196E-1 9.23319E-1 9.14836E-1
1.06100E+3 5.85692E-1 6.02152E-1 8.12516E-1 8.40215E-1 8.26115E-1 9.13939E-1 8.94273E-1 9.28706E-1 9.21014E-1
1.06200E+3 5.84811E-1 6.01407E-1 8.20224E-1 8.47396E-1 8.32996E-1 9.20451E-1 9.00209E-1 9.33964E-1 9.27036E-1
1.06300E+3 5.84022E-1 6.00797E-1 8.27688E-1 8.54235E-1 8.39545E-1 9.26799E-1 9.05985E-1 9.39077E-1 9.32881E-1
1.06400E+3 5.83338E-1 6.00307E-1 8.34891E-1 8.60696E-1 8.45729E-1 9.32949E-1 9.11606E-1 9.44018E-1 9.38526E-1
1.06500E+3 5.82747E-1 5.99930E-1 8.41835E-1 8.66803E-1 8.51582E-1 9.38882E-1 9.17069E-1 9.48769E-1 9.43952E-1
1.06600E+3 5.82267E-1 5.99653E-1 8.48531E-1 8.72587E-1 8.57143E-1 9.44551E-1 9.22367E-1 9.53306E-1 9.49136E-1
1.06700E+3 5.81889E-1 5.99472E-1 8.54995E-1 8.78091E-1 8.62464E-1 9.49941E-1 9.27502E-1 9.57616E-1 9.54064E-1
1.06800E+3 5.81631E-1 5.99365E-1 8.61229E-1 8.83346E-1 8.67586E-1 9.55010E-1 9.32468E-1 9.61674E-1 9.58713E-1
1.06900E+3 5.81476E-1 5.99326E-1 8.67236E-1 8.88381E-1 8.72546E-1 9.59718E-1 9.37253E-1 9.65444E-1 9.63050E-1
1.07000E+3 5.81446E-1 5.99350E-1 8.73041E-1 8.93244E-1 8.77399E-1 9.64052E-1 9.41871E-1 9.68933E-1 9.67073E-1
1.07100E+3 5.81541E-1 5.99450E-1 8.78649E-1 8.97972E-1 8.82190E-1 9.68009E-1 9.46312E-1 9.72134E-1 9.70780E-1
1.07200E+3 5.81739E-1 5.99622E-1 8.84057E-1 9.02585E-1 8.86948E-1 9.71611E-1 9.50557E-1 9.75061E-1 9.74176E-1
1.07300E+3 5.82072E-1 5.99883E-1 8.89289E-1 9.07126E-1 8.91726E-1 9.74882E-1 9.54623E-1 9.77746E-1 9.77289E-1
1.07400E+3 5.82528E-1 6.00239E-1 8.94349E-1 9.11596E-1 8.96509E-1 9.77860E-1 9.58492E-1 9.80205E-1 9.80133E-1
1.07500E+3 5.83096E-1 6.00707E-1 8.99239E-1 9.15975E-1 9.01270E-1 9.80563E-1 9.62158E-1 9.82459E-1 9.82715E-1
1.07600E+3 5.83800E-1 6.01287E-1 9.03990E-1 9.20273E-1 9.05996E-1 9.83027E-1 9.65630E-1 9.84543E-1 9.85071E-1
1.07700E+3 5.84636E-1 6.01999E-1 9.08605E-1 9.24474E-1 9.10658E-1 9.85275E-1 9.68905E-1 9.86475E-1 9.87211E-1
1.07800E+3 5.85600E-1 6.02846E-1 9.13085E-1 9.28552E-1 9.15222E-1 9.87327E-1 9.71962E-1 9.88263E-1 9.89142E-1
1.07900E+3 5.86692E-1 6.03829E-1 9.17445E-1 9.32511E-1 9.19666E-1 9.89212E-1 9.74804E-1 9.89937E-1 9.90883E-1
1.08000E+3 5.87907E-1 6.04944E-1 9.21700E-1 9.36338E-1 9.23967E-1 9.90956E-1 9.77441E-1 9.91509E-1 9.92452E-1
1.08100E+3 5.89239E-1 6.06192E-1 9.25867E-1 9.40031E-1 9.28107E-1 9.92543E-1 9.79884E-1 9.92975E-1 9.93859E-1
1.08200E+3 5.90672E-1 6.07548E-1 9.29949E-1 9.43571E-1 9.32052E-1 9.93977E-1 9.82141E-1 9.94318E-1 9.95105E-1
1.08300E+3 5.92205E-1 6.09015E-1 9.33950E-1 9.46966E-1 9.35802E-1 9.95266E-1 9.84221E-1 9.95538E-1 9.96193E-1
1.08400E+3 5.93831E-1 6.10571E-1 9.37874E-1 9.50222E-1 9.39373E-1 9.96405E-1 9.86141E-1 9.96627E-1 9.97140E-1
1.08500E+3 5.95531E-1 6.12210E-1 9.41705E-1 9.53347E-1 9.42777E-1 9.97385E-1 9.87898E-1 9.97572E-1 9.97936E-1
1.08600E+3 5.97294E-1 6.13921E-1 9.45443E-1 9.56352E-1 9.46034E-1 9.98207E-1 9.89511E-1 9.98366E-1 9.98595E-1
1.08700E+3 5.99130E-1 6.15701E-1 9.49089E-1 9.59258E-1 9.49172E-1 9.98877E-1 9.90995E-1 9.99012E-1 9.99130E-1
1.08800E+3 6.01013E-1 6.17537E-1 9.52637E-1 9.62075E-1 9.52198E-1 9.99399E-1 9.92360E-1 9.99497E-1 9.99539E-1
1.08900E+3 6.02947E-1 6.19425E-1 9.56082E-1 9.64806E-1 9.55134E-1 9.99758E-1 9.93603E-1 9.99820E-1 9.99825E-1
1.09000E+3 6.04936E-1 6.21384E-1 9.59418E-1 9.67468E-1 9.58001E-1 9.99959E-1 9.94735E-1 9.99984E-1 9.99980E-1
1.09100E+3 6.06969E-1 6.23409E-1 9.62640E-1 9.70074E-1 9.60809E-1 1.00000E+0 9.95748E-1 1.00000E+0 1.00000E+0
1.09200E+3 6.09061E-1 6.25518E-1 9.65751E-1 9.72633E-1 9.63585E-1 9.99891E-1 9.96656E-1 9.99880E-1 9.99879E-1
1.09300E+3 6.11206E-1 6.27711E-1 9.68747E-1 9.75140E-1 9.66318E-1 9.99617E-1 9.97456E-1 9.99629E-1 9.99611E-1
1.09400E+3 6.13397E-1 6.30000E-1 9.71612E-1 9.77574E-1 9.68990E-1 9.99175E-1 9.98139E-1 9.99248E-1 9.99178E-1
1.09500E+3 6.15646E-1 6.32380E-1 9.74349E-1 9.79929E-1 9.71593E-1 9.98571E-1 9.98713E-1 9.98749E-1 9.98581E-1
1.09600E+3 6.17946E-1 6.34876E-1 9.76959E-1 9.82196E-1 9.74120E-1 9.97808E-1 9.99186E-1 9.98146E-1 9.97817E-1
1.09700E+3 6.20294E-1 6.37486E-1 9.79429E-1 9.84355E-1 9.76554E-1 9.96877E-1 9.99548E-1 9.97438E-1 9.96874E-1
1.09800E+3 6.22717E-1 6.40211E-1 9.81764E-1 9.86403E-1 9.78884E-1 9.95782E-1 9.99807E-1 9.96635E-1 9.95752E-1
1.09900E+3 6.25214E-1 6.43052E-1 9.83956E-1 9.88323E-1 9.81099E-1 9.94530E-1 9.99964E-1 9.95735E-1 9.94454E-1
1.10000E+3 6.27800E-1 6.45997E-1 9.85989E-1 9.90094E-1 9.83177E-1 9.93114E-1 1.00000E+0 9.94725E-1 9.92977E-1
1.10100E+3 6.30502E-1 6.49048E-1 9.87871E-1 9.91712E-1 9.85116E-1 9.91552E-1 9.99923E-1 9.93609E-1 9.91341E-1
1.10200E+3 6.33342E-1 6.52207E-1 9.89601E-1 9.93175E-1 9.86908E-1 9.89858E-1 9.99736E-1 9.92384E-1 9.89556E-1
1.10300E+3 6.36325E-1 6.55460E-1 9.91177E-1 9.94477E-1 9.88557E-1 9.88022E-1 9.99421E-1 9.91040E-1 9.87624E-1
1.10400E+3 6.39465E-1 6.58809E-1 9.92610E-1 9.95627E-1 9.90071E-1 9.86053E-1 9.98987E-1 9.89573E-1 9.85550E-1
1.10500E+3 6.42799E-1 6.62248E-1 9.93901E-1 9.96632E-1 9.91457E-1 9.83967E-1 9.98424E-1 9.87981E-1 9.83348E-1
1.10600E+3 6.46326E-1 6.65774E-1 9.95056E-1 9.97491E-1 9.92723E-1 9.81759E-1 9.97729E-1 9.86256E-1 9.81018E-1
1.10700E+3 6.50066E-1 6.69385E-1 9.96083E-1 9.98218E-1 9.93878E-1 9.79446E-1 9.96905E-1 9.84399E-1 9.78576E-1
1.10800E+3 6.53983E-1 6.73060E-1 9.96981E-1 9.98810E-1 9.94929E-1 9.77010E-1 9.95944E-1 9.82400E-1 9.76013E-1
1.10900E+3 6.58027E-1 6.76798E-1 9.97764E-1 9.99281E-1 9.95883E-1 9.74443E-1 9.94854E-1 9.80252E-1 9.73315E-1
1.11000E+3 6.62163E-1 6.80575E-1 9.98433E-1 9.99634E-1 9.96756E-1 9.71729E-1 9.93637E-1 9.77960E-1 9.70477E-1
1.11100E+3 6.66351E-1 6.84392E-1 9.99002E-1 9.99878E-1 9.97550E-1 9.68853E-1 9.92299E-1 9.75513E-1 9.67487E-1
1.11200E+3 6.70537E-1 6.88215E-1 9.99460E-1 1.00000E+0 9.98261E-1 9.65792E-1 9.90830E-1 9.72907E-1 9.64322E-1
1.11300E+3 6.74674E-1 6.92047E-1 9.99789E-1 9.99995E-1 9.98876E-1 9.62531E-1 9.89237E-1 9.70132E-1 9.60971E-1
1.11400E+3 6.78723E-1 6.95858E-1 9.99972E-1 9.99844E-1 9.99373E-1 9.59049E-1 9.87523E-1 9.67187E-1 9.57424E-1
1.11500E+3 6.82633E-1 6.99645E-1 1.00000E+0 9.99530E-1 9.99739E-1 9.55333E-1 9.85687E-1 9.64063E-1 9.53661E-1
1.11600E+3 6.86371E-1 7.03389E-1 9.99853E-1 9.99042E-1 9.99954E-1 9.51370E-1 9.83734E-1 9.60756E-1 9.49677E-1
1.11700E+3 6.89916E-1 7.07089E-1 9.99514E-1 9.98360E-1 1.00000E+0 9.47139E-1 9.81663E-1 9.57265E-1 9.45457E-1
1.11800E+3 6.93289E-1 7.10753E-1 9.98966E-1 9.97474E-1 9.99860E-1 9.42650E-1 9.79455E-1 9.53578E-1 9.41000E-1
1.11900E+3 6.96548E-1 7.14403E-1 9.98202E-1 9.96373E-1 9.99526E-1 9.37930E-1 9.77111E-1 9.49708E-1 9.36323E-1
1.12000E+3 6.99720E-1 7.18048E-1 9.97196E-1 9.95035E-1 9.98971E-1 9.32984E-1 9.74602E-1 9.45644E-1 9.31424E-1
1.12100E+3 7.02838E-1 7.21694E-1 9.95928E-1 9.93440E-1 9.98172E-1 9.27823E-1 9.71908E-1 9.41376E-1 9.26303E-1
1.12200E+3 7.05947E-1 7.25360E-1 9.94413E-1 9.91605E-1 9.97141E-1 9.22478E-1 9.69026E-1 9.36917E-1 9.20978E-1
1.12300E+3 7.09088E-1 7.29062E-1 9.92668E-1 9.89557E-1 9.95892E-1 9.16957E-1 9.65931E-1 9.32256E-1 9.15451E-1
1.12400E+3 7.12292E-1 7.32808E-1 9.90715E-1 9.87319E-1 9.94439E-1 9.11269E-1 9.62606E-1 9.27390E-1 9.09720E-1
1.12500E+3 7.15607E-1 7.36620E-1 9.88590E-1 9.84934E-1 9.92812E-1 9.05447E-1 9.59041E-1 9.22324E-1 9.03804E-1
1.12600E+3 7.19063E-1 7.40511E-1 9.86325E-1 9.82439E-1 9.91033E-1 8.99494E-1 9.55223E-1 9.17057E-1 8.97705E-1
1.12700E+3 7.22680E-1 7.44475E-1 9.83938E-1 9.79856E-1 9.89120E-1 8.93433E-1 9.51141E-1 9.11587E-1 8.91436E-1
1.12800E+3 7.26436E-1 7.48507E-1 9.81458E-1 9.77220E-1 9.87094E-1 8.87278E-1 9.46827E-1 9.05945E-1 8.85032E-1
1.12900E+3 7.30326E-1 7.52598E-1 9.78915E-1 9.74573E-1 9.84982E-1 8.81048E-1 9.42332E-1 9.00170E-1 8.78538E-1
1.13000E+3 7.34331E-1 7.56741E-1 9.76338E-1 9.71942E-1 9.82800E-1 8.74763E-1 9.37683E-1 8.94289E-1 8.71993E-1
1.13100E+3 7.38439E-1 7.60925E-1 9.73750E-1 9.69359E-1 9.80567E-1 8.68439E-1 9.32920E-1 8.88326E-1 8.65430E-1
1.13200E+3 7.42623E-1 7.65130E-1 9.71161E-1 9.66833E-1 9.78294E-1 8.62091E-1 9.28074E-1 8.82319E-1 8.58893E-1
1.13300E+3 7.46877E-1 7.69360E-1 9.68574E-1 9.64353E-1 9.75982E-1 8.55743E-1 9.23192E-1 8.76298E-1 8.52423E-1
1.13400E+3 7.51192E-1 7.73601E-1 9.65985E-1 9.61900E-1 9.73627E-1 8.49416E-1 9.18323E-1 8.70304E-1 8.46067E-1
1.13500E+3 7.55547E-1 7.77844E-1 9.63377E-1 9.59440E-1 9.71215E-1 8.43115E-1 9.13491E-1 8.64360E-1 8.39860E-1
1.13600E+3 7.59917E-1 7.82071E-1 9.60737E-1 9.56944E-1 9.68736E-1 8.36866E-1 9.08733E-1 8.58501E-1 8.33837E-1
1.13700E+3 7.64326E-1 7.86299E-1 9.58069E-1 9.54403E-1 9.66194E-1 8.30681E-1 9.04078E-1 8.52740E-1 8.28019E-1
1.13800E+3 7.68779E-1 7.90538E-1 9.55360E-1 9.51788E-1 9.63577E-1 8.24522E-1 8.99493E-1 8.47050E-1 8.22355E-1
1.13900E+3 7.73294E-1 7.94814E-1 9.52596E-1 9.49068E-1 9.60874E-1 8.18356E-1 8.94936E-1 8.41394E-1 8.16778E-1
1.14000E+3 7.77876E-1 7.99135E-1 9.49766E-1 9.46214E-1 9.58075E-1 8.12139E-1 8.90367E-1 8.35730E-1 8.11221E-1
1.14100E+3 7.82562E-1 8.03524E-1 9.46868E-1 9.43213E-1 9.55177E-1 8.05854E-1 8.85754E-1 8.30035E-1 8.05635E-1
1.14200E+3 7.87371E-1 8.08008E-1 9.43896E-1 9.40047E-1 9.52181E-1 7.99463E-1 8.81074E-1 8.24272E-1 7.99962E-1
1.14300E+3 7.92313E-1 8.12599E-1 9.40833E-1 9.36713E-1 9.49082E-1 7.92926E-1 8.76271E-1 8.18404E-1 7.94137E-1
1.14400E+3 7.97407E-1 8.17314E-1 9.37663E-1 9.33215E-1 9.45880E-1 7.86218E-1 8.71321E-1 8.12399E-1 7.88096E-1
1.14500E+3 8.02671E-1 8.22175E-1 9.34377E-1 9.29566E-1 9.42582E-1 7.79290E-1 8.66181E-1 8.06216E-1 7.81782E-1
1.14600E+3 8.08125E-1 8.27198E-1 9.30960E-1 9.25771E-1 9.39191E-1 7.72125E-1 8.60814E-1 7.99826E-1 7.75132E-1
1.14700E+3 8.13760E-1 8.32384E-1 9.27403E-1 9.21845E-1 9.35707E-1 7.64692E-1 8.55201E-1 7.93203E-1 7.68115E-1
1.14800E+3 8.19539E-1 8.37706E-1 9.23689E-1 9.17791E-1 9.32136E-1 7.57034E-1 8.49357E-1 7.86364E-1 7.60774E-1
1.14900E+3 8.25425E-1 8.43118E-1 9.19807E-1 9.13620E-1 9.28480E-1 7.49175E-1 8.43311E-1 7.79322E-1 7.53166E-1
1.15000E+3 8.31376E-1 8.48600E-1 9.15747E-1 9.09339E-1 9.24746E-1 7.41160E-1 8.37080E-1 7.72100E-1 7.45344E-1
1.15100E+3 8.37350E-1 8.54118E-1 9.11492E-1 9.04958E-1 9.20929E-1 7.33034E-1 8.30695E-1 7.64713E-1 7.37366E-1
1.15200E+3 8.43310E-1 8.59636E-1 9.07033E-1 9.00483E-1 9.17039E-1 7.24820E-1 8.24174E-1 7.57180E-1 7.29288E-1
1.15300E+3 8.49213E-1 8.65128E-1 9.02366E-1 8.95922E-1 9.13071E-1 7.16555E-1 8.17543E-1 7.49522E-1 7.21161E-1
1.15400E+3 8.55026E-1 8.70553E-1 8.97510E-1 8.91277E-1 9.09017E-1 7.08297E-1 8.10830E-1 7.41756E-1 7.13052E-1
1.15500E+3 8.60703E-1 8.75893E-1 8.92485E-1 8.86547E-1 9.04873E-1 7.00066E-1 8.04061E-1 7.33903E-1 7.05013E-1
1.15600E+3 8.66205E-1 8.81099E-1 8.87294E-1 8.81730E-1 9.00619E-1 6.91908E-1 7.97254E-1 7.25976E-1 6.97096E-1
1.15700E+3 8.71494E-1 8.86157E-1 8.81950E-1 8.76825E-1 8.96252E-1 6.83842E-1 7.90427E-1 7.17990E-1 6.89345E-1
1.15800E+3 8.76613E-1 8.91070E-1 8.76477E-1 8.71836E-1 8.91761E-1 6.75871E-1 7.83586E-1 7.09960E-1 6.81739E-1
