Ytrue T Nd Ypred RelError
2.665418e+00 4.000000e+01 9.000000e+02 3.803750e+02 2.664562e+00 3.211279e-04
6.566850e+01 -3.552714e-15 9.000000e+02 2.423750e+02 6.566833e+01 2.607202e-06
4.920531e+00 3.000000e+01 3.000000e+02 2.268750e+02 4.918631e+00 3.859906e-04
6.075094e+00 2.000000e+01 1.000000e+03 4.953750e+02 6.071405e+00 6.071826e-04
2.428806e+00 4.000000e+01 1.000000e+03 3.363750e+02 2.430844e+00 8.392189e-04
5.181334e+00 2.000000e+01 7.000000e+02 3.848750e+02 5.181936e+00 1.162564e-04
1.716014e+00 5.000000e+01 3.000000e+02 4.203750e+02 1.716304e+00 1.686858e-04
6.543909e+00 2.000000e+01 8.000000e+02 3.513750e+02 6.542880e+00 1.572322e-04
8.976608e+01 -3.552714e-15 7.000000e+02 3.623750e+02 8.976604e+01 4.343657e-07
8.138272e+00 2.000000e+01 3.000000e+02 2.658750e+02 8.124713e+00 1.666029e-03
7.264295e+00 2.000000e+01 5.000000e+02 2.848750e+02 7.263505e+00 1.086986e-04
2.990358e+00 4.000000e+01 4.000000e+02 5.875000e+00 2.992053e+00 5.669554e-04
3.409541e+00 4.000000e+01 6.000000e+02 4.603750e+02 3.409266e+00 8.066655e-05
2.371745e+00 4.000000e+01 9.000000e+02 1.608750e+02 2.371482e+00 1.107583e-04
7.319904e+01 -3.552714e-15 7.000000e+02 8.087500e+01 7.319372e+01 7.264702e-05
7.723069e+00 2.000000e+01 5.000000e+02 4.853750e+02 7.725104e+00 2.634828e-04
5.923752e+00 2.000000e+01 7.000000e+02 3.023750e+02 5.918686e+00 8.551943e-04
1.114179e+00 7.000000e+01 3.000000e+02 3.753750e+02 1.108880e+00 4.756540e-03
1.217410e+00 6.000000e+01 3.000000e+02 1.098750e+02 1.214353e+00 2.511300e-03
2.502024e+00 4.000000e+01 9.000000e+02 2.148750e+02 2.503469e+00 5.776016e-04
7.880708e+01 -3.552714e-15 8.000000e+02 3.488750e+02 7.880565e+01 1.807214e-05
2.779252e+00 4.000000e+01 5.000000e+02 4.287500e+01 2.777167e+00 7.501830e-04
3.285031e+00 4.000000e+01 5.000000e+02 3.748750e+02 3.284377e+00 1.992269e-04
4.846218e+00 3.000000e+01 3.000000e+02 2.518750e+02 4.837991e+00 1.697552e-03
1.963327e+02 -3.552714e-15 4.000000e+02 4.068750e+02 1.963317e+02 5.204925e-06
6.657114e+01 -3.552714e-15 9.000000e+02 3.063750e+02 6.657123e+01 1.345052e-06
2.751470e+00 4.000000e+01 9.000000e+02 4.373750e+02 2.750815e+00 2.381299e-04
7.262910e+00 2.000000e+01 5.000000e+02 1.488750e+02 7.263704e+00 1.092836e-04
2.660382e+00 4.000000e+01 8.000000e+02 3.978750e+02 2.659557e+00 3.100737e-04
6.395028e+01 -3.552714e-15 8.000000e+02 4.687500e+01 6.395151e+01 1.917271e-05
2.495268e+02 -3.552714e-15 3.000000e+02 3.008750e+02 2.495280e+02 4.885951e-06
6.609234e+00 2.000000e+01 7.000000e+02 1.393750e+02 6.610040e+00 1.218806e-04
7.052464e+00 2.000000e+01 7.000000e+02 7.237500e+01 7.050870e+00 2.260658e-04
2.509902e+00 4.000000e+01 7.000000e+02 2.243750e+02 2.509039e+00 3.436026e-04
6.747789e+00 2.000000e+01 4.000000e+02 3.378750e+02 6.748660e+00 1.289537e-04
5.525718e+01 -3.552714e-15 1.000000e+03 2.023750e+02 5.525681e+01 6.641253e-06
2.474625e+00 4.000000e+01 9.000000e+02 2.578750e+02 2.474808e+00 7.392142e-05
2.697688e+02 -3.552714e-15 3.000000e+02 4.888750e+02 2.697692e+02 1.188735e-06
1.817045e+02 -3.552714e-15 4.000000e+02 2.668750e+02 1.816934e+02 6.120697e-05
6.182130e+00 2.000000e+01 8.000000e+02 2.043750e+02 6.181589e+00 8.746802e-05
7.530416e+00 2.000000e+01 5.000000e+02 4.458750e+02 7.528353e+00 2.739683e-04
2.426374e+00 4.000000e+01 9.000000e+02 8.237500e+01 2.423587e+00 1.148740e-03
5.724201e+01 -3.552714e-15 1.000000e+03 2.578750e+02 5.724297e+01 1.682110e-05
8.035403e+00 2.000000e+01 3.000000e+02 3.008750e+02 8.026507e+00 1.107124e-03
1.097458e+00 6.000000e+01 3.000000e+02 4.363750e+02 1.098829e+00 1.249081e-03
7.950909e+01 -3.552714e-15 8.000000e+02 4.093750e+02 7.950903e+01 7.908109e-07
8.567242e+00 2.000000e+01 3.000000e+02 2.348750e+02 8.565777e+00 1.709433e-04
2.940771e+00 4.000000e+01 4.000000e+02 9.875000e+00 2.915485e+00 8.598433e-03
7.887026e+01 -3.552714e-15 8.000000e+02 3.468750e+02 7.886451e+01 7.297008e-05
3.186444e+00 4.000000e+01 6.000000e+02 3.653750e+02 3.189480e+00 9.527935e-04
6.588253e+00 2.000000e+01 7.000000e+02 1.698750e+02 6.588607e+00 5.368817e-05
1.092661e+00 7.000000e+01 3.000000e+02 4.878750e+02 1.095286e+00 2.403071e-03
4.789076e+00 3.000000e+01 3.000000e+02 2.538750e+02 4.789287e+00 4.406273e-05
2.879762e+00 4.000000e+01 4.000000e+02 4.148750e+02 2.877660e+00 7.302285e-04
8.006216e+01 -3.552714e-15 8.000000e+02 2.853750e+02 8.006192e+01 3.070582e-06
1.083953e+00 7.000000e+01 3.000000e+02 4.193750e+02 1.087389e+00 3.169815e-03
1.692350e+00 5.000000e+01 3.000000e+02 1.498750e+02 1.691268e+00 6.394307e-04
5.818677e+00 2.000000e+01 9.000000e+02 1.333750e+02 5.821460e+00 4.782991e-04
3.060585e+00 4.000000e+01 3.000000e+02 4.263750e+02 3.060648e+00 2.043307e-05
1.158484e+00 6.000000e+01 3.000000e+02 7.387500e+01 1.160580e+00 1.808937e-03
9.148075e+01 -3.552714e-15 7.000000e+02 3.953750e+02 9.147726e+01 3.816198e-05
3.183230e+00 4.000000e+01 3.000000e+02 3.928750e+02 3.184416e+00 3.726040e-04
1.842225e+00 5.000000e+01 3.000000e+02 4.037500e+01 1.838363e+00 2.096097e-03
2.378544e+00 4.000000e+01 1.000000e+03 2.853750e+02 2.379751e+00 5.075910e-04
5.706030e+00 2.000000e+01 9.000000e+02 3.823750e+02 5.705742e+00 5.045767e-05
1.025083e+00 7.000000e+01 3.000000e+02 5.437500e+01 1.026208e+00 1.096942e-03
1.244372e+02 -3.552714e-15 5.000000e+02 1.608750e+02 1.244373e+02 1.080310e-06
1.662664e+01 1.000000e+01 3.000000e+02 4.958750e+02 1.662621e+01 2.586059e-05
6.089251e+01 -3.552714e-15 9.000000e+02 4.898750e+02 6.089229e+01 3.615756e-06
2.982322e+00 4.000000e+01 4.000000e+02 7.237500e+01 2.946412e+00 1.204113e-02
5.996921e+01 -3.552714e-15 1.000000e+03 4.228750e+02 5.996914e+01 1.125314e-06
1.035567e+02 -3.552714e-15 6.000000e+02 2.343750e+02 1.035573e+02 6.174826e-06
2.447219e+02 -3.552714e-15 3.000000e+02 2.388750e+02 2.447213e+02 2.202667e-06
4.887675e+00 3.000000e+01 3.000000e+02 2.083750e+02 4.886905e+00 1.575136e-04
6.918916e+00 2.000000e+01 7.000000e+02 8.787500e+01 6.918967e+00 7.321701e-06
6.645783e+00 2.000000e+01 7.000000e+02 1.413750e+02 6.647137e+00 2.037546e-04
6.335727e+01 -3.552714e-15 9.000000e+02 3.923750e+02 6.335756e+01 4.601481e-06
7.306312e+00 2.000000e+01 5.000000e+02 3.313750e+02 7.305330e+00 1.344240e-04
1.241300e+02 -3.552714e-15 5.000000e+02 3.043750e+02 1.241308e+02 6.214230e-06
1.073734e+00 7.000000e+01 3.000000e+02 1.143750e+02 1.069373e+00 4.061880e-03
8.534912e+01 -3.552714e-15 7.000000e+02 3.073750e+02 8.534899e+01 1.569020e-06
1.105794e+00 7.000000e+01 3.000000e+02 2.393750e+02 1.111175e+00 4.866107e-03
9.868205e+01 -3.552714e-15 6.000000e+02 1.363750e+02 9.868168e+01 3.760928e-06
9.359140e+01 -3.552714e-15 6.000000e+02 8.287500e+01 9.359688e+01 5.861352e-05
5.797932e+00 2.000000e+01 9.000000e+02 4.278750e+02 5.797963e+00 5.345241e-06
3.072915e+00 4.000000e+01 3.000000e+02 2.923750e+02 3.091400e+00 6.015512e-03
2.361441e+00 4.000000e+01 1.000000e+03 2.913750e+02 2.362586e+00 4.851350e-04
5.541284e+00 2.000000e+01 1.000000e+03 7.375000e+00 5.536861e+00 7.980743e-04
7.483756e+00 2.000000e+01 5.000000e+02 4.068750e+02 7.481957e+00 2.403533e-04
2.294160e+02 -3.552714e-15 3.000000e+02 1.678750e+02 2.294347e+02 8.151268e-05
2.973711e+00 4.000000e+01 6.000000e+02 1.028750e+02 2.974286e+00 1.935349e-04
1.823714e+00 5.000000e+01 3.000000e+02 2.588750e+02 1.819379e+00 2.377120e-03
4.923636e+00 3.000000e+01 3.000000e+02 3.487500e+01 4.911473e+00 2.470395e-03
2.956591e+00 4.000000e+01 4.000000e+02 3.173750e+02 2.956806e+00 7.277648e-05
1.958307e+02 -3.552714e-15 4.000000e+02 3.943750e+02 1.958305e+02 1.209837e-06
6.088046e+00 2.000000e+01 1.000000e+03 3.523750e+02 6.087532e+00 8.445508e-05
7.725778e+00 2.000000e+01 4.000000e+02 1.118750e+02 7.717494e+00 1.072264e-03
1.280089e+02 -3.552714e-15 5.000000e+02 4.968750e+02 1.279846e+02 1.891917e-04
3.289252e+00 4.000000e+01 3.000000e+02 3.563750e+02 3.294133e+00 1.483978e-03
2.406346e+00 4.000000e+01 1.000000e+03 3.468750e+02 2.405374e+00 4.039839e-04
6.080955e+00 2.000000e+01 1.000000e+03 3.343750e+02 6.081086e+00 2.166392e-05
5.323792e+00 2.000000e+01 1.000000e+03 5.237500e+01 5.323077e+00 1.343744e-04
4.872128e+00 3.000000e+01 3.000000e+02 1.798750e+02 4.863985e+00 1.671324e-03
5.497595e+01 -3.552714e-15 1.000000e+03 1.563750e+02 5.497622e+01 4.866065e-06
6.363843e+00 2.000000e+01 4.000000e+02 3.838750e+02 6.366542e+00 4.241086e-04
5.814006e+00 2.000000e+01 1.000000e+03 2.038750e+02 5.814764e+00 1.303224e-04
3.022966e+00 4.000000e+01 5.000000e+02 2.883750e+02 3.018945e+00 1.330054e-03
2.278269e+02 -3.552714e-15 3.000000e+02 1.618750e+02 2.278271e+02 5.929544e-07
2.467444e+00 4.000000e+01 1.000000e+03 5.087500e+01 2.463781e+00 1.484553e-03
2.782105e+00 4.000000e+01 8.000000e+02 3.433750e+02 2.784375e+00 8.157532e-04
4.773594e+01 -3.552714e-15 1.000000e+03 5.537500e+01 4.773383e+01 4.411229e-05
7.382480e+00 2.000000e+01 4.000000e+02 1.898750e+02 7.380522e+00 2.652336e-04
7.336454e+00 2.000000e+01 5.000000e+02 3.778750e+02 7.334158e+00 3.128852e-04
2.408868e+00 4.000000e+01 1.000000e+03 4.368750e+02 2.408688e+00 7.461952e-05
6.096243e+01 -3.552714e-15 9.000000e+02 4.918750e+02 6.096208e+01 5.717735e-06
3.125887e+00 4.000000e+01 3.000000e+02 4.868750e+02 3.118908e+00 2.232537e-03
2.427744e+00 4.000000e+01 1.000000e+03 1.837500e+01 2.425699e+00 8.422414e-04
1.698413e+00 5.000000e+01 3.000000e+02 1.693750e+02 1.704329e+00 3.483040e-03
1.634263e+01 1.000000e+01 3.000000e+02 2.038750e+02 1.632936e+01 8.121226e-04
3.046012e+00 4.000000e+01 3.000000e+02 4.943750e+02 3.051396e+00 1.767563e-03
3.139772e+00 4.000000e+01 6.000000e+02 3.373750e+02 3.140798e+00 3.267008e-04
6.034758e+00 2.000000e+01 6.000000e+02 3.123750e+02 6.033759e+00 1.654442e-04
4.800279e+00 3.000000e+01 3.000000e+02 3.473750e+02 4.809847e+00 1.993188e-03
2.420804e+00 4.000000e+01 1.000000e+03 3.813750e+02 2.417734e+00 1.268062e-03
3.079789e+00 4.000000e+01 3.000000e+02 2.678750e+02 3.059810e+00 6.487126e-03
5.240264e+00 2.000000e+01 1.000000e+03 1.423750e+02 5.240695e+00 8.232462e-05
2.187995e+02 -3.552714e-15 3.000000e+02 1.368750e+02 2.187985e+02 4.468820e-06
1.856276e+01 -3.552714e-15 5.000000e+02 2.875000e+00 1.851696e+01 2.467243e-03
2.738128e+00 4.000000e+01 5.000000e+02 6.337500e+01 2.730782e+00 2.682987e-03
2.393547e+00 4.000000e+01 1.000000e+03 4.248750e+02 2.392611e+00 3.912074e-04
2.611654e+00 4.000000e+01 7.000000e+02 3.248750e+02 2.611987e+00 1.272627e-04
7.386198e+00 2.000000e+01 5.000000e+02 3.483750e+02 7.384460e+00 2.352291e-04
1.706042e+01 1.000000e+01 3.000000e+02 3.833750e+02 1.705177e+01 5.074858e-04
8.224986e+01 -3.552714e-15 6.000000e+02 4.487500e+01 8.224505e+01 5.843651e-05
6.099784e+00 2.000000e+01 6.000000e+02 2.883750e+02 6.100298e+00 8.422115e-05
2.458215e+00 4.000000e+01 7.000000e+02 7.287500e+01 2.458453e+00 9.662673e-05
7.122515e+00 2.000000e+01 5.000000e+02 5.587500e+01 7.119502e+00 4.230537e-04
1.890259e+02 -3.552714e-15 3.000000e+02 8.237500e+01 1.890428e+02 8.941068e-05
3.453997e+00 4.000000e+01 6.000000e+02 4.853750e+02 3.457726e+00 1.079428e-03
2.980102e+00 4.000000e+01 4.000000e+02 3.063750e+02 2.984119e+00 1.348056e-03
2.886798e+00 4.000000e+01 4.000000e+02 3.538750e+02 2.887839e+00 3.607197e-04
8.254657e+00 2.000000e+01 3.000000e+02 9.187500e+01 8.253286e+00 1.660494e-04
2.489477e+00 4.000000e+01 1.000000e+03 4.037500e+01 2.487014e+00 9.894862e-04
5.708439e+00 2.000000e+01 9.000000e+02 1.133750e+02 5.710472e+00 3.561485e-04
6.001817e+01 -3.552714e-15 1.000000e+03 4.458750e+02 6.001849e+01 5.313321e-06
8.728411e+00 2.000000e+01 3.000000e+02 1.808750e+02 8.747035e+00 2.133685e-03
2.826444e+00 4.000000e+01 8.000000e+02 2.218750e+02 2.827619e+00 4.157143e-04
3.239144e+00 4.000000e+01 5.000000e+02 3.463750e+02 3.240309e+00 3.594976e-04
5.730861e+01 -3.552714e-15 1.000000e+03 2.978750e+02 5.730984e+01 2.139603e-05
5.963018e+01 -3.552714e-15 1.000000e+03 4.743750e+02 5.964052e+01 1.734656e-04
2.900740e+00 4.000000e+01 4.000000e+02 3.658750e+02 2.900510e+00 7.923152e-05
5.519201e+00 2.000000e+01 1.000000e+03 2.587500e+01 5.529435e+00 1.854107e-03
2.250626e+02 -3.552714e-15 3.000000e+02 1.528750e+02 2.250627e+02 6.606005e-07
8.628879e+01 -3.552714e-15 7.000000e+02 3.193750e+02 8.629236e+01 4.132896e-05
2.257329e+02 -3.552714e-15 3.000000e+02 1.548750e+02 2.257332e+02 1.317128e-06
8.302956e+01 -3.552714e-15 7.000000e+02 2.748750e+02 8.302962e+01 8.093469e-07
5.822055e+00 2.000000e+01 9.000000e+02 1.403750e+02 5.822488e+00 7.437493e-05
2.497176e+00 4.000000e+01 9.000000e+02 2.128750e+02 2.497394e+00 8.720946e-05
1.392317e+02 -3.552714e-15 4.000000e+02 7.637500e+01 1.392509e+02 1.380554e-04
5.759073e+00 2.000000e+01 9.000000e+02 4.403750e+02 5.758550e+00 9.081854e-05
3.019771e+00 4.000000e+01 3.000000e+02 4.273750e+02 3.027364e+00 2.514596e-03
1.982670e+02 -3.552714e-15 4.000000e+02 4.463750e+02 1.982686e+02 8.224396e-06
5.842082e+00 2.000000e+01 1.000000e+03 2.173750e+02 5.842754e+00 1.151211e-04
7.093797e+00 2.000000e+01 4.000000e+02 2.983750e+02 7.093710e+00 1.226271e-05
8.746247e+00 2.000000e+01 3.000000e+02 1.793750e+02 8.752078e+00 6.666821e-04
5.951841e+01 -3.552714e-15 9.000000e+02 4.648750e+02 5.951855e+01 2.260247e-06
1.166822e+00 6.000000e+01 3.000000e+02 2.673750e+02 1.172648e+00 4.993270e-03
6.064244e+00 2.000000e+01 1.000000e+03 4.068750e+02 6.063885e+00 5.921683e-05
5.826883e+00 2.000000e+01 1.000000e+03 1.798750e+02 5.827377e+00 8.464819e-05
5.916560e+00 2.000000e+01 7.000000e+02 3.048750e+02 5.915173e+00 2.344463e-04
6.428724e+00 2.000000e+01 4.000000e+02 3.618750e+02 6.434876e+00 9.569588e-04
2.835829e+00 4.000000e+01 8.000000e+02 2.928750e+02 2.833379e+00 8.638409e-04
1.773374e+02 -3.552714e-15 4.000000e+02 2.398750e+02 1.773374e+02 5.907003e-08
5.831247e+00 2.000000e+01 1.000000e+03 2.058750e+02 5.832015e+00 1.317327e-04
2.859550e+00 4.000000e+01 4.000000e+02 4.763750e+02 2.861609e+00 7.198837e-04
1.198176e+00 6.000000e+01 3.000000e+02 2.513750e+02 1.197491e+00 5.716695e-04
1.559075e+01 1.000000e+01 3.000000e+02 1.548750e+02 1.557590e+01 9.528756e-04
1.708377e+02 -3.552714e-15 4.000000e+02 2.073750e+02 1.708366e+02 6.392420e-06
9.927545e+01 -3.552714e-15 6.000000e+02 1.473750e+02 9.927547e+01 1.364310e-07
8.051811e+00 2.000000e+01 3.000000e+02 3.793750e+02 8.054174e+00 2.935090e-04
2.951174e+00 4.000000e+01 3.000000e+02 1.198750e+02 3.005393e+00 1.837202e-02
8.133274e+00 2.000000e+01 3.000000e+02 8.875000e+00 8.116563e+00 2.054622e-03
2.487232e+02 -3.552714e-15 3.000000e+02 2.948750e+02 2.487243e+02 4.132607e-06
6.377335e+00 2.000000e+01 8.000000e+02 3.238750e+02 6.377004e+00 5.184944e-05
5.929336e+00 2.000000e+01 7.000000e+02 3.073750e+02 5.930328e+00 1.671990e-04
2.372423e+02 -3.552714e-15 3.000000e+02 1.978750e+02 2.372345e+02 3.273475e-05
2.371698e+00 4.000000e+01 9.000000e+02 1.613750e+02 2.371070e+00 2.647281e-04
2.476951e+00 4.000000e+01 9.000000e+02 2.087500e+01 2.483644e+00 2.702059e-03
1.678261e+01 1.000000e+01 3.000000e+02 2.448750e+02 1.679327e+01 6.353303e-04
2.452997e+00 4.000000e+01 9.000000e+02 1.328750e+02 2.453918e+00 3.753256e-04
9.988854e+01 -3.552714e-15 6.000000e+02 1.548750e+02 9.988854e+01 4.921163e-08
7.976114e+01 -3.552714e-15 7.000000e+02 1.968750e+02 7.976112e+01 2.083281e-07
6.186404e+00 2.000000e+01 8.000000e+02 2.238750e+02 6.188188e+00 2.884101e-04
7.486218e+00 2.000000e+01 5.000000e+02 3.593750e+02 7.486356e+00 1.849431e-05
8.282031e+00 2.000000e+01 3.000000e+02 4.393750e+02 8.282431e+00 4.822003e-05
1.801386e+00 5.000000e+01 3.000000e+02 8.375000e+00 1.800250e+00 6.307479e-04
1.228774e+02 -3.552714e-15 5.000000e+02 1.293750e+02 1.228771e+02 2.247149e-06
1.044791e+02 -3.552714e-15 6.000000e+02 3.313750e+02 1.044793e+02 2.182181e-06
1.056889e+02 -3.552714e-15 6.000000e+02 3.513750e+02 1.056877e+02 1.181253e-05
4.752289e+00 3.000000e+01 3.000000e+02 4.398750e+02 4.750635e+00 3.481212e-04
7.319261e+00 2.000000e+01 5.000000e+02 4.348750e+02 7.319939e+00 9.265156e-05
6.465197e+00 2.000000e+01 8.000000e+02 3.323750e+02 6.464837e+00 5.565415e-05
2.930804e+00 4.000000e+01 4.000000e+02 1.937500e+01 2.919513e+00 3.852771e-03
5.938462e+00 2.000000e+01 4.000000e+02 4.133750e+02 5.938562e+00 1.681979e-05
2.430634e+00 4.000000e+01 1.000000e+03 7.287500e+01 2.431425e+00 3.254527e-04
2.463629e+00 4.000000e+01 1.000000e+03 4.628750e+02 2.462056e+00 6.385065e-04
2.735447e+00 4.000000e+01 9.000000e+02 4.238750e+02 2.734157e+00 4.717268e-04
2.577031e+00 4.000000e+01 8.000000e+02 4.268750e+02 2.577158e+00 4.926372e-05
3.084761e+00 4.000000e+01 3.000000e+02 2.478750e+02 3.089338e+00 1.483972e-03
5.036340e+01 -3.552714e-15 1.000000e+03 7.737500e+01 5.036285e+01 1.097461e-05
1.035046e+02 -3.552714e-15 6.000000e+02 4.693750e+02 1.035046e+02 5.533926e-07
2.866867e+00 4.000000e+01 4.000000e+02 3.338750e+02 2.866859e+00 2.856682e-06
5.479359e+00 2.000000e+01 9.000000e+02 3.053750e+02 5.482195e+00 5.177130e-04
7.912501e+01 -3.552714e-15 7.000000e+02 1.603750e+02 7.912477e+01 3.062055e-06
2.465100e+02 -3.552714e-15 3.000000e+02 2.738750e+02 2.465089e+02 4.532386e-06
2.951270e+00 4.000000e+01 4.000000e+02 3.037500e+01 2.938748e+00 4.243099e-03
2.612077e+00 4.000000e+01 8.000000e+02 4.433750e+02 2.610725e+00 5.174517e-04
5.536820e+00 2.000000e+01 9.000000e+02 2.953750e+02 5.541240e+00 7.982893e-04
2.390820e+00 4.000000e+01 1.000000e+03 9.587500e+01 2.390734e+00 3.613376e-05
6.027757e+00 2.000000e+01 7.000000e+02 2.953750e+02 6.021404e+00 1.054030e-03
1.618694e+01 1.000000e+01 3.000000e+02 3.063750e+02 1.618667e+01 1.703262e-05
5.951378e+01 -3.552714e-15 1.000000e+03 4.658750e+02 5.951567e+01 3.168460e-05
5.069232e+00 3.000000e+01 3.000000e+02 9.637500e+01 5.025600e+00 8.607286e-03
6.853461e+00 2.000000e+01 5.000000e+02 2.363750e+02 6.852200e+00 1.839630e-04
3.723761e+00 2.000000e+01 1.000000e+03 8.750000e-01 3.624166e+00 2.674594e-02
7.597774e+01 -3.552714e-15 8.000000e+02 1.823750e+02 7.597805e+01 4.027081e-06
5.082033e+00 2.000000e+01 1.000000e+03 1.208750e+02 5.082032e+00 1.461488e-07
2.536512e+00 4.000000e+01 1.000000e+03 4.938750e+02 2.533174e+00 1.315855e-03
6.477206e+01 -3.552714e-15 9.000000e+02 1.383750e+02 6.477341e+01 2.079790e-05
7.927062e+01 -3.552714e-15 7.000000e+02 1.663750e+02 7.927023e+01 4.926437e-06
5.677097e+00 2.000000e+01 9.000000e+02 2.223750e+02 5.676231e+00 1.525299e-04
2.501592e+00 4.000000e+01 7.000000e+02 6.337500e+01 2.496992e+00 1.838863e-03
8.172618e+00 2.000000e+01 3.000000e+02 3.678750e+02 8.175340e+00 3.330558e-04
2.815960e+00 4.000000e+01 6.000000e+02 8.187500e+01 2.810662e+00 1.881198e-03
1.105202e+00 7.000000e+01 3.000000e+02 1.978750e+02 1.081864e+00 2.111679e-02
7.021290e+00 2.000000e+01 3.000000e+02 3.375000e+00 6.997980e+00 3.319880e-03
2.255739e+02 -3.552714e-15 3.000000e+02 1.543750e+02 2.255742e+02 1.410777e-06
2.648976e+00 4.000000e+01 9.000000e+02 3.643750e+02 2.649158e+00 6.862916e-05
2.350847e+00 4.000000e+01 1.000000e+03 2.258750e+02 2.353189e+00 9.961533e-04
4.820209e+00 3.000000e+01 3.000000e+02 2.778750e+02 4.828767e+00 1.775562e-03
1.061864e+02 -3.552714e-15 6.000000e+02 3.588750e+02 1.061863e+02 1.384036e-06
1.109314e+00 7.000000e+01 3.000000e+02 2.748750e+02 1.105190e+00 3.717566e-03
8.384453e+01 -3.552714e-15 7.000000e+02 2.883750e+02 8.384427e+01 3.103847e-06
2.120816e+02 -3.552714e-15 3.000000e+02 1.218750e+02 2.120869e+02 2.510576e-05
7.294950e+00 2.000000e+01 4.000000e+02 2.533750e+02 7.289573e+00 7.370799e-04
1.098791e+00 7.000000e+01 3.000000e+02 1.938750e+02 1.077884e+00 1.902755e-02
7.065309e+00 2.000000e+01 4.000000e+02 3.153750e+02 7.065657e+00 4.923401e-05
6.109389e+01 -3.552714e-15 8.000000e+02 3.837500e+01 6.110544e+01 1.890758e-04
1.886236e+02 -3.552714e-15 3.000000e+02 8.187500e+01 1.886747e+02 2.705602e-04
7.884682e+01 -3.552714e-15 8.000000e+02 3.473750e+02 7.884811e+01 1.624972e-05
6.364005e+00 2.000000e+01 8.000000e+02 2.598750e+02 6.364211e+00 3.240006e-05
2.489212e+02 -3.552714e-15 3.000000e+02 2.963750e+02 2.489204e+02 3.463051e-06
2.741525e+00 4.000000e+01 8.000000e+02 1.823750e+02 2.746284e+00 1.735849e-03
8.530429e+00 2.000000e+01 3.000000e+02 2.243750e+02 8.538773e+00 9.781234e-04
5.389689e+01 -3.552714e-15 1.000000e+03 1.188750e+02 5.389800e+01 2.056580e-05
7.355883e+00 2.000000e+01 5.000000e+02 2.893750e+02 7.356631e+00 1.016198e-04
5.051608e+00 2.000000e+01 7.000000e+02 4.258750e+02 5.051800e+00 3.794641e-05
3.085678e+00 4.000000e+01 6.000000e+02 2.618750e+02 3.085226e+00 1.468031e-04
7.938187e+01 -3.552714e-15 7.000000e+02 1.713750e+02 7.937984e+01 2.555410e-05
6.021637e+00 2.000000e+01 1.000000e+03 3.913750e+02 6.023012e+00 2.283036e-04
1.698926e+01 1.000000e+01 3.000000e+02 3.443750e+02 1.700012e+01 6.391669e-04
6.016826e+00 2.000000e+01 7.000000e+02 3.108750e+02 6.018555e+00 2.873662e-04
5.696784e+01 -3.552714e-15 1.000000e+03 2.473750e+02 5.696915e+01 2.290843e-05
1.275936e+02 -3.552714e-15 5.000000e+02 4.938750e+02 1.275920e+02 1.242455e-05
5.007418e+00 3.000000e+01 3.000000e+02 6.087500e+01 4.997004e+00 2.079682e-03
5.745625e+01 -3.552714e-15 1.000000e+03 3.563750e+02 5.746502e+01 1.526926e-04
1.615093e+01 1.000000e+01 3.000000e+02 2.118750e+02 1.615233e+01 8.652096e-05
1.097847e+00 7.000000e+01 3.000000e+02 2.328750e+02 1.109314e+00 1.044509e-02
6.172281e+00 -3.552714e-15 9.000000e+02 8.750000e-01 6.141279e+00 5.022796e-03
9.348394e+01 -3.552714e-15 7.000000e+02 4.293750e+02 9.348386e+01 8.878610e-07
1.815525e+02 -3.552714e-15 4.000000e+02 2.658750e+02 1.815540e+02 8.084501e-06
6.811670e+00 2.000000e+01 6.000000e+02 5.787500e+01 6.810583e+00 1.595878e-04
2.574940e+02 -3.552714e-15 3.000000e+02 3.873750e+02 2.574939e+02 5.055828e-07
1.097679e+00 7.000000e+01 3.000000e+02 4.888750e+02 1.098497e+00 7.448109e-04
6.152122e+00 2.000000e+01 8.000000e+02 1.853750e+02 6.148895e+00 5.245615e-04
1.568317e+01 1.000000e+01 3.000000e+02 1.663750e+02 1.569768e+01 9.248633e-04
6.759473e+00 2.000000e+01 6.000000e+02 4.143750e+02 6.759554e+00 1.185262e-05
3.288594e+00 4.000000e+01 6.000000e+02 3.823750e+02 3.288353e+00 7.332307e-05
6.389391e+00 2.000000e+01 8.000000e+02 3.698750e+02 6.392134e+00 4.291941e-04
9.423093e+01 -3.552714e-15 6.000000e+02 8.587500e+01 9.422733e+01 3.815542e-05
5.708430e+00 2.000000e+01 4.000000e+02 4.393750e+02 5.710118e+00 2.958079e-04
5.495666e+01 -3.552714e-15 1.000000e+03 1.548750e+02 5.495663e+01 4.443404e-07
6.862975e+00 2.000000e+01 5.000000e+02 2.423750e+02 6.862274e+00 1.022115e-04
1.973925e+02 -3.552714e-15 4.000000e+02 4.288750e+02 1.973918e+02 3.631794e-06
7.542962e+01 -3.552714e-15 8.000000e+02 1.723750e+02 7.542775e+01 2.484409e-05
1.862829e+02 -3.552714e-15 4.000000e+02 2.948750e+02 1.862824e+02 2.303460e-06
1.119406e+00 7.000000e+01 3.000000e+02 2.038750e+02 1.100149e+00 1.720277e-02
6.393191e+01 -3.552714e-15 9.000000e+02 9.687500e+01 6.393451e+01 4.073872e-05
3.020338e+00 4.000000e+01 6.000000e+02 1.578750e+02 3.017734e+00 8.621732e-04
