Name T I01med I01q25 I01q75 I01er n1med n1q25 n1q75 n1er Rsh1med Rsh1q25 Rsh1q75 Rsh1er I02med I02q25 I02q75 I02er n2med n2q25 n2q75 n2er Rsh2med Rsh2q25 Rsh2q75 Rsh2er Rsmed Rsq25 Rsq75 Rser Iphmed Iphq25 Iphq75 Ipher rmsremed rmsreq25 rmsreq75 
CWOA 320 2.104373789E-07 1.851179180E-10 6.986521860E-04 9.859708414E-01 7.251398663E+00 2.060118220E+00 1.931366826E+01 4.009702218E-01 3.331891702E+03 7.861778456E+01 1.389411302E+05 6.668108298E-01 7.365135241E-09 1.000000000E-10 3.246907261E-04 9.999710043E-01 1.634366682E+01 6.867423419E+00 2.616922844E+01 5.378016320E+00 4.575138793E+02 1.734656227E+02 6.326004270E+02 5.313340270E-01 3.948649806E+01 2.752213596E+00 3.408246414E+02 4.359071706E-01 3.863112846E-03 1.131238190E-03 1.969552407E-02 2.787365535E+00 1.001017283E+00 7.091710616E-01 1.007342722E+00
CWOA 330 8.045742086E-07 1.000000000E-10 2.592006635E-04 9.463617194E-01 5.931224651E+00 1.467325760E+00 2.107155160E+01 1.817223714E-01 4.028581721E+02 8.836105218E+01 3.848729739E+03 9.597141828E-01 6.829750554E-08 1.000000000E-10 3.378600431E-03 9.998266887E-01 1.672876154E+01 7.832218837E+00 2.609991487E+01 5.651194347E+00 3.873955543E+02 2.061566261E+02 8.059284772E+02 4.361045629E-01 1.612854311E+01 2.503062132E-01 2.255120004E+02 7.983932111E-01 1.819688558E-03 1.188232227E-03 9.249101078E-03 7.666879200E-01 1.188860023E+00 1.753679684E-01 1.297673474E+00
CWOA 340 2.986969530E-07 4.728000973E-09 2.844460751E-04 9.800868698E-01 5.011157409E+00 1.849462806E+00 1.575520970E+01 2.866533715E-02 1.198359327E+03 6.672941995E+01 5.999891007E+03 8.801640673E-01 1.779573508E-07 4.577359321E-10 3.665635985E-03 9.997013061E-01 1.559795580E+01 6.206663403E+00 2.350570798E+01 5.313458301E+00 2.909825333E+02 7.605409827E+01 4.064992660E+02 4.104507513E-01 1.693838749E+01 1.728688029E-01 2.386526461E+02 8.117956945E-01 1.440695142E-03 1.109675871E-03 1.061578105E-02 3.852837908E-01 1.100432861E+00 1.544642662E-01 1.554909493E+00
CWOA 350 2.085940779E-05 5.827354459E-10 6.887173970E-04 3.906271859E-01 5.766554164E+00 2.880107723E+00 1.998497580E+01 2.185449769E-01 1.400675414E+03 1.315093243E+02 4.524828634E+03 8.599324586E-01 1.471905459E-05 1.241324817E-09 2.288323923E-03 9.832684341E-01 1.565163912E+01 5.257928625E+00 2.593117032E+01 5.444792581E+00 2.522793840E+02 3.960752456E+01 3.792621579E+02 3.018674098E-01 8.126526692E+00 6.655510429E-01 1.516409087E+02 9.187347331E-01 1.268169996E-03 1.091866668E-03 6.275021101E-03 2.077809486E-01 9.989010935E-01 1.080414635E-01 1.760476984E+00
WW 260 1.268212499E-05 1.289948670E-07 4.038392614E-04 1.545250005E-01 7.497523635E+00 4.673982832E+00 1.544087024E+01 1.769237726E-01 3.589154217E+02 1.036176794E+02 1.221267898E+03 9.641084578E-01 7.117108137E-06 3.474274682E-07 1.854535919E-05 2.057698081E-01 1.904077689E+00 9.957044557E-01 4.839069070E+00 3.486050012E-01 1.190455778E+04 9.841070631E+03 1.816742793E+04 1.601910630E-01 4.994098821E+01 9.935444337E+00 2.642620477E+02 3.994098821E+00 4.230713532E-03 1.369391795E-03 2.253223811E-02 3.406993263E+00 4.198852880E-01 2.859957817E-01 6.001263799E-01
WW 270 9.757139262E-06 9.587664508E-08 2.917230170E-04 3.495240492E-01 7.183483691E+00 3.519939803E+00 1.305788315E+01 1.709976351E-01 1.818557380E+02 2.583872949E+01 1.010232427E+03 9.818144262E-01 1.203555562E-05 2.748328074E-06 3.359536471E-05 3.062589622E-01 3.418318264E+00 1.318015803E+00 4.564412636E+00 1.986310797E-01 6.577342101E+03 5.319095989E+03 1.156388731E+04 2.128691665E-01 1.209303564E+02 2.017672776E+01 2.132205378E+02 5.046517818E+00 1.173956411E-02 2.005046433E-03 4.856919152E-02 1.110264341E+01 7.097850776E-01 4.320989144E-01 9.338071480E-01
WW 280 2.075442090E-05 4.943018936E-07 1.146403075E-04 3.836280599E-01 5.552068177E+00 4.064976148E+00 1.039055755E+01 6.142287463E-02 3.498866470E+02 3.614141828E+01 1.591755852E+03 9.650113353E-01 2.880085257E-05 3.744929446E-06 1.016211359E-04 1.010848831E-01 3.973742680E+00 8.434100435E-01 8.056844603E+00 4.264717313E-01 4.180309537E+03 2.805807771E+03 2.048250289E+04 1.827794929E-01 3.143061438E+01 3.796255362E+00 1.598105273E+02 4.768714604E-02 1.256756116E-02 1.331024005E-03 3.035829630E-02 1.182404200E+01 6.558678615E-01 4.976226607E-01 9.121929835E-01
WW 290 1.998054627E-05 1.641386050E-06 3.850485643E-04 3.320364182E-01 7.524724716E+00 3.906768426E+00 1.582748480E+01 3.174852387E-01 4.435698605E+02 2.810425759E+01 1.818997307E+03 9.556430139E-01 6.759130749E-05 1.988724942E-05 2.139666931E-04 1.916807779E-01 5.608032701E+00 1.141423417E+00 1.208074191E+01 1.058644915E+00 2.810626831E+03 1.880886825E+03 5.000000000E+04 1.323003830E-01 5.085113650E+01 2.637821674E-01 1.454495451E+02 2.712784125E-01 5.880679235E-03 1.554666212E-03 5.051574841E-02 4.940080036E+00 8.051642091E-01 5.520045038E-01 1.100543868E+00
WW 300 1.650522278E-05 5.039789682E-08 4.606273108E-04 1.003481855E-01 1.103161109E+01 4.484310869E+00 2.063470078E+01 9.981005593E-01 1.682363905E+02 5.799674505E+01 5.153533934E+03 9.831763609E-01 2.796055238E-04 8.187876131E-05 4.567739539E-04 1.892723101E+00 8.378529866E+00 2.531515745E+00 1.593370878E+01 2.141948700E+00 2.857630708E+03 1.320120720E+03 5.000000000E+04 3.513837667E-01 1.911771172E+01 1.600302939E+00 1.173009885E+02 6.176457656E-01 5.501262634E-03 1.555638212E-03 2.604964669E-02 4.501262634E+00 8.619131952E-01 7.174851121E-01 9.880331816E-01
WW 310 5.430769588E-05 2.625359734E-07 6.601619300E-04 2.620513059E+00 1.389771942E+01 8.700452752E+00 2.583619152E+01 1.601131911E+00 3.524536635E+02 4.632277242E+01 2.777506103E+03 9.647546336E-01 7.857618047E-04 2.869597095E-04 1.325507575E-03 3.937192488E+00 1.349098915E+01 6.079987122E+00 2.462665455E+01 4.163218070E+00 5.760964893E+03 8.751875628E+02 5.000000000E+04 3.059994073E+00 2.623172941E+01 7.531302064E-01 2.382463371E+02 5.628045098E-01 3.695756489E-03 1.639389416E-03 2.693152599E-02 2.659164840E+00 8.903671450E-01 7.445858727E-01 1.017885651E+00
WW 320 7.551987400E-05 1.006917272E-07 7.433165454E-04 4.034658266E+00 8.161816107E+00 2.647962839E+00 2.151471414E+01 5.768628719E-01 5.920422615E+03 4.762247289E+02 5.418329272E+04 4.079577385E-01 1.032812870E-04 1.000000408E-10 9.348891223E-04 5.933932698E-01 1.768406985E+01 8.381016278E+00 3.000000000E+01 5.901100429E+00 4.543989324E+02 9.654095336E+01 3.285536795E+03 5.345249020E-01 3.173097965E+01 1.801547871E-01 3.049209716E+02 5.467002907E-01 1.992977229E-03 1.352620677E-03 6.820086861E-03 9.538992446E-01 9.389468800E-01 7.982183781E-01 1.006147015E+00
WW 330 2.687942659E-04 2.977153456E-05 7.503176743E-04 1.691961772E+01 1.447382807E+01 7.202006291E+00 2.320999628E+01 1.883729321E+00 5.516861183E+03 8.434337749E+02 1.930850526E+04 4.483138817E-01 2.008279232E-04 1.484687323E-05 1.627097011E-03 4.903805190E-01 1.338732645E+01 4.002493493E+00 2.952533062E+01 4.322671961E+00 2.598802949E+02 1.416686907E+02 1.026630128E+03 6.217165869E-01 9.462645636E+00 1.482891893E-01 5.042365979E+01 8.817169296E-01 1.287441669E-03 1.201137257E-03 1.516934303E-03 2.499433680E-01 9.280543120E-01 7.568291481E-01 1.031131558E+00
WW 340 4.990524256E-05 3.057084231E-06 4.782552025E-04 2.327016171E+00 7.058982759E+00 3.794838915E+00 1.720522136E+01 4.490326858E-01 4.609035620E+03 1.207258780E+03 6.332505175E+04 5.390964380E-01 1.293757088E-04 3.654606871E-05 1.393103187E-03 7.828483473E-01 6.284697971E+00 1.761789933E+00 2.173056312E+01 1.543806322E+00 2.237305364E+02 1.303570462E+02 3.803298011E+02 5.467076042E-01 6.467919418E+00 1.000000000E-01 2.504059621E+01 9.281342287E-01 1.180702895E-03 1.105464797E-03 1.324416153E-03 1.352912454E-01 8.164331462E-01 3.649965854E-01 9.845900089E-01
WW 350 9.772430857E-05 9.825573584E-06 4.429522879E-04 5.514953905E+00 8.341912947E+00 4.364287063E+00 1.552774823E+01 7.627504795E-01 7.010425375E+03 8.207080474E+02 6.594011672E+05 2.989574625E-01 1.644367602E-03 2.286329244E-04 1.000000000E-02 8.691991825E-01 7.669035381E+00 5.082648240E-01 1.666243538E+01 2.157838098E+00 1.071088934E+02 2.378428223E+01 2.174184253E+02 7.035976225E-01 1.621791785E+01 1.000000000E-01 9.067605028E+01 8.378208215E-01 1.189142488E-03 1.114515869E-03 1.347271905E-03 1.325166553E-01 8.465483552E-01 5.562733167E-01 1.160617158E+00
