X GE200 GE300 Orion400 Orion600 Orion700 Osram200 Osram400 Osram600 Osram700
9.85000E+2 1.14796E-3 1.47613E-3 1.95007E-3 2.41006E-3 2.80779E-3 6.25151E-4 1.07296E-3 1.39486E-3 1.56788E-3
9.86000E+2 1.16286E-3 1.49437E-3 1.94884E-3 2.40945E-3 2.80509E-3 6.40262E-4 1.09714E-3 1.42797E-3 1.60160E-3
9.87000E+2 1.17706E-3 1.51274E-3 1.94790E-3 2.40958E-3 2.80280E-3 6.56050E-4 1.12163E-3 1.46185E-3 1.63706E-3
9.88000E+2 1.19068E-3 1.53108E-3 1.94732E-3 2.41045E-3 2.80098E-3 6.72542E-4 1.14651E-3 1.49654E-3 1.67419E-3
9.89000E+2 1.20388E-3 1.54927E-3 1.94716E-3 2.41208E-3 2.79967E-3 6.89767E-4 1.17198E-3 1.53210E-3 1.71289E-3
9.90000E+2 1.21676E-3 1.56715E-3 1.94747E-3 2.41444E-3 2.79893E-3 7.07745E-4 1.19822E-3 1.56864E-3 1.75307E-3
9.91000E+2 1.22948E-3 1.58460E-3 1.94830E-3 2.41755E-3 2.79880E-3 7.26502E-4 1.22541E-3 1.60623E-3 1.79463E-3
9.92000E+2 1.24215E-3 1.60145E-3 1.94975E-3 2.42138E-3 2.79937E-3 7.46065E-4 1.25373E-3 1.64496E-3 1.83746E-3
9.93000E+2 1.25493E-3 1.61757E-3 1.95186E-3 2.42592E-3 2.80064E-3 7.66455E-4 1.28337E-3 1.68493E-3 1.88148E-3
9.94000E+2 1.26789E-3 1.63284E-3 1.95467E-3 2.43118E-3 2.80268E-3 7.87696E-4 1.31450E-3 1.72622E-3 1.92658E-3
9.95000E+2 1.28099E-3 1.64728E-3 1.95826E-3 2.43717E-3 2.80557E-3 8.09782E-4 1.34722E-3 1.76888E-3 1.97268E-3
9.96000E+2 1.29408E-3 1.66093E-3 1.96261E-3 2.44391E-3 2.80937E-3 8.32591E-4 1.38131E-3 1.81281E-3 2.01972E-3
9.97000E+2 1.30703E-3 1.67383E-3 1.96772E-3 2.45153E-3 2.81420E-3 8.55981E-4 1.41646E-3 1.85788E-3 2.06765E-3
9.98000E+2 1.31971E-3 1.68605E-3 1.97358E-3 2.46009E-3 2.82018E-3 8.79817E-4 1.45240E-3 1.90398E-3 2.11643E-3
9.99000E+2 1.33200E-3 1.69764E-3 1.98015E-3 2.46970E-3 2.82742E-3 9.03964E-4 1.48886E-3 1.95102E-3 2.16599E-3
1.00000E+3 1.34377E-3 1.70866E-3 1.98744E-3 2.48046E-3 2.83604E-3 9.28287E-4 1.52557E-3 1.99885E-3 2.21634E-3
1.00100E+3 1.35487E-3 1.71916E-3 1.99543E-3 2.49245E-3 2.84614E-3 9.52648E-4 1.56224E-3 2.04738E-3 2.26739E-3
1.00200E+3 1.36521E-3 1.72916E-3 2.00407E-3 2.50571E-3 2.85779E-3 9.76897E-4 1.59857E-3 2.09645E-3 2.31909E-3
1.00300E+3 1.37479E-3 1.73870E-3 2.01336E-3 2.52037E-3 2.87114E-3 1.00098E-3 1.63449E-3 2.14601E-3 2.37139E-3
1.00400E+3 1.38371E-3 1.74779E-3 2.02341E-3 2.53640E-3 2.88618E-3 1.02501E-3 1.67028E-3 2.19608E-3 2.42431E-3
1.00500E+3 1.39196E-3 1.75640E-3 2.03425E-3 2.55364E-3 2.90274E-3 1.04906E-3 1.70627E-3 2.24661E-3 2.47780E-3
1.00600E+3 1.39961E-3 1.76454E-3 2.04600E-3 2.57197E-3 2.92074E-3 1.07326E-3 1.74276E-3 2.29764E-3 2.53180E-3
1.00700E+3 1.40672E-3 1.77221E-3 2.05872E-3 2.59130E-3 2.94007E-3 1.09770E-3 1.78009E-3 2.34915E-3 2.58631E-3
1.00800E+3 1.41330E-3 1.77942E-3 2.07253E-3 2.61148E-3 2.96061E-3 1.12250E-3 1.81857E-3 2.40115E-3 2.64127E-3
1.00900E+3 1.41945E-3 1.78617E-3 2.08751E-3 2.63242E-3 2.98228E-3 1.14777E-3 1.85853E-3 2.45364E-3 2.69670E-3
1.01000E+3 1.42518E-3 1.79246E-3 2.10376E-3 2.65401E-3 3.00496E-3 1.17361E-3 1.90030E-3 2.50664E-3 2.75255E-3
1.01100E+3 1.43052E-3 1.79831E-3 2.12137E-3 2.67613E-3 3.02857E-3 1.20006E-3 1.94395E-3 2.56012E-3 2.80880E-3
1.01200E+3 1.43552E-3 1.80370E-3 2.14029E-3 2.69883E-3 3.05308E-3 1.22700E-3 1.98910E-3 2.61398E-3 2.86541E-3
1.01300E+3 1.44016E-3 1.80864E-3 2.16040E-3 2.72231E-3 3.07859E-3 1.25432E-3 2.03531E-3 2.66810E-3 2.92232E-3
1.01400E+3 1.44448E-3 1.81313E-3 2.18154E-3 2.74680E-3 3.10523E-3 1.28190E-3 2.08216E-3 2.72237E-3 2.97953E-3
1.01500E+3 1.44853E-3 1.81718E-3 2.20357E-3 2.77256E-3 3.13309E-3 1.30960E-3 2.12920E-3 2.77671E-3 3.03697E-3
1.01600E+3 1.45229E-3 1.82079E-3 2.22634E-3 2.79981E-3 3.16230E-3 1.33731E-3 2.17602E-3 2.83102E-3 3.09466E-3
1.01700E+3 1.45582E-3 1.82396E-3 2.24971E-3 2.82876E-3 3.19293E-3 1.36490E-3 2.22218E-3 2.88516E-3 3.15251E-3
1.01800E+3 1.45911E-3 1.82669E-3 2.27351E-3 2.85965E-3 3.22514E-3 1.39225E-3 2.26725E-3 2.93906E-3 3.21051E-3
1.01900E+3 1.46216E-3 1.82899E-3 2.29762E-3 2.89270E-3 3.25901E-3 1.41929E-3 2.31098E-3 2.99264E-3 3.26863E-3
1.02000E+3 1.46490E-3 1.83083E-3 2.32193E-3 2.92798E-3 3.29455E-3 1.44601E-3 2.35359E-3 3.04591E-3 3.32677E-3
1.02100E+3 1.46728E-3 1.83218E-3 2.34645E-3 2.96501E-3 3.33142E-3 1.47247E-3 2.39539E-3 3.09888E-3 3.38487E-3
1.02200E+3 1.46927E-3 1.83303E-3 2.37126E-3 3.00326E-3 3.36930E-3 1.49868E-3 2.43669E-3 3.15159E-3 3.44285E-3
1.02300E+3 1.47082E-3 1.83339E-3 2.39642E-3 3.04221E-3 3.40780E-3 1.52469E-3 2.47783E-3 3.20408E-3 3.50065E-3
1.02400E+3 1.47190E-3 1.83323E-3 2.42198E-3 3.08127E-3 3.44657E-3 1.55054E-3 2.51908E-3 3.25636E-3 3.55818E-3
1.02500E+3 1.47244E-3 1.83252E-3 2.44801E-3 3.11992E-3 3.48521E-3 1.57625E-3 2.56076E-3 3.30846E-3 3.61537E-3
1.02600E+3 1.47240E-3 1.83126E-3 2.47454E-3 3.15759E-3 3.52339E-3 1.60187E-3 2.60318E-3 3.36038E-3 3.67214E-3
1.02700E+3 1.47183E-3 1.82948E-3 2.50166E-3 3.19377E-3 3.56071E-3 1.62740E-3 2.64655E-3 3.41217E-3 3.72842E-3
1.02800E+3 1.47076E-3 1.82725E-3 2.52942E-3 3.22795E-3 3.59689E-3 1.65278E-3 2.69064E-3 3.46363E-3 3.78409E-3
1.02900E+3 1.46926E-3 1.82465E-3 2.55785E-3 3.26024E-3 3.63206E-3 1.67788E-3 2.73500E-3 3.51454E-3 3.83901E-3
1.03000E+3 1.46738E-3 1.82172E-3 2.58686E-3 3.29122E-3 3.66670E-3 1.70256E-3 2.77917E-3 3.56462E-3 3.89300E-3
1.03100E+3 1.46519E-3 1.81852E-3 2.61644E-3 3.32154E-3 3.70137E-3 1.72672E-3 2.82270E-3 3.61365E-3 3.94590E-3
1.03200E+3 1.46276E-3 1.81516E-3 2.64658E-3 3.35185E-3 3.73668E-3 1.75024E-3 2.86519E-3 3.66144E-3 3.99763E-3
1.03300E+3 1.46016E-3 1.81168E-3 2.67726E-3 3.38279E-3 3.77315E-3 1.77303E-3 2.90621E-3 3.70774E-3 4.04803E-3
1.03400E+3 1.45744E-3 1.80814E-3 2.70841E-3 3.41497E-3 3.81132E-3 1.79494E-3 2.94530E-3 3.75231E-3 4.09694E-3
1.03500E+3 1.45462E-3 1.80458E-3 2.73999E-3 3.44900E-3 3.85169E-3 1.81584E-3 2.98203E-3 3.79489E-3 4.14420E-3
1.03600E+3 1.45174E-3 1.80100E-3 2.77200E-3 3.48554E-3 3.89485E-3 1.83581E-3 3.01653E-3 3.83560E-3 4.18992E-3
1.03700E+3 1.44879E-3 1.79738E-3 2.80441E-3 3.52506E-3 3.94122E-3 1.85504E-3 3.04936E-3 3.87483E-3 4.23444E-3
1.03800E+3 1.44577E-3 1.79367E-3 2.83722E-3 3.56726E-3 3.99042E-3 1.87373E-3 3.08112E-3 3.91295E-3 4.27804E-3
1.03900E+3 1.44266E-3 1.78987E-3 2.87041E-3 3.61152E-3 4.04182E-3 1.89208E-3 3.11238E-3 3.95032E-3 4.32102E-3
1.04000E+3 1.43948E-3 1.78593E-3 2.90402E-3 3.65726E-3 4.09477E-3 1.91030E-3 3.14374E-3 3.98731E-3 4.36368E-3
1.04100E+3 1.43622E-3 1.78183E-3 2.93803E-3 3.70390E-3 4.14869E-3 1.92858E-3 3.17578E-3 4.02430E-3 4.40633E-3
1.04200E+3 1.43286E-3 1.77754E-3 2.97245E-3 3.75087E-3 4.20295E-3 1.94713E-3 3.20909E-3 4.06167E-3 4.44927E-3
1.04300E+3 1.42943E-3 1.77304E-3 3.00729E-3 3.79758E-3 4.25694E-3 1.96613E-3 3.24427E-3 4.09981E-3 4.49282E-3
1.04400E+3 1.42591E-3 1.76833E-3 3.04257E-3 3.84348E-3 4.31006E-3 1.98577E-3 3.28174E-3 4.13899E-3 4.53720E-3
1.04500E+3 1.42231E-3 1.76343E-3 3.07828E-3 3.88799E-3 4.36169E-3 2.00591E-3 3.32110E-3 4.17894E-3 4.58222E-3
1.04600E+3 1.41861E-3 1.75833E-3 3.11440E-3 3.93069E-3 4.41138E-3 2.02638E-3 3.36176E-3 4.21927E-3 4.62754E-3
1.04700E+3 1.41481E-3 1.75306E-3 3.15087E-3 3.97178E-3 4.45933E-3 2.04704E-3 3.40318E-3 4.25964E-3 4.67291E-3
1.04800E+3 1.41094E-3 1.74765E-3 3.18762E-3 4.01159E-3 4.50583E-3 2.06774E-3 3.44479E-3 4.29967E-3 4.71803E-3
1.04900E+3 1.40697E-3 1.74207E-3 3.22455E-3 4.05039E-3 4.55113E-3 2.08829E-3 3.48602E-3 4.33899E-3 4.76261E-3
1.05000E+3 1.40290E-3 1.73637E-3 3.26157E-3 4.08845E-3 4.59549E-3 2.10855E-3 3.52628E-3 4.37722E-3 4.80635E-3
1.05100E+3 1.39874E-3 1.73056E-3 3.29863E-3 4.12610E-3 4.63922E-3 2.12834E-3 3.56505E-3 4.41401E-3 4.84898E-3
1.05200E+3 1.39449E-3 1.72464E-3 3.33561E-3 4.16358E-3 4.68253E-3 2.14750E-3 3.60171E-3 4.44897E-3 4.89019E-3
1.05300E+3 1.39016E-3 1.71867E-3 3.37241E-3 4.20117E-3 4.72569E-3 2.16595E-3 3.63599E-3 4.48191E-3 4.92978E-3
1.05400E+3 1.38581E-3 1.71271E-3 3.40901E-3 4.23920E-3 4.76900E-3 2.18373E-3 3.66812E-3 4.51302E-3 4.96790E-3
1.05500E+3 1.38148E-3 1.70685E-3 3.44530E-3 4.27783E-3 4.81262E-3 2.20092E-3 3.69829E-3 4.54248E-3 5.00464E-3
1.05600E+3 1.37719E-3 1.70114E-3 3.48119E-3 4.31677E-3 4.85625E-3 2.21754E-3 3.72669E-3 4.57044E-3 5.04006E-3
1.05700E+3 1.37297E-3 1.69562E-3 3.51652E-3 4.35565E-3 4.89955E-3 2.23362E-3 3.75349E-3 4.59700E-3 5.07418E-3
1.05800E+3 1.36886E-3 1.69037E-3 3.55122E-3 4.39423E-3 4.94227E-3 2.24924E-3 3.77892E-3 4.62237E-3 5.10715E-3
1.05900E+3 1.36492E-3 1.68547E-3 3.58520E-3 4.43219E-3 4.98411E-3 2.26444E-3 3.80320E-3 4.64675E-3 5.13907E-3
1.06000E+3 1.36115E-3 1.68095E-3 3.61833E-3 4.46920E-3 5.02474E-3 2.27926E-3 3.82651E-3 4.67026E-3 5.16998E-3
1.06100E+3 1.35760E-3 1.67687E-3 3.65053E-3 4.50497E-3 5.06389E-3 2.29376E-3 3.84906E-3 4.69308E-3 5.19999E-3
1.06200E+3 1.35428E-3 1.67322E-3 3.68169E-3 4.53919E-3 5.10126E-3 2.30793E-3 3.87096E-3 4.71521E-3 5.22906E-3
1.06300E+3 1.35118E-3 1.66995E-3 3.71170E-3 4.57152E-3 5.13653E-3 2.32166E-3 3.89213E-3 4.73656E-3 5.25708E-3
1.06400E+3 1.34833E-3 1.66702E-3 3.74048E-3 4.60177E-3 5.16950E-3 2.33487E-3 3.91260E-3 4.75701E-3 5.28392E-3
1.06500E+3 1.34570E-3 1.66441E-3 3.76805E-3 4.63007E-3 5.20039E-3 2.34751E-3 3.93235E-3 4.77646E-3 5.30948E-3
1.06600E+3 1.34333E-3 1.66208E-3 3.79446E-3 4.65659E-3 5.22944E-3 2.35947E-3 3.95136E-3 4.79480E-3 5.33363E-3
1.06700E+3 1.34120E-3 1.66002E-3 3.81978E-3 4.68157E-3 5.25697E-3 2.37071E-3 3.96963E-3 4.81196E-3 5.35630E-3
1.06800E+3 1.33935E-3 1.65817E-3 3.84403E-3 4.70518E-3 5.28324E-3 2.38113E-3 3.98715E-3 4.82783E-3 5.37736E-3
1.06900E+3 1.33774E-3 1.65651E-3 3.86722E-3 4.72757E-3 5.30847E-3 2.39063E-3 4.00386E-3 4.84222E-3 5.39663E-3
1.07000E+3 1.33642E-3 1.65503E-3 3.88947E-3 4.74901E-3 5.33301E-3 2.39918E-3 4.01983E-3 4.85518E-3 5.41411E-3
1.07100E+3 1.33539E-3 1.65376E-3 3.91080E-3 4.76969E-3 5.35712E-3 2.40678E-3 4.03501E-3 4.86667E-3 5.42979E-3
1.07200E+3 1.33460E-3 1.65269E-3 3.93120E-3 4.78972E-3 5.38099E-3 2.41348E-3 4.04933E-3 4.87677E-3 5.44370E-3
1.07300E+3 1.33412E-3 1.65187E-3 3.95078E-3 4.80933E-3 5.40494E-3 2.41935E-3 4.06286E-3 4.88564E-3 5.45601E-3
1.07400E+3 1.33392E-3 1.65131E-3 3.96956E-3 4.82853E-3 5.42887E-3 2.42448E-3 4.07553E-3 4.89337E-3 5.46679E-3
1.07500E+3 1.33398E-3 1.65106E-3 3.98755E-3 4.84721E-3 5.45262E-3 2.42892E-3 4.08731E-3 4.90006E-3 5.47609E-3
1.07600E+3 1.33435E-3 1.65112E-3 4.00489E-3 4.86543E-3 5.47612E-3 2.43276E-3 4.09825E-3 4.90589E-3 5.48412E-3
1.07700E+3 1.33502E-3 1.65154E-3 4.02160E-3 4.88310E-3 5.49919E-3 2.43606E-3 4.10833E-3 4.91095E-3 5.49093E-3
1.07800E+3 1.33598E-3 1.65233E-3 4.03768E-3 4.90009E-3 5.52162E-3 2.43887E-3 4.11747E-3 4.91529E-3 5.49657E-3
1.07900E+3 1.33723E-3 1.65349E-3 4.05320E-3 4.91642E-3 5.54329E-3 2.44126E-3 4.12568E-3 4.91905E-3 5.50114E-3
1.08000E+3 1.33876E-3 1.65501E-3 4.06823E-3 4.93203E-3 5.56406E-3 2.44330E-3 4.13301E-3 4.92230E-3 5.50475E-3
1.08100E+3 1.34055E-3 1.65689E-3 4.08284E-3 4.94690E-3 5.58382E-3 2.44495E-3 4.13951E-3 4.92502E-3 5.50745E-3
1.08200E+3 1.34257E-3 1.65906E-3 4.09705E-3 4.96094E-3 5.60237E-3 2.44622E-3 4.14521E-3 4.92712E-3 5.50926E-3
1.08300E+3 1.34481E-3 1.66153E-3 4.11088E-3 4.97419E-3 5.61972E-3 2.44713E-3 4.15015E-3 4.92861E-3 5.51019E-3
1.08400E+3 1.34726E-3 1.66424E-3 4.12434E-3 4.98669E-3 5.63596E-3 2.44767E-3 4.15441E-3 4.92945E-3 5.51034E-3
1.08500E+3 1.34987E-3 1.66717E-3 4.13737E-3 4.99848E-3 5.65117E-3 2.44782E-3 4.15798E-3 4.92958E-3 5.50966E-3
1.08600E+3 1.35262E-3 1.67029E-3 4.14997E-3 5.00962E-3 5.66547E-3 2.44758E-3 4.16093E-3 4.92896E-3 5.50822E-3
1.08700E+3 1.35553E-3 1.67359E-3 4.16214E-3 5.02022E-3 5.67903E-3 2.44697E-3 4.16334E-3 4.92761E-3 5.50610E-3
1.08800E+3 1.35854E-3 1.67704E-3 4.17386E-3 5.03033E-3 5.69190E-3 2.44600E-3 4.16524E-3 4.92547E-3 5.50329E-3
1.08900E+3 1.36166E-3 1.68062E-3 4.18511E-3 5.03998E-3 5.70421E-3 2.44463E-3 4.16663E-3 4.92254E-3 5.49981E-3
1.09000E+3 1.36490E-3 1.68439E-3 4.19586E-3 5.04925E-3 5.71608E-3 2.44288E-3 4.16755E-3 4.91883E-3 5.49562E-3
1.09100E+3 1.36823E-3 1.68833E-3 4.20609E-3 5.05821E-3 5.72758E-3 2.44074E-3 4.16797E-3 4.91440E-3 5.49069E-3
1.09200E+3 1.37169E-3 1.69249E-3 4.21582E-3 5.06691E-3 5.73887E-3 2.43824E-3 4.16795E-3 4.90931E-3 5.48500E-3
1.09300E+3 1.37526E-3 1.69687E-3 4.22503E-3 5.07532E-3 5.74988E-3 2.43534E-3 4.16748E-3 4.90359E-3 5.47851E-3
1.09400E+3 1.37893E-3 1.70150E-3 4.23365E-3 5.08334E-3 5.76051E-3 2.43204E-3 4.16652E-3 4.89724E-3 5.47113E-3
1.09500E+3 1.38272E-3 1.70637E-3 4.24170E-3 5.09093E-3 5.77071E-3 2.42835E-3 4.16511E-3 4.89032E-3 5.46287E-3
1.09600E+3 1.38662E-3 1.71154E-3 4.24918E-3 5.09805E-3 5.78044E-3 2.42428E-3 4.16328E-3 4.88291E-3 5.45371E-3
1.09700E+3 1.39062E-3 1.71701E-3 4.25604E-3 5.10460E-3 5.78960E-3 2.41981E-3 4.16099E-3 4.87500E-3 5.44359E-3
1.09800E+3 1.39478E-3 1.72278E-3 4.26230E-3 5.11056E-3 5.79813E-3 2.41495E-3 4.15828E-3 4.86664E-3 5.43251E-3
1.09900E+3 1.39910E-3 1.72885E-3 4.26793E-3 5.11585E-3 5.80596E-3 2.40972E-3 4.15515E-3 4.85782E-3 5.42049E-3
1.10000E+3 1.40361E-3 1.73519E-3 4.27286E-3 5.12036E-3 5.81297E-3 2.40410E-3 4.15152E-3 4.84848E-3 5.40752E-3
1.10100E+3 1.40837E-3 1.74180E-3 4.27713E-3 5.12407E-3 5.81914E-3 2.39814E-3 4.14743E-3 4.83864E-3 5.39371E-3
1.10200E+3 1.41343E-3 1.74869E-3 4.28073E-3 5.12697E-3 5.82444E-3 2.39187E-3 4.14289E-3 4.82829E-3 5.37911E-3
1.10300E+3 1.41880E-3 1.75582E-3 4.28366E-3 5.12904E-3 5.82888E-3 2.38527E-3 4.13783E-3 4.81738E-3 5.36374E-3
1.10400E+3 1.42451E-3 1.76319E-3 4.28597E-3 5.13032E-3 5.83252E-3 2.37836E-3 4.13229E-3 4.80589E-3 5.34763E-3
1.10500E+3 1.43064E-3 1.77079E-3 4.28766E-3 5.13085E-3 5.83540E-3 2.37118E-3 4.12622E-3 4.79382E-3 5.33085E-3
1.10600E+3 1.43719E-3 1.77861E-3 4.28876E-3 5.13063E-3 5.83757E-3 2.36372E-3 4.11962E-3 4.78112E-3 5.31341E-3
1.10700E+3 1.44420E-3 1.78664E-3 4.28931E-3 5.12973E-3 5.83908E-3 2.35602E-3 4.11250E-3 4.76781E-3 5.29540E-3
1.10800E+3 1.45159E-3 1.79483E-3 4.28930E-3 5.12814E-3 5.83998E-3 2.34804E-3 4.10483E-3 4.75383E-3 5.27676E-3
1.10900E+3 1.45925E-3 1.80317E-3 4.28880E-3 5.12593E-3 5.84031E-3 2.33976E-3 4.09664E-3 4.73916E-3 5.25743E-3
1.11000E+3 1.46710E-3 1.81160E-3 4.28781E-3 5.12312E-3 5.84016E-3 2.33114E-3 4.08794E-3 4.72382E-3 5.23738E-3
1.11100E+3 1.47505E-3 1.82012E-3 4.28639E-3 5.11976E-3 5.83955E-3 2.32215E-3 4.07876E-3 4.70776E-3 5.21654E-3
1.11200E+3 1.48298E-3 1.82864E-3 4.28450E-3 5.11578E-3 5.83846E-3 2.31273E-3 4.06906E-3 4.69096E-3 5.19480E-3
1.11300E+3 1.49079E-3 1.83717E-3 4.28206E-3 5.11116E-3 5.83681E-3 2.30285E-3 4.05887E-3 4.67338E-3 5.17210E-3
1.11400E+3 1.49839E-3 1.84563E-3 4.27900E-3 5.10580E-3 5.83447E-3 2.29246E-3 4.04820E-3 4.65501E-3 5.14838E-3
1.11500E+3 1.50567E-3 1.85401E-3 4.27528E-3 5.09962E-3 5.83137E-3 2.28153E-3 4.03705E-3 4.63581E-3 5.12355E-3
1.11600E+3 1.51256E-3 1.86226E-3 4.27082E-3 5.09256E-3 5.82740E-3 2.27003E-3 4.02544E-3 4.61577E-3 5.09757E-3
1.11700E+3 1.51901E-3 1.87038E-3 4.26555E-3 5.08453E-3 5.82245E-3 2.25791E-3 4.01337E-3 4.59488E-3 5.07038E-3
1.11800E+3 1.52507E-3 1.87839E-3 4.25940E-3 5.07547E-3 5.81643E-3 2.24520E-3 4.00076E-3 4.57309E-3 5.04196E-3
1.11900E+3 1.53087E-3 1.88635E-3 4.25234E-3 5.06534E-3 5.80929E-3 2.23196E-3 3.98762E-3 4.55046E-3 5.01242E-3
1.12000E+3 1.53647E-3 1.89428E-3 4.24426E-3 5.05402E-3 5.80088E-3 2.21821E-3 3.97383E-3 4.52694E-3 4.98174E-3
1.12100E+3 1.54194E-3 1.90220E-3 4.23508E-3 5.04142E-3 5.79107E-3 2.20397E-3 3.95931E-3 4.50249E-3 4.94993E-3
1.12200E+3 1.54738E-3 1.91016E-3 4.22487E-3 5.02762E-3 5.77993E-3 2.18932E-3 3.94405E-3 4.47717E-3 4.91709E-3
1.12300E+3 1.55288E-3 1.91820E-3 4.21370E-3 5.01277E-3 5.76755E-3 2.17428E-3 3.92795E-3 4.45093E-3 4.88323E-3
1.12400E+3 1.55851E-3 1.92634E-3 4.20167E-3 4.99698E-3 5.75401E-3 2.15887E-3 3.91095E-3 4.42376E-3 4.84834E-3
1.12500E+3 1.56437E-3 1.93464E-3 4.18893E-3 4.98048E-3 5.73949E-3 2.14317E-3 3.89300E-3 4.39568E-3 4.81253E-3
1.12600E+3 1.57053E-3 1.94313E-3 4.17562E-3 4.96345E-3 5.72412E-3 2.12719E-3 3.87406E-3 4.36670E-3 4.77581E-3
1.12700E+3 1.57703E-3 1.95180E-3 4.16182E-3 4.94601E-3 5.70800E-3 2.11098E-3 3.85408E-3 4.33680E-3 4.73825E-3
1.12800E+3 1.58382E-3 1.96063E-3 4.14765E-3 4.92833E-3 5.69126E-3 2.09458E-3 3.83320E-3 4.30614E-3 4.70004E-3
1.12900E+3 1.59089E-3 1.96960E-3 4.13324E-3 4.91063E-3 5.67405E-3 2.07803E-3 3.81162E-3 4.27490E-3 4.66142E-3
1.13000E+3 1.59820E-3 1.97869E-3 4.11871E-3 4.89304E-3 5.65647E-3 2.06138E-3 3.78946E-3 4.24321E-3 4.62260E-3
1.13100E+3 1.60572E-3 1.98787E-3 4.10416E-3 4.87572E-3 5.63863E-3 2.04467E-3 3.76688E-3 4.21119E-3 4.58375E-3
1.13200E+3 1.61339E-3 1.99709E-3 4.08963E-3 4.85872E-3 5.62059E-3 2.02793E-3 3.74400E-3 4.17902E-3 4.54511E-3
1.13300E+3 1.62120E-3 2.00636E-3 4.07514E-3 4.84198E-3 5.60236E-3 2.01122E-3 3.72102E-3 4.14684E-3 4.50689E-3
1.13400E+3 1.62913E-3 2.01564E-3 4.06066E-3 4.82540E-3 5.58391E-3 1.99459E-3 3.69813E-3 4.11484E-3 4.46934E-3
1.13500E+3 1.63713E-3 2.02491E-3 4.04613E-3 4.80882E-3 5.56517E-3 1.97805E-3 3.67543E-3 4.08314E-3 4.43264E-3
1.13600E+3 1.64515E-3 2.03412E-3 4.03149E-3 4.79209E-3 5.54608E-3 1.96166E-3 3.65307E-3 4.05189E-3 4.39698E-3
1.13700E+3 1.65324E-3 2.04332E-3 4.01676E-3 4.77516E-3 5.52666E-3 1.94545E-3 3.63116E-3 4.02116E-3 4.36246E-3
1.13800E+3 1.66141E-3 2.05253E-3 4.00188E-3 4.75789E-3 5.50685E-3 1.92933E-3 3.60957E-3 3.99082E-3 4.32881E-3
1.13900E+3 1.66970E-3 2.06182E-3 3.98680E-3 4.74013E-3 5.48658E-3 1.91322E-3 3.58813E-3 3.96069E-3 4.29568E-3
1.14000E+3 1.67812E-3 2.07121E-3 3.97147E-3 4.72173E-3 5.46580E-3 1.89702E-3 3.56668E-3 3.93058E-3 4.26271E-3
1.14100E+3 1.68675E-3 2.08076E-3 3.95588E-3 4.70263E-3 5.44449E-3 1.88069E-3 3.54509E-3 3.90037E-3 4.22965E-3
1.14200E+3 1.69563E-3 2.09054E-3 3.94001E-3 4.68274E-3 5.42266E-3 1.86414E-3 3.52327E-3 3.86990E-3 4.19619E-3
1.14300E+3 1.70478E-3 2.10058E-3 3.92379E-3 4.66205E-3 5.40028E-3 1.84728E-3 3.50100E-3 3.83899E-3 4.16199E-3
1.14400E+3 1.71424E-3 2.11092E-3 3.90715E-3 4.64058E-3 5.37736E-3 1.83005E-3 3.47818E-3 3.80749E-3 4.12672E-3
1.14500E+3 1.72405E-3 2.12162E-3 3.89006E-3 4.61840E-3 5.35393E-3 1.81234E-3 3.45464E-3 3.77521E-3 4.09008E-3
1.14600E+3 1.73425E-3 2.13272E-3 3.87245E-3 4.59553E-3 5.33001E-3 1.79411E-3 3.43024E-3 3.74202E-3 4.05175E-3
1.14700E+3 1.74482E-3 2.14422E-3 3.85429E-3 4.57205E-3 5.30561E-3 1.77529E-3 3.40490E-3 3.70780E-3 4.01157E-3
1.14800E+3 1.75568E-3 2.15605E-3 3.83551E-3 4.54798E-3 5.28076E-3 1.75598E-3 3.37869E-3 3.67263E-3 3.96977E-3
1.14900E+3 1.76675E-3 2.16809E-3 3.81607E-3 4.52337E-3 5.25547E-3 1.73624E-3 3.35172E-3 3.63657E-3 3.92665E-3
1.15000E+3 1.77794E-3 2.18029E-3 3.79592E-3 4.49826E-3 5.22978E-3 1.71617E-3 3.32406E-3 3.59974E-3 3.88249E-3
1.15100E+3 1.78916E-3 2.19256E-3 3.77500E-3 4.47270E-3 5.20367E-3 1.69588E-3 3.29584E-3 3.56220E-3 3.83760E-3
1.15200E+3 1.80033E-3 2.20481E-3 3.75327E-3 4.44672E-3 5.17719E-3 1.67542E-3 3.26713E-3 3.52405E-3 3.79226E-3
1.15300E+3 1.81136E-3 2.21697E-3 3.73072E-3 4.42036E-3 5.15032E-3 1.65488E-3 3.23803E-3 3.48538E-3 3.74675E-3
1.15400E+3 1.82218E-3 2.22894E-3 3.70743E-3 4.39363E-3 5.12301E-3 1.63439E-3 3.20866E-3 3.44628E-3 3.70141E-3
1.15500E+3 1.83269E-3 2.24067E-3 3.68348E-3 4.36653E-3 5.09524E-3 1.61400E-3 3.17912E-3 3.40684E-3 3.65651E-3
1.15600E+3 1.84281E-3 2.25204E-3 3.65889E-3 4.33905E-3 5.06690E-3 1.59381E-3 3.14948E-3 3.36713E-3 3.61232E-3
1.15700E+3 1.85246E-3 2.26301E-3 3.63371E-3 4.31118E-3 5.03797E-3 1.57387E-3 3.11981E-3 3.32721E-3 3.56907E-3
1.15800E+3 1.86173E-3 2.27359E-3 3.60804E-3 4.28295E-3 5.00840E-3 1.55418E-3 3.09014E-3 3.28716E-3 3.52664E-3
