X GeBow200 GeBow300 GeBow400 OrBow200 OrBow300 OrBow400 OrBow500 OrBow600 OrBow700 OrBow750 OsBow200 OsBow300 OsBow400 OsBow500 OsBow600 OsBow700
7.69000E+2 6.40009E+13 9.64403E+13 1.28931E+14 9.07343E+13 1.37481E+14 1.83896E+14 2.30345E+14 2.76843E+14 3.36978E+14 3.67004E+14 6.39631E+13 1.00219E+14 1.36614E+14 1.73711E+14 2.11179E+14 2.47904E+14
7.70000E+2 6.24845E+13 9.43066E+13 1.26196E+14 8.95834E+13 1.35862E+14 1.81844E+14 2.27874E+14 2.73964E+14 3.33732E+14 3.63575E+14 6.44388E+13 1.00942E+14 1.37584E+14 1.74921E+14 2.12629E+14 2.49366E+14
7.71000E+2 6.11605E+13 9.23909E+13 1.23697E+14 8.84339E+13 1.34248E+14 1.79799E+14 2.25416E+14 2.71103E+14 3.30433E+14 3.60057E+14 6.48860E+13 1.01630E+14 1.38514E+14 1.76079E+14 2.14013E+14 2.50758E+14
7.72000E+2 6.00671E+13 9.07045E+13 1.21412E+14 8.72805E+13 1.32612E+14 1.77710E+14 2.22888E+14 2.68145E+14 3.26925E+14 3.56275E+14 6.53070E+13 1.02290E+14 1.39414E+14 1.77192E+14 2.15340E+14 2.52182E+14
7.73000E+2 5.91752E+13 8.92412E+13 1.19363E+14 8.61328E+13 1.30961E+14 1.75581E+14 2.20292E+14 2.65089E+14 3.23189E+14 3.52198E+14 6.57183E+13 1.02948E+14 1.40319E+14 1.78310E+14 2.16666E+14 2.53769E+14
7.74000E+2 5.83996E+13 8.79327E+13 1.17505E+14 8.49574E+13 1.29250E+14 1.73354E+14 2.17558E+14 2.61853E+14 3.19161E+14 3.47774E+14 6.60944E+13 1.03563E+14 1.41176E+14 1.79358E+14 2.17903E+14 2.55380E+14
7.75000E+2 5.76891E+13 8.67633E+13 1.15864E+14 8.37762E+13 1.27513E+14 1.71079E+14 2.14752E+14 2.58520E+14 3.14984E+14 3.43178E+14 6.64485E+13 1.04155E+14 1.42006E+14 1.80368E+14 2.19091E+14 2.56977E+14
7.76000E+2 5.69834E+13 8.56993E+13 1.14441E+14 8.25881E+13 1.25759E+14 1.68773E+14 2.11899E+14 2.55124E+14 3.10738E+14 3.38507E+14 6.67791E+13 1.04717E+14 1.42803E+14 1.81334E+14 2.20222E+14 2.58464E+14
7.77000E+2 5.62797E+13 8.47277E+13 1.13212E+14 8.13916E+13 1.23989E+14 1.66443E+14 2.09016E+14 2.51690E+14 3.06493E+14 3.33857E+14 6.70855E+13 1.05248E+14 1.43561E+14 1.82250E+14 2.21292E+14 2.59746E+14
7.78000E+2 5.56115E+13 8.38505E+13 1.12140E+14 8.01701E+13 1.22182E+14 1.64067E+14 2.06075E+14 2.48187E+14 3.02264E+14 3.29266E+14 6.73664E+13 1.05744E+14 1.44274E+14 1.83108E+14 2.22290E+14 2.60809E+14
7.79000E+2 5.50122E+13 8.30670E+13 1.11186E+14 7.88950E+13 1.20304E+14 1.61602E+14 2.03031E+14 2.44568E+14 2.98047E+14 3.24749E+14 6.76189E+13 1.06197E+14 1.44931E+14 1.83897E+14 2.23207E+14 2.61701E+14
7.80000E+2 5.45153E+13 8.23776E+13 1.10310E+14 7.75417E+13 1.18320E+14 1.59009E+14 1.99837E+14 2.40777E+14 2.93826E+14 3.20313E+14 6.78388E+13 1.06601E+14 1.45521E+14 1.84602E+14 2.24023E+14 2.62463E+14
7.81000E+2 5.41352E+13 8.17806E+13 1.09493E+14 7.60836E+13 1.16197E+14 1.56246E+14 1.96444E+14 2.36762E+14 2.89590E+14 3.15965E+14 6.80225E+13 1.06949E+14 1.46035E+14 1.85213E+14 2.24727E+14 2.63145E+14
7.82000E+2 5.38536E+13 8.12728E+13 1.08750E+14 7.45196E+13 1.13929E+14 1.53302E+14 1.92839E+14 2.32503E+14 2.85308E+14 3.11669E+14 6.81683E+13 1.07237E+14 1.46467E+14 1.85721E+14 2.25307E+14 2.63778E+14
7.83000E+2 5.36491E+13 8.08510E+13 1.08097E+14 7.28944E+13 1.11562E+14 1.50223E+14 1.89059E+14 2.28029E+14 2.80905E+14 3.07300E+14 6.82773E+13 1.07468E+14 1.46824E+14 1.86135E+14 2.25775E+14 2.64344E+14
7.84000E+2 5.34995E+13 8.05114E+13 1.07554E+14 7.12538E+13 1.09146E+14 1.47054E+14 1.85147E+14 2.23378E+14 2.76312E+14 3.02733E+14 6.83517E+13 1.07650E+14 1.47115E+14 1.86464E+14 2.26138E+14 2.64816E+14
7.85000E+2 5.33854E+13 8.02510E+13 1.07137E+14 6.96451E+13 1.06732E+14 1.43845E+14 1.81145E+14 2.18585E+14 2.71454E+14 2.97840E+14 6.83925E+13 1.07786E+14 1.47348E+14 1.86716E+14 2.26403E+14 2.65168E+14
7.86000E+2 5.33025E+13 8.00706E+13 1.06852E+14 6.81104E+13 1.04362E+14 1.40636E+14 1.77089E+14 2.13679E+14 2.66250E+14 2.92486E+14 6.84010E+13 1.07879E+14 1.47529E+14 1.86897E+14 2.26579E+14 2.65373E+14
7.87000E+2 5.32547E+13 7.99741E+13 1.06704E+14 6.66395E+13 1.02030E+14 1.37424E+14 1.72983E+14 2.08669E+14 2.60707E+14 2.86676E+14 6.83760E+13 1.07931E+14 1.47661E+14 1.87006E+14 2.26657E+14 2.65428E+14
7.88000E+2 5.32439E+13 7.99658E+13 1.06699E+14 6.51932E+13 9.97006E+13 1.34184E+14 1.68815E+14 2.03559E+14 2.54857E+14 2.80455E+14 6.83146E+13 1.07938E+14 1.47739E+14 1.87036E+14 2.26630E+14 2.65348E+14
7.89000E+2 5.32729E+13 8.00479E+13 1.06839E+14 6.37375E+13 9.73410E+13 1.30890E+14 1.64565E+14 1.98340E+14 2.48728E+14 2.73871E+14 6.82139E+13 1.07896E+14 1.47760E+14 1.86975E+14 2.26478E+14 2.65141E+14
7.90000E+2 5.33415E+13 8.02135E+13 1.07109E+14 6.22333E+13 9.49156E+13 1.27515E+14 1.60220E+14 1.93012E+14 2.42352E+14 2.66972E+14 6.80709E+13 1.07802E+14 1.47718E+14 1.86818E+14 2.26191E+14 2.64819E+14
7.91000E+2 5.34453E+13 8.04419E+13 1.07470E+14 6.06597E+13 9.24117E+13 1.24059E+14 1.55795E+14 1.87607E+14 2.35798E+14 2.59844E+14 6.78859E+13 1.07654E+14 1.47611E+14 1.86559E+14 2.25765E+14 2.64391E+14
7.92000E+2 5.35800E+13 8.07097E+13 1.07879E+14 5.90440E+13 8.98763E+13 1.20589E+14 1.51379E+14 1.82236E+14 2.29211E+14 2.52650E+14 6.76658E+13 1.07454E+14 1.47436E+14 1.86206E+14 2.25216E+14 2.63855E+14
7.93000E+2 5.37398E+13 8.09922E+13 1.08289E+14 5.74208E+13 8.73656E+13 1.17185E+14 1.47074E+14 1.77025E+14 2.22749E+14 2.45563E+14 6.74172E+13 1.07204E+14 1.47188E+14 1.85760E+14 2.24556E+14 2.63200E+14
7.94000E+2 5.39192E+13 8.12674E+13 1.08661E+14 5.58254E+13 8.49378E+13 1.13928E+14 1.42986E+14 1.72104E+14 2.16579E+14 2.38770E+14 6.71474E+13 1.06905E+14 1.46864E+14 1.85232E+14 2.23808E+14 2.62431E+14
7.95000E+2 5.41128E+13 8.15261E+13 1.08981E+14 5.42956E+13 8.26536E+13 1.10903E+14 1.39224E+14 1.67607E+14 2.10872E+14 2.32459E+14 6.68644E+13 1.06561E+14 1.46462E+14 1.84628E+14 2.22991E+14 2.61539E+14
7.96000E+2 5.43134E+13 8.17652E+13 1.09252E+14 5.28642E+13 8.05576E+13 1.08165E+14 1.35852E+14 1.63608E+14 2.05691E+14 2.26689E+14 6.65678E+13 1.06171E+14 1.45980E+14 1.83951E+14 2.22108E+14 2.60524E+14
7.97000E+2 5.45136E+13 8.19793E+13 1.09469E+14 5.15611E+13 7.86769E+13 1.05733E+14 1.32882E+14 1.60105E+14 2.00976E+14 2.21369E+14 6.62522E+13 1.05732E+14 1.45417E+14 1.83197E+14 2.21156E+14 2.59383E+14
7.98000E+2 5.47059E+13 8.21637E+13 1.09634E+14 5.04162E+13 7.70380E+13 1.03627E+14 1.30320E+14 1.57096E+14 1.96659E+14 2.16401E+14 6.59116E+13 1.05238E+14 1.44771E+14 1.82362E+14 2.20130E+14 2.58107E+14
7.99000E+2 5.48841E+13 8.23167E+13 1.09748E+14 4.94609E+13 7.56698E+13 1.01867E+14 1.28180E+14 1.54582E+14 1.92674E+14 2.11684E+14 6.55415E+13 1.04689E+14 1.44043E+14 1.81448E+14 2.19029E+14 2.56702E+14
8.00000E+2 5.50434E+13 8.24369E+13 1.09816E+14 4.87262E+13 7.46001E+13 1.00476E+14 1.26472E+14 1.52560E+14 1.88962E+14 2.07131E+14 6.51377E+13 1.04083E+14 1.43235E+14 1.80454E+14 2.17849E+14 2.55168E+14
8.01000E+2 5.51792E+13 8.25234E+13 1.09839E+14 4.82358E+13 7.38599E+13 9.94880E+13 1.25237E+14 1.51078E+14 1.85603E+14 2.02838E+14 6.47019E+13 1.03430E+14 1.42365E+14 1.79388E+14 2.16591E+14 2.53518E+14
8.02000E+2 5.52871E+13 8.25767E+13 1.09825E+14 4.80102E+13 7.34838E+13 9.89542E+13 1.24541E+14 1.50217E+14 1.82778E+14 1.99037E+14 6.42384E+13 1.02744E+14 1.41457E+14 1.78267E+14 2.15260E+14 2.51783E+14
8.03000E+2 5.53630E+13 8.25968E+13 1.09778E+14 4.80701E+13 7.35069E+13 9.89248E+13 1.24450E+14 1.50058E+14 1.80675E+14 1.95966E+14 6.37515E+13 1.02039E+14 1.40534E+14 1.77106E+14 2.13860E+14 2.49986E+14
8.04000E+2 5.54045E+13 8.25819E+13 1.09698E+14 4.84359E+13 7.39647E+13 9.94506E+13 1.25031E+14 1.50686E+14 1.79480E+14 1.93866E+14 6.32452E+13 1.01327E+14 1.39619E+14 1.75918E+14 2.12393E+14 2.48153E+14
8.05000E+2 5.54114E+13 8.25264E+13 1.09572E+14 4.91232E+13 7.48852E+13 1.00574E+14 1.26340E+14 1.52173E+14 1.79367E+14 1.92959E+14 6.27216E+13 1.00616E+14 1.38723E+14 1.74710E+14 2.10862E+14 2.46298E+14
8.06000E+2 5.53840E+13 8.24274E+13 1.09395E+14 5.01114E+13 7.62445E+13 1.02268E+14 1.28353E+14 1.54491E+14 1.80361E+14 1.93295E+14 6.21833E+13 9.99027E+13 1.37837E+14 1.73481E+14 2.09274E+14 2.44419E+14
8.07000E+2 5.53233E+13 8.22810E+13 1.09157E+14 5.13612E+13 7.79928E+13 1.04477E+14 1.31002E+14 1.57570E+14 1.82418E+14 1.94846E+14 6.16321E+13 9.91833E+13 1.36953E+14 1.72231E+14 2.07639E+14 2.42520E+14
8.08000E+2 5.52298E+13 8.20833E+13 1.08848E+14 5.28331E+13 8.00791E+13 1.07139E+14 1.34221E+14 1.61334E+14 1.85492E+14 1.97580E+14 6.10709E+13 9.84546E+13 1.36061E+14 1.70957E+14 2.05964E+14 2.40602E+14
8.09000E+2 5.51024E+13 8.18302E+13 1.08462E+14 5.44851E+13 8.24499E+13 1.10191E+14 1.37938E+14 1.65706E+14 1.89534E+14 2.01459E+14 6.05007E+13 9.77116E+13 1.35149E+14 1.69656E+14 2.04254E+14 2.38660E+14
8.10000E+2 5.49399E+13 8.15178E+13 1.07992E+14 5.62793E+13 8.50554E+13 1.13575E+14 1.42086E+14 1.70609E+14 1.94486E+14 2.06438E+14 5.99255E+13 9.69520E+13 1.34208E+14 1.68325E+14 2.02513E+14 2.36693E+14
8.11000E+2 5.47413E+13 8.11439E+13 1.07433E+14 5.82030E+13 8.78743E+13 1.17260E+14 1.46625E+14 1.75994E+14 2.00253E+14 2.12398E+14 5.93517E+13 9.61765E+13 1.33234E+14 1.66961E+14 2.00741E+14 2.34699E+14
8.12000E+2 5.45060E+13 8.07055E+13 1.06782E+14 6.02556E+13 9.08981E+13 1.21228E+14 1.51525E+14 1.81821E+14 2.06724E+14 2.19191E+14 5.87857E+13 9.53858E+13 1.32220E+14 1.65563E+14 1.98943E+14 2.32678E+14
8.13000E+2 5.42325E+13 8.02007E+13 1.06035E+14 6.24339E+13 9.41152E+13 1.25456E+14 1.56755E+14 1.88046E+14 2.13779E+14 2.26662E+14 5.82332E+13 9.45794E+13 1.31161E+14 1.64127E+14 1.97115E+14 2.30628E+14
8.14000E+2 5.39218E+13 7.96383E+13 1.05210E+14 6.47351E+13 9.75140E+13 1.29924E+14 1.62280E+14 1.94623E+14 2.21297E+14 2.34652E+14 5.76997E+13 9.37576E+13 1.30050E+14 1.62649E+14 1.95259E+14 2.28545E+14
8.15000E+2 5.35755E+13 7.90341E+13 1.04337E+14 6.71537E+13 1.01080E+14 1.34604E+14 1.68063E+14 2.01502E+14 2.29160E+14 2.43006E+14 5.71900E+13 9.29338E+13 1.28910E+14 1.61154E+14 1.93401E+14 2.26463E+14
8.16000E+2 5.31962E+13 7.84037E+13 1.03449E+14 6.96598E+13 1.04767E+14 1.39439E+14 1.74031E+14 2.08595E+14 2.37270E+14 2.51626E+14 5.67078E+13 9.21299E+13 1.27782E+14 1.59683E+14 1.91579E+14 2.24431E+14
8.17000E+2 5.27853E+13 7.77623E+13 1.02574E+14 7.22113E+13 1.08517E+14 1.44351E+14 1.80090E+14 2.15792E+14 2.45534E+14 2.60423E+14 5.62560E+13 9.13670E+13 1.26705E+14 1.58277E+14 1.89835E+14 2.22502E+14
8.18000E+2 5.23459E+13 7.71255E+13 1.01742E+14 7.47661E+13 1.12269E+14 1.49262E+14 1.86146E+14 2.22984E+14 2.53859E+14 2.69315E+14 5.58386E+13 9.06671E+13 1.25720E+14 1.56976E+14 1.88209E+14 2.20727E+14
8.19000E+2 5.18871E+13 7.64993E+13 1.00956E+14 7.72805E+13 1.15960E+14 1.54094E+14 1.92103E+14 2.30058E+14 2.62149E+14 2.78212E+14 5.54577E+13 9.00501E+13 1.24865E+14 1.55818E+14 1.86738E+14 2.19156E+14
8.20000E+2 5.14200E+13 7.58890E+13 1.00213E+14 7.97146E+13 1.19533E+14 1.58770E+14 1.97868E+14 2.36903E+14 2.70314E+14 2.87037E+14 5.51137E+13 8.95127E+13 1.24134E+14 1.54797E+14 1.85413E+14 2.17776E+14
8.21000E+2 5.09555E+13 7.52967E+13 9.95053E+13 8.20448E+13 1.22954E+14 1.63248E+14 2.03388E+14 2.43459E+14 2.78286E+14 2.95717E+14 5.48023E+13 8.90362E+13 1.23492E+14 1.53875E+14 1.84197E+14 2.16540E+14
8.22000E+2 5.05053E+13 7.47262E+13 9.88267E+13 8.42644E+13 1.26210E+14 1.67508E+14 2.08639E+14 2.49691E+14 2.86028E+14 3.04211E+14 5.45216E+13 8.86036E+13 1.22907E+14 1.53019E+14 1.83053E+14 2.15401E+14
8.23000E+2 5.00811E+13 7.41834E+13 9.81762E+13 8.63694E+13 1.29291E+14 1.71532E+14 2.13592E+14 2.55565E+14 2.93492E+14 3.12469E+14 5.42680E+13 8.81974E+13 1.22348E+14 1.52194E+14 1.81947E+14 2.14317E+14
8.24000E+2 4.96891E+13 7.36766E+13 9.75639E+13 8.83468E+13 1.32179E+14 1.75297E+14 2.18221E+14 2.61051E+14 3.00639E+14 3.20445E+14 5.40397E+13 8.78014E+13 1.21782E+14 1.51368E+14 1.80846E+14 2.13242E+14
8.25000E+2 4.93358E+13 7.32183E+13 9.70092E+13 9.01921E+13 1.34862E+14 1.78786E+14 2.22500E+14 2.66112E+14 3.07418E+14 3.28080E+14 5.38454E+13 8.74267E+13 1.21224E+14 1.50559E+14 1.79772E+14 2.12206E+14
8.26000E+2 4.90267E+13 7.28209E+13 9.65310E+13 9.19052E+13 1.37339E+14 1.81993E+14 2.26422E+14 2.70740E+14 3.13793E+14 3.35325E+14 5.37012E+13 8.71000E+13 1.20712E+14 1.49814E+14 1.78781E+14 2.11275E+14
8.27000E+2 4.87672E+13 7.24964E+13 9.61492E+13 9.34870E+13 1.39613E+14 1.84925E+14 2.29996E+14 2.74946E+14 3.19719E+14 3.42108E+14 5.36211E+13 8.68467E+13 1.20281E+14 1.49178E+14 1.77927E+14 2.10514E+14
8.28000E+2 4.85635E+13 7.22571E+13 9.58821E+13 9.49396E+13 1.41689E+14 1.87588E+14 2.33231E+14 2.78743E+14 3.25152E+14 3.48357E+14 5.36211E+13 8.66933E+13 1.19969E+14 1.48698E+14 1.77267E+14 2.09992E+14
8.29000E+2 4.84239E+13 7.21161E+13 9.57475E+13 9.62698E+13 1.43573E+14 1.89991E+14 2.36136E+14 2.82139E+14 3.30050E+14 3.54004E+14 5.37166E+13 8.66669E+13 1.19815E+14 1.48420E+14 1.76855E+14 2.09777E+14
8.30000E+2 4.83571E+13 7.20867E+13 9.57638E+13 9.74802E+13 1.45271E+14 1.92140E+14 2.38719E+14 2.85144E+14 3.34365E+14 3.58970E+14 5.39175E+13 8.67817E+13 1.19838E+14 1.48370E+14 1.76722E+14 2.09901E+14
8.31000E+2 4.83740E+13 7.21832E+13 9.59482E+13 9.85700E+13 1.46784E+14 1.94040E+14 2.40988E+14 2.87771E+14 3.38085E+14 3.63234E+14 5.42307E+13 8.70458E+13 1.20046E+14 1.48559E+14 1.76882E+14 2.10381E+14
8.32000E+2 4.84846E+13 7.24198E+13 9.63192E+13 9.95375E+13 1.48108E+14 1.95684E+14 2.42933E+14 2.90006E+14 3.41257E+14 3.66874E+14 5.46628E+13 8.74670E+13 1.20449E+14 1.48998E+14 1.77350E+14 2.11233E+14
8.33000E+2 4.86978E+13 7.28101E+13 9.68947E+13 1.00376E+14 1.49234E+14 1.97060E+14 2.44540E+14 2.91832E+14 3.43930E+14 3.69970E+14 5.52195E+13 8.80511E+13 1.21053E+14 1.49697E+14 1.78137E+14 2.12465E+14
8.34000E+2 4.90263E+13 7.33731E+13 9.77006E+13 1.01081E+14 1.50154E+14 1.98161E+14 2.45801E+14 2.93241E+14 3.46154E+14 3.72599E+14 5.59081E+13 8.88062E+13 1.21865E+14 1.50666E+14 1.79257E+14 2.14095E+14
8.35000E+2 4.94841E+13 7.41303E+13 9.87653E+13 1.01649E+14 1.50866E+14 1.98979E+14 2.46705E+14 2.94220E+14 3.47990E+14 3.74861E+14 5.67328E+13 8.97380E+13 1.22894E+14 1.51916E+14 1.80722E+14 2.16142E+14
8.36000E+2 5.00839E+13 7.51023E+13 1.00118E+14 1.02068E+14 1.51354E+14 1.99500E+14 2.47240E+14 2.94756E+14 3.49476E+14 3.76819E+14 5.76931E+13 9.08470E+13 1.24141E+14 1.53449E+14 1.82539E+14 2.18628E+14
8.37000E+2 5.08400E+13 7.63120E+13 1.01790E+14 1.02315E+14 1.51596E+14 1.99706E+14 2.47392E+14 2.94844E+14 3.50562E+14 3.78403E+14 5.87896E+13 9.21354E+13 1.25610E+14 1.55271E+14 1.84713E+14 2.21577E+14
8.38000E+2 5.17671E+13 7.77818E+13 1.03812E+14 1.02358E+14 1.51564E+14 1.99576E+14 2.47151E+14 2.94483E+14 3.51183E+14 3.79510E+14 6.00234E+13 9.36058E+13 1.27304E+14 1.57389E+14 1.87253E+14 2.25017E+14
8.39000E+2 5.28724E+13 7.95221E+13 1.06197E+14 1.02164E+14 1.51227E+14 1.99088E+14 2.46506E+14 2.93677E+14 3.51259E+14 3.80024E+14 6.13943E+13 9.52599E+13 1.29229E+14 1.59807E+14 1.90168E+14 2.28974E+14
8.40000E+2 5.41515E+13 8.15234E+13 1.08930E+14 1.01702E+14 1.50557E+14 1.98218E+14 2.45441E+14 2.92419E+14 3.50722E+14 3.79846E+14 6.29095E+13 9.71069E+13 1.31393E+14 1.62542E+14 1.93477E+14 2.33467E+14
8.41000E+2 5.55990E+13 8.37735E+13 1.11992E+14 1.00940E+14 1.49525E+14 1.96947E+14 2.43946E+14 2.90710E+14 3.49490E+14 3.78849E+14 6.45886E+13 9.91720E+13 1.33830E+14 1.65635E+14 1.97231E+14 2.38507E+14
8.42000E+2 5.72086E+13 8.62598E+13 1.15363E+14 9.98932E+13 1.48144E+14 1.95282E+14 2.42025E+14 2.88550E+14 3.47557E+14 3.77029E+14 6.64542E+13 1.01483E+14 1.36571E+14 1.69128E+14 2.01486E+14 2.44104E+14
8.43000E+2 5.89749E+13 8.89693E+13 1.19023E+14 9.86282E+13 1.46475E+14 1.93272E+14 2.39707E+14 2.85944E+14 3.44977E+14 3.74460E+14 6.85288E+13 1.04068E+14 1.39649E+14 1.73068E+14 2.06298E+14 2.50266E+14
8.44000E+2 6.08933E+13 9.18958E+13 1.22963E+14 9.72142E+13 1.44583E+14 1.90967E+14 2.37020E+14 2.82897E+14 3.41813E+14 3.71237E+14 7.08360E+13 1.06957E+14 1.43100E+14 1.77499E+14 2.11724E+14 2.57003E+14
8.45000E+2 6.29667E+13 9.50620E+13 1.27229E+14 9.57256E+13 1.42537E+14 1.88415E+14 2.33992E+14 2.79409E+14 3.38124E+14 3.67446E+14 7.33932E+13 1.10171E+14 1.46950E+14 1.82457E+14 2.17808E+14 2.64321E+14
8.46000E+2 6.52022E+13 9.85015E+13 1.31882E+14 9.42393E+13 1.40405E+14 1.85672E+14 2.30653E+14 2.75484E+14 3.33984E+14 3.63198E+14 7.61848E+13 1.13694E+14 1.51184E+14 1.87915E+14 2.24513E+14 2.72231E+14
8.47000E+2 6.76068E+13 1.02248E+14 1.36988E+14 9.28174E+13 1.38251E+14 1.82792E+14 2.27045E+14 2.71148E+14 3.29460E+14 3.58578E+14 7.91816E+13 1.17495E+14 1.55767E+14 1.93822E+14 2.31766E+14 2.80742E+14
8.48000E+2 7.01854E+13 1.06335E+14 1.42609E+14 9.14758E+13 1.36107E+14 1.79823E+14 2.23238E+14 2.66490E+14 3.24633E+14 3.53665E+14 8.23532E+13 1.21540E+14 1.60662E+14 2.00122E+14 2.39492E+14 2.89858E+14
8.49000E+2 7.29442E+13 1.10795E+14 1.48806E+14 9.02109E+13 1.33993E+14 1.76820E+14 2.19318E+14 2.61637E+14 3.19591E+14 3.48526E+14 8.56687E+13 1.25796E+14 1.65835E+14 2.06759E+14 2.47617E+14 2.99586E+14
8.50000E+2 7.58803E+13 1.15601E+14 1.55531E+14 8.90208E+13 1.31934E+14 1.73837E+14 2.15376E+14 2.56714E+14 3.14425E+14 3.43238E+14 8.90974E+13 1.30229E+14 1.71249E+14 2.13681E+14 2.56066E+14 3.09937E+14
8.51000E+2 7.89800E+13 1.20676E+14 1.62630E+14 8.79021E+13 1.29952E+14 1.70928E+14 2.11502E+14 2.51849E+14 3.09232E+14 3.37878E+14 9.26278E+13 1.34833E+14 1.76905E+14 2.20887E+14 2.64837E+14 3.20904E+14
8.52000E+2 8.22291E+13 1.25935E+14 1.69943E+14 8.68531E+13 1.28071E+14 1.68151E+14 2.07788E+14 2.47174E+14 3.04100E+14 3.32518E+14 9.62694E+13 1.39636E+14 1.82848E+14 2.28440E+14 2.74017E+14 3.32472E+14
8.53000E+2 8.56139E+13 1.31291E+14 1.77304E+14 8.58568E+13 1.26290E+14 1.65525E+14 2.04282E+14 2.42763E+14 2.99100E+14 3.27223E+14 1.00035E+14 1.44667E+14 1.89124E+14 2.36410E+14 2.83697E+14 3.44619E+14
8.54000E+2 8.91195E+13 1.36657E+14 1.84543E+14 8.48762E+13 1.24570E+14 1.63016E+14 2.00951E+14 2.38591E+14 2.94252E+14 3.22036E+14 1.03937E+14 1.49957E+14 1.95783E+14 2.44869E+14 2.93973E+14 3.57329E+14
8.55000E+2 9.27309E+13 1.41962E+14 1.91528E+14 8.38701E+13 1.22868E+14 1.60580E+14 1.97758E+14 2.34624E+14 2.89574E+14 3.17003E+14 1.07987E+14 1.55535E+14 2.02874E+14 2.53889E+14 3.04941E+14 3.70577E+14
8.56000E+2 9.64342E+13 1.47201E+14 1.98265E+14 8.27967E+13 1.21138E+14 1.58174E+14 1.94661E+14 2.30827E+14 2.85075E+14 3.12154E+14 1.12190E+14 1.61416E+14 2.10419E+14 2.63502E+14 3.16645E+14 3.84325E+14
8.57000E+2 1.00214E+14 1.52387E+14 2.04801E+14 8.16135E+13 1.19335E+14 1.55752E+14 1.91619E+14 2.27163E+14 2.80776E+14 3.07536E+14 1.16510E+14 1.67524E+14 2.18302E+14 2.73540E+14 3.28861E+14 3.98451E+14
8.58000E+2 1.04056E+14 1.57535E+14 2.11183E+14 8.02818E+13 1.17416E+14 1.53274E+14 1.88594E+14 2.23600E+14 2.76692E+14 3.03192E+14 1.20902E+14 1.73759E+14 2.26369E+14 2.83776E+14 3.41285E+14 4.12797E+14
8.59000E+2 1.07946E+14 1.62660E+14 2.17461E+14 7.88127E+13 1.15390E+14 1.50742E+14 1.85583E+14 2.20125E+14 2.72812E+14 2.99108E+14 1.25318E+14 1.80016E+14 2.34456E+14 2.93972E+14 3.53602E+14 4.27212E+14
8.60000E+2 1.11867E+14 1.67775E+14 2.23680E+14 7.72604E+13 1.13306E+14 1.48196E+14 1.82609E+14 2.16746E+14 2.69096E+14 2.95223E+14 1.29705E+14 1.86187E+14 2.42396E+14 3.03886E+14 3.65489E+14 4.41522E+14
8.61000E+2 1.15795E+14 1.72877E+14 2.29865E+14 7.56834E+13 1.11221E+14 1.45679E+14 1.79701E+14 2.13471E+14 2.65510E+14 2.91481E+14 1.34016E+14 1.92163E+14 2.50023E+14 3.13275E+14 3.76623E+14 4.55568E+14
8.62000E+2 1.19696E+14 1.77945E+14 2.36008E+14 7.41405E+13 1.09189E+14 1.43236E+14 1.76886E+14 2.10310E+14 2.62017E+14 2.87823E+14 1.38224E+14 1.97899E+14 2.57266E+14 3.22053E+14 3.86899E+14 4.69274E+14
8.63000E+2 1.23531E+14 1.82950E+14 2.42095E+14 7.26910E+13 1.07267E+14 1.40909E+14 1.74192E+14 2.07270E+14 2.58578E+14 2.84183E+14 1.42339E+14 2.03437E+14 2.64208E+14 3.30376E+14 3.96558E+14 4.82670E+14
8.64000E+2 1.27263E+14 1.87866E+14 2.48114E+14 7.13915E+13 1.05508E+14 1.38743E+14 1.71647E+14 2.04364E+14 2.55159E+14 2.80507E+14 1.46376E+14 2.08839E+14 2.70953E+14 3.38435E+14 4.05885E+14 4.95816E+14
8.65000E+2 1.30855E+14 1.92665E+14 2.54053E+14 7.02585E+13 1.03932E+14 1.36762E+14 1.69279E+14 2.01621E+14 2.51773E+14 2.76801E+14 1.50350E+14 2.14159E+14 2.77599E+14 3.46421E+14 4.15169E+14 5.08767E+14
8.66000E+2 1.34270E+14 1.97322E+14 2.59898E+14 6.92906E+13 1.02547E+14 1.34983E+14 1.67116E+14 1.99079E+14 2.48454E+14 2.73094E+14 1.54276E+14 2.19459E+14 2.84254E+14 3.54526E+14 4.24698E+14 5.21584E+14
8.67000E+2 1.37514E+14 2.01845E+14 2.65659E+14 6.84860E+13 1.01359E+14 1.33422E+14 1.65186E+14 1.96783E+14 2.45244E+14 2.69429E+14 1.58171E+14 2.24798E+14 2.91020E+14 3.62945E+14 4.34765E+14 5.34329E+14
8.68000E+2 1.40617E+14 2.06256E+14 2.71349E+14 6.78437E+13 1.00376E+14 1.32098E+14 1.63520E+14 1.94773E+14 2.42179E+14 2.65838E+14 1.62057E+14 2.30206E+14 2.97936E+14 3.71710E+14 4.45395E+14 5.47061E+14
8.69000E+2 1.43608E+14 2.10579E+14 2.76986E+14 6.73598E+13 9.96017E+13 1.31025E+14 1.62143E+14 1.93088E+14 2.39295E+14 2.62357E+14 1.65958E+14 2.35690E+14 3.04992E+14 3.80755E+14 4.56457E+14 5.59850E+14
8.70000E+2 1.46519E+14 2.14841E+14 2.82586E+14 6.70364E+13 9.90472E+13 1.30226E+14 1.61090E+14 1.91776E+14 2.36636E+14 2.59029E+14 1.69901E+14 2.41264E+14 3.12185E+14 3.90007E+14 4.67802E+14 5.72777E+14
