N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
6.813000E+11 3.162E+15 315 3.300E-4 3.580332E+1 1.539080E+1 5.630310E-1 7.634930E+1 4.583890E-1 3.357581E+1 3.611941E+1 1.546260E+1 5.358380E-1 7.989300E+1 4.543070E-1 3.403559E+1 8.7512504E-01 4.6434623E-01 -5.0748547E+00 4.4355576E+00 -8.9851136E-01 1.3508801E+00
1.000000E+12 3.162E+15 315 3.300E-4 3.515185E+1 1.487260E+1 5.557140E-1 7.613550E+1 4.510640E-1 3.297224E+1 3.554684E+1 1.502510E+1 5.302170E-1 7.971900E+1 4.489550E-1 3.346672E+1 1.1111818E+00 1.0149683E+00 -4.8087858E+00 4.4951643E+00 -4.6975755E-01 1.4775275E+00
1.468000E+12 3.162E+15 315 3.300E-4 3.447708E+1 1.436940E+1 5.443420E-1 7.656590E+1 4.444040E-1 3.233402E+1 3.493816E+1 1.458250E+1 5.246900E-1 7.954820E+1 4.437010E-1 3.286566E+1 1.3197032E+00 1.4613406E+00 -3.7454497E+00 3.7490477E+00 -1.5844003E-01 1.6176155E+00
2.154000E+12 3.162E+15 315 3.300E-4 3.379308E+1 1.388300E+1 5.317830E-1 7.725410E+1 4.383110E-1 3.167389E+1 3.430747E+1 1.414070E+1 5.193700E-1 7.936040E+1 4.385840E-1 3.224161E+1 1.4993528E+00 1.8223992E+00 -2.3900110E+00 2.6540945E+00 6.2245773E-02 1.7608302E+00
3.162000E+12 3.162E+15 315 3.300E-4 3.309831E+1 1.340700E+1 5.228150E-1 7.747770E+1 4.324710E-1 3.100087E+1 3.366005E+1 1.370000E+1 5.140760E-1 7.917330E+1 4.335060E-1 3.160284E+1 1.6688626E+00 2.1386861E+00 -1.6999432E+00 2.1416311E+00 2.3875102E-01 1.9047972E+00
4.642000E+12 3.162E+15 315 3.300E-4 3.238431E+1 1.293210E+1 5.154910E-1 7.746630E+1 4.267290E-1 3.030514E+1 3.299353E+1 1.325760E+1 5.088100E-1 7.897310E+1 4.284280E-1 3.094470E+1 1.8464832E+00 2.4551955E+00 -1.3130638E+00 1.9079915E+00 3.9656605E-01 2.0667836E+00
6.813000E+12 3.162E+15 315 3.300E-4 3.164298E+1 1.245380E+1 5.084320E-1 7.740920E+1 4.209860E-1 2.958251E+1 3.230214E+1 1.281000E+1 5.034500E-1 7.877020E+1 4.232910E-1 3.026288E+1 2.0406078E+00 2.7806401E+00 -9.8957195E-01 1.7278108E+00 5.4454264E-01 2.2481998E+00
1.000000E+13 3.162E+15 315 3.300E-4 3.086956E+1 1.196920E+1 5.013620E-1 7.733650E+1 4.152050E-1 2.882726E+1 3.158056E+1 1.235480E+1 4.979980E-1 7.855760E+1 4.180760E-1 2.955153E+1 2.2513850E+00 3.1210542E+00 -6.7550472E-01 1.5544008E+00 6.8671725E-01 2.4508714E+00
1.468000E+13 3.162E+15 315 3.300E-4 3.006205E+1 1.147830E+1 4.942640E-1 7.725020E+1 4.094240E-1 2.803522E+1 3.082548E+1 1.189110E+1 4.924340E-1 7.833660E+1 4.127830E-1 2.880719E+1 2.4766200E+00 3.4715039E+00 -3.7162341E-01 1.3868358E+00 8.1374475E-01 2.6797824E+00
2.154000E+13 3.162E+15 315 3.300E-4 2.922024E+1 1.098090E+1 4.871820E-1 7.713730E+1 4.035450E-1 2.721118E+1 3.003546E+1 1.141890E+1 4.867370E-1 7.810780E+1 4.074120E-1 2.802777E+1 2.7141918E+00 3.8357460E+00 -9.1425143E-02 1.2425136E+00 9.4916203E-01 2.9135033E+00
3.162000E+13 3.162E+15 315 3.300E-4 2.834514E+1 1.047770E+1 4.801280E-1 7.698940E+1 3.976070E-1 2.635188E+1 2.921025E+1 1.093870E+1 4.809600E-1 7.786150E+1 4.019240E-1 2.721596E+1 2.9616659E+00 4.2143948E+00 1.7298736E-01 1.1200658E+00 1.0740837E+00 3.1749018E+00
4.642000E+13 3.162E+15 315 3.300E-4 2.743893E+1 9.969900E+0 4.730490E-1 7.681030E+1 3.915720E-1 2.546128E+1 2.835109E+1 1.045160E+1 4.750220E-1 7.760690E+1 3.963570E-1 2.636917E+1 3.2173719E+00 4.6088637E+00 4.1534918E-01 1.0264551E+00 1.2072450E+00 3.4429980E+00
6.813000E+13 3.162E+15 315 3.300E-4 2.650492E+1 9.458500E+0 4.659500E-1 7.658750E+1 3.854000E-1 2.454209E+1 2.745973E+1 9.958900E+0 4.690130E-1 7.732700E+1 3.906930E-1 2.549037E+1 3.4771281E+00 5.0246513E+00 6.5307358E-01 9.5632832E-01 1.3547722E+00 3.7201500E+00
1.000000E+14 3.162E+15 315 3.300E-4 2.554758E+1 8.945100E+0 4.588020E-1 7.631540E+1 3.790530E-1 2.359869E+1 2.653913E+1 9.462200E+0 4.628610E-1 7.702890E+1 3.849120E-1 2.458269E+1 3.7361813E+00 5.4649025E+00 8.7693714E-01 9.2627572E-01 1.5221661E+00 4.0028166E+00
1.000000E+10 3.162E+15 320 3.300E-4 3.853561E+1 1.748210E+1 5.654980E-1 8.022300E+1 4.804390E-1 3.638765E+1 3.854399E+1 1.745180E+1 5.638220E-1 8.030470E+1 4.792480E-1 3.641488E+1 2.1741392E-02 -1.7362106E-01 -2.9725694E-01 1.0173751E-01 -2.4851434E-01 7.4777124E-02
1.468000E+10 3.162E+15 320 3.300E-4 3.850658E+1 1.745340E+1 5.654140E-1 8.016370E+1 4.801860E-1 3.634710E+1 3.851771E+1 1.741010E+1 5.630040E-1 8.028410E+1 4.784860E-1 3.638577E+1 2.8895799E-02 -2.4870621E-01 -4.2806090E-01 1.4996743E-01 -3.5528730E-01 1.0627781E-01
2.154000E+10 3.162E+15 320 3.300E-4 3.846434E+1 1.741150E+1 5.652890E-1 8.007700E+1 4.798140E-1 3.628800E+1 3.847961E+1 1.735110E+1 5.618540E-1 8.025510E+1 4.773930E-1 3.634551E+1 3.9683354E-02 -3.4810473E-01 -6.1136879E-01 2.2191736E-01 -5.0712935E-01 1.5823137E-01
3.162000E+10 3.162E+15 320 3.300E-4 3.840317E+1 1.735080E+1 5.651060E-1 7.995060E+1 4.792480E-1 3.620412E+1 3.842466E+1 1.726870E+1 5.602650E-1 8.021510E+1 4.758890E-1 3.628724E+1 5.5927626E-02 -4.7542664E-01 -8.6405540E-01 3.2973842E-01 -7.0583687E-01 2.2906123E-01
4.642000E+10 3.162E+15 320 3.300E-4 3.831510E+1 1.726300E+1 5.648350E-1 7.976730E+1 4.783890E-1 3.608578E+1 3.834602E+1 1.715590E+1 5.580660E-1 8.016930E+1 4.738770E-1 3.620334E+1 8.0634183E-02 -6.2427503E-01 -1.2129390E+00 5.0143883E-01 -9.5214581E-01 3.2472142E-01
6.813000E+10 3.162E+15 320 3.300E-4 3.818946E+1 1.713740E+1 5.644370E-1 7.950360E+1 4.771190E-1 3.591855E+1 3.823472E+1 1.700490E+1 5.552020E-1 8.010600E+1 4.712400E-1 3.608545E+1 1.1837409E-01 -7.7918718E-01 -1.6633586E+00 7.5200360E-01 -1.2475596E+00 4.6251328E-01
1.000000E+11 3.162E+15 320 3.300E-4 3.801260E+1 1.696010E+1 5.638470E-1 7.912950E+1 4.751660E-1 3.569291E+1 3.807966E+1 1.680870E+1 5.516160E-1 8.002090E+1 4.679000E-1 3.592357E+1 1.7610451E-01 -9.0072403E-01 -2.2173033E+00 1.1139590E+00 -1.5528959E+00 6.4208541E-01
1.468000E+11 3.162E+15 320 3.300E-4 3.776842E+1 1.671530E+1 5.629710E-1 7.861370E+1 4.722560E-1 3.539451E+1 3.786816E+1 1.656210E+1 5.472250E-1 7.992380E+1 4.638570E-1 3.570523E+1 2.6338750E-01 -9.2500347E-01 -2.8774270E+00 1.6391863E+00 -1.8106873E+00 8.7023666E-01
2.154000E+11 3.162E+15 320 3.300E-4 3.744058E+1 1.638910E+1 5.616620E-1 7.793590E+1 4.679000E-1 3.502691E+1 3.758778E+1 1.626350E+1 5.421860E-1 7.980280E+1 4.591890E-1 3.541776E+1 3.9161664E-01 -7.7228149E-01 -3.5921252E+00 2.3393916E+00 -1.8970402E+00 1.1035424E+00
3.162000E+11 3.162E+15 320 3.300E-4 3.701724E+1 1.597970E+1 5.596730E-1 7.713100E+1 4.618460E-1 3.459959E+1 3.722927E+1 1.591580E+1 5.366110E-1 7.966820E+1 4.540330E-1 3.505430E+1 5.6952500E-01 -4.0148783E-01 -4.2977129E+00 3.1847086E+00 -1.7208000E+00 1.2971590E+00
4.642000E+11 3.162E+15 320 3.300E-4 3.649795E+1 1.550310E+1 5.565590E-1 7.632010E+1 4.543260E-1 3.412328E+1 3.679041E+1 1.552690E+1 5.307970E-1 7.950990E+1 4.485840E-1 3.461310E+1 7.9493542E-01 1.5328237E-01 -4.8534562E+00 4.0118275E+00 -1.2800278E+00 1.4151290E+00
6.813000E+11 3.162E+15 320 3.300E-4 3.589882E+1 1.499130E+1 5.517390E-1 7.568780E+1 4.464750E-1 3.357710E+1 3.627855E+1 1.510870E+1 5.248610E-1 7.934750E+1 4.430370E-1 3.410259E+1 1.0467067E+00 7.7703575E-01 -5.1209749E+00 4.6122436E+00 -7.7600742E-01 1.5409094E+00
1.000000E+12 3.162E+15 320 3.300E-4 3.524881E+1 1.447850E+1 5.439270E-1 7.551610E+1 4.390920E-1 3.297383E+1 3.570971E+1 1.467430E+1 5.190760E-1 7.916640E+1 4.375490E-1 3.353758E+1 1.2906854E+00 1.3343056E+00 -4.7875456E+00 4.6109208E+00 -3.5264622E-01 1.6809501E+00
1.468000E+12 3.162E+15 320 3.300E-4 3.457571E+1 1.398160E+1 5.320080E-1 7.600960E+1 4.323540E-1 3.233839E+1 3.510301E+1 1.423510E+1 5.134290E-1 7.898320E+1 4.321780E-1 3.293801E+1 1.5021504E+00 1.7808094E+00 -3.6186113E+00 3.7648513E+00 -4.0723961E-02 1.8204500E+00
2.154000E+12 3.162E+15 320 3.300E-4 3.389318E+1 1.350160E+1 5.194610E-1 7.668680E+1 4.261620E-1 3.168186E+1 3.447339E+1 1.379690E+1 5.079610E-1 7.878940E+1 4.269430E-1 3.231554E+1 1.6830663E+00 2.1403359E+00 -2.2639533E+00 2.6686331E+00 1.8292840E-01 1.9609142E+00
3.162000E+12 3.162E+15 320 3.300E-4 3.319971E+1 1.303210E+1 5.105820E-1 7.688040E+1 4.202830E-1 3.100797E+1 3.382709E+1 1.336080E+1 5.025830E-1 7.858860E+1 4.217870E-1 3.167663E+1 1.8546674E+00 2.4601820E+00 -1.5915779E+00 2.1735977E+00 3.5657808E-01 2.1108937E+00
4.642000E+12 3.162E+15 320 3.300E-4 3.248684E+1 1.256450E+1 5.031930E-1 7.686040E+1 4.144430E-1 3.031652E+1 3.316233E+1 1.292380E+1 4.971960E-1 7.838220E+1 4.166110E-1 3.102121E+1 2.0369196E+00 2.7801421E+00 -1.2061642E+00 1.9415122E+00 5.2038952E-01 2.2716393E+00
6.813000E+12 3.162E+15 320 3.300E-4 3.174679E+1 1.209330E+1 4.960380E-1 7.679480E+1 4.086620E-1 2.959253E+1 3.247348E+1 1.248260E+1 4.917690E-1 7.816550E+1 4.114160E-1 3.034058E+1 2.2377953E+00 3.1187413E+00 -8.6809051E-01 1.7535869E+00 6.6939545E-01 2.4655099E+00
1.000000E+13 3.162E+15 320 3.300E-4 3.097478E+1 1.161710E+1 4.888920E-1 7.671420E+1 4.028220E-1 2.883921E+1 3.175506E+1 1.203450E+1 4.862070E-1 7.794630E+1 4.061230E-1 2.963276E+1 2.4571832E+00 3.4683618E+00 -5.5223393E-01 1.5807036E+00 8.1280794E-01 2.6779483E+00
1.468000E+13 3.162E+15 320 3.300E-4 3.016881E+1 1.113450E+1 4.817290E-1 7.661460E+1 3.969430E-1 2.805072E+1 3.100351E+1 1.157880E+1 4.805770E-1 7.771210E+1 4.007520E-1 2.889259E+1 2.6922758E+00 3.8371852E+00 -2.3971185E-01 1.4122640E+00 9.5046313E-01 2.9137921E+00
2.154000E+13 3.162E+15 320 3.300E-4 2.932862E+1 1.064650E+1 4.745660E-1 7.649250E+1 3.910060E-1 2.722850E+1 3.021727E+1 1.111500E+1 4.747740E-1 7.747600E+1 3.953030E-1 2.811772E+1 2.9408679E+00 4.2150247E+00 4.3810318E-02 1.2694254E+00 1.0870143E+00 3.1624897E+00
3.162000E+13 3.162E+15 320 3.300E-4 2.845517E+1 1.015330E+1 4.674240E-1 7.633670E+1 3.849900E-1 2.637278E+1 2.939606E+1 1.064400E+1 4.688970E-1 7.722150E+1 3.897750E-1 2.730805E+1 3.2007351E+00 4.6101090E+00 3.1414149E-01 1.1457949E+00 1.2276313E+00 3.4248875E+00
4.642000E+13 3.162E+15 320 3.300E-4 2.755055E+1 9.655700E+0 4.602960E-1 7.614050E+1 3.788960E-1 2.548373E+1 2.854052E+1 1.016660E+1 4.628830E-1 7.695560E+1 3.841310E-1 2.646638E+1 3.4686474E+00 5.0252789E+00 5.5888853E-01 1.0591822E+00 1.3628163E+00 3.7128236E+00
6.813000E+13 3.162E+15 320 3.300E-4 2.661798E+1 9.155200E+0 4.531130E-1 7.590770E+1 3.726460E-1 2.456805E+1 2.765277E+1 9.683800E+0 4.567520E-1 7.667060E+1 3.783890E-1 2.559234E+1 3.7420844E+00 5.4586010E+00 7.9671244E-01 9.9503591E-01 1.5177503E+00 4.0023304E+00
1.000000E+14 3.162E+15 320 3.300E-4 2.566188E+1 8.652900E+0 4.458640E-1 7.562560E+1 3.662400E-1 2.362618E+1 2.673543E+1 9.197500E+0 4.505400E-1 7.635710E+1 3.725490E-1 2.468806E+1 4.0154581E+00 5.9211742E+00 1.0378657E+00 9.5799867E-01 1.6934685E+00 4.3011885E+00
1.000000E+10 3.162E+15 325 3.300E-4 3.864114E+1 1.709670E+1 5.550080E-1 7.971930E+1 4.696190E-1 3.640549E+1 3.865279E+1 1.706940E+1 5.533560E-1 7.980550E+1 4.684470E-1 3.643829E+1 3.0140127E-02 -1.5993532E-01 -2.9854199E-01 1.0801261E-01 -2.5018839E-01 9.0015201E-02
1.468000E+10 3.162E+15 325 3.300E-4 3.861180E+1 1.706750E+1 5.549180E-1 7.965620E+1 4.693460E-1 3.636435E+1 3.862742E+1 1.702840E+1 5.525430E-1 7.978340E+1 4.676860E-1 3.640997E+1 4.0437596E-02 -2.2961641E-01 -4.2983080E-01 1.5943166E-01 -3.5493900E-01 1.2529535E-01
2.154000E+10 3.162E+15 325 3.300E-4 3.856912E+1 1.702480E+1 5.547870E-1 7.956400E+1 4.689550E-1 3.630373E+1 3.859060E+1 1.697030E+1 5.513980E-1 7.975230E+1 4.665920E-1 3.637079E+1 5.5661223E-02 -3.2114930E-01 -6.1461957E-01 2.3610604E-01 -5.0643817E-01 1.8437873E-01
3.162000E+10 3.162E+15 325 3.300E-4 3.850733E+1 1.696290E+1 5.545930E-1 7.942980E+1 4.683690E-1 3.621702E+1 3.853746E+1 1.688930E+1 5.498070E-1 7.971080E+1 4.651070E-1 3.631261E+1 7.8183669E-02 -4.3577887E-01 -8.7048728E-01 3.5252438E-01 -7.0134399E-01 2.6324189E-01
4.642000E+10 3.162E+15 325 3.300E-4 3.841841E+1 1.687360E+1 5.543070E-1 7.923530E+1 4.674900E-1 3.609405E+1 3.846134E+1 1.677800E+1 5.476060E-1 7.966120E+1 4.630960E-1 3.623002E+1 1.1161858E-01 -5.6979378E-01 -1.2236900E+00 5.3463920E-01 -9.4883134E-01 3.7529651E-01
6.813000E+10 3.162E+15 325 3.300E-4 3.829164E+1 1.674580E+1 5.538850E-1 7.895570E+1 4.661430E-1 3.592428E+1 3.835347E+1 1.662890E+1 5.447400E-1 7.959200E+1 4.604390E-1 3.611531E+1 1.6121097E-01 -7.0299298E-01 -1.6787825E+00 7.9945221E-01 -1.2388177E+00 5.2894465E-01
1.000000E+11 3.162E+15 325 3.300E-4 3.811336E+1 1.656570E+1 5.532600E-1 7.856030E+1 4.641310E-1 3.569188E+1 3.820290E+1 1.643500E+1 5.411360E-1 7.950000E+1 4.570800E-1 3.595647E+1 2.3438011E-01 -7.9525403E-01 -2.2404719E+00 1.1820126E+00 -1.5426184E+00 7.3586200E-01
1.468000E+11 3.162E+15 325 3.300E-4 3.786756E+1 1.631730E+1 5.523320E-1 7.801570E+1 4.611040E-1 3.538759E+1 3.799702E+1 1.619110E+1 5.366950E-1 7.939630E+1 4.529980E-1 3.574220E+1 3.4071093E-01 -7.7944056E-01 -2.9135729E+00 1.7388720E+00 -1.7894119E+00 9.9213255E-01
2.154000E+11 3.162E+15 325 3.300E-4 3.753809E+1 1.598770E+1 5.509420E-1 7.730500E+1 4.565530E-1 3.501829E+1 3.772319E+1 1.589540E+1 5.315930E-1 7.926530E+1 4.482520E-1 3.546082E+1 4.9067961E-01 -5.8067114E-01 -3.6398147E+00 2.4730872E+00 -1.8518601E+00 1.2479407E+00
3.162000E+11 3.162E+15 325 3.300E-4 3.711352E+1 1.557590E+1 5.488050E-1 7.647210E+1 4.503030E-1 3.458985E+1 3.737166E+1 1.555080E+1 5.259110E-1 7.912210E+1 4.429980E-1 3.510350E+1 6.9073731E-01 -1.6140649E-01 -4.3532081E+00 3.3492539E+00 -1.6489916E+00 1.4632444E+00
4.642000E+11 3.162E+15 325 3.300E-4 3.659388E+1 1.509970E+1 5.455060E-1 7.564170E+1 4.426460E-1 3.411240E+1 3.693936E+1 1.516490E+1 5.199770E-1 7.895240E+1 4.374320E-1 3.466796E+1 9.3526255E-01 4.2994019E-01 -4.9096402E+00 4.1932861E+00 -1.1919567E+00 1.6025171E+00
6.813000E+11 3.162E+15 325 3.300E-4 3.599547E+1 1.459210E+1 5.403850E-1 7.501810E+1 4.346000E-1 3.357589E+1 3.643277E+1 1.474960E+1 5.138900E-1 7.878050E+1 4.317680E-1 3.416100E+1 1.2002930E+00 1.0678256E+00 -5.1557726E+00 4.7758011E+00 -6.5590780E-01 1.7128011E+00
1.000000E+12 3.162E+15 325 3.300E-4 3.534692E+1 1.408380E+1 5.320670E-1 7.488640E+1 4.271190E-1 3.297404E+1 3.586733E+1 1.431810E+1 5.079340E-1 7.859190E+1 4.261430E-1 3.359922E+1 1.4509304E+00 1.6363903E+00 -4.7512078E+00 4.7148625E+00 -2.2903110E-01 1.8606980E+00
1.468000E+12 3.162E+15 325 3.300E-4 3.467545E+1 1.359310E+1 5.196250E-1 7.544080E+1 4.203420E-1 3.233820E+1 3.526235E+1 1.388180E+1 5.021620E-1 7.839540E+1 4.206740E-1 3.299897E+1 1.6643814E+00 2.0797015E+00 -3.4775630E+00 3.7688436E+00 7.8920970E-02 2.0023958E+00
2.154000E+12 3.162E+15 325 3.300E-4 3.399431E+1 1.311990E+1 5.071570E-1 7.609920E+1 4.140720E-1 3.168495E+1 3.463352E+1 1.344710E+1 4.965450E-1 7.819410E+1 4.153220E-1 3.237756E+1 1.8456397E+00 2.4332384E+00 -2.1371678E+00 2.6791024E+00 3.0097129E-01 2.1391668E+00
3.162000E+12 3.162E+15 325 3.300E-4 3.330202E+1 1.265640E+1 4.983220E-1 7.626590E+1 4.081150E-1 3.101188E+1 3.398800E+1 1.301530E+1 4.910720E-1 7.797990E+1 4.100680E-1 3.173933E+1 2.0183006E+00 2.7575238E+00 -1.4763619E+00 2.1980023E+00 4.7626247E-01 2.2919513E+00
4.642000E+12 3.162E+15 325 3.300E-4 3.259032E+1 1.219570E+1 4.908830E-1 7.623220E+1 4.022170E-1 3.032112E+1 3.332460E+1 1.258360E+1 4.855670E-1 7.776600E+1 4.048140E-1 3.108478E+1 2.2034173E+00 3.0825837E+00 -1.0948026E+00 1.9723272E+00 6.4152920E-01 2.4567007E+00
6.813000E+12 3.162E+15 325 3.300E-4 3.185142E+1 1.173190E+1 4.836390E-1 7.615820E+1 3.963380E-1 2.960067E+1 3.263782E+1 1.214840E+1 4.800610E-1 7.753540E+1 3.995210E-1 3.040729E+1 2.4094747E+00 3.4284350E+00 -7.4532195E-01 1.7762209E+00 7.9670405E-01 2.6527191E+00
1.000000E+13 3.162E+15 325 3.300E-4 3.108074E+1 1.126360E+1 4.764040E-1 7.606930E+1 3.904590E-1 2.884703E+1 3.192205E+1 1.170730E+1 4.743950E-1 7.730810E+1 3.941700E-1 2.970109E+1 2.6355137E+00 3.7899430E+00 -4.2348676E-01 1.6024194E+00 9.4147195E-01 2.8755174E+00
1.468000E+13 3.162E+15 325 3.300E-4 3.027623E+1 1.078990E+1 4.691770E-1 7.595870E+1 3.845020E-1 2.806190E+1 3.117356E+1 1.125900E+1 4.686540E-1 7.706560E+1 3.887400E-1 2.896275E+1 2.8784970E+00 4.1664446E+00 -1.1159619E-01 1.4363088E+00 1.0901888E+00 3.1103745E+00
2.154000E+13 3.162E+15 325 3.300E-4 2.943757E+1 1.031080E+1 4.619480E-1 7.582220E+1 3.785060E-1 2.724075E+1 3.039059E+1 1.080350E+1 4.627800E-1 7.681620E+1 3.832130E-1 2.819202E+1 3.1359049E+00 4.5605591E+00 1.7978305E-01 1.2939979E+00 1.2282986E+00 3.3742527E+00
3.162000E+13 3.162E+15 325 3.300E-4 2.856568E+1 9.827300E+0 4.547250E-1 7.565580E+1 3.724320E-1 2.638694E+1 2.957274E+1 1.034130E+1 4.567830E-1 7.655490E+1 3.776070E-1 2.738632E+1 3.4053659E+00 4.9703616E+00 4.5054216E-01 1.1744513E+00 1.3704725E+00 3.6491942E+00
4.642000E+13 3.162E+15 325 3.300E-4 2.766257E+1 9.340000E+0 4.475080E-1 7.544920E+1 3.662600E-1 2.550107E+1 2.872071E+1 9.873200E+0 4.507020E-1 7.627340E+1 3.718850E-1 2.654907E+1 3.6842404E+00 5.4004781E+00 7.0867225E-01 1.0805864E+00 1.5125644E+00 3.9474076E+00
6.813000E+13 3.162E+15 325 3.300E-4 2.673138E+1 8.850200E+0 4.402730E-1 7.519890E+1 3.599510E-1 2.458732E+1 2.783598E+1 9.400300E+0 4.444580E-1 7.598080E+1 3.660840E-1 2.567798E+1 3.9682454E+00 5.8519409E+00 9.4159628E-01 1.0290758E+00 1.6752986E+00 4.2474525E+00
1.000000E+14 3.162E+15 325 3.300E-4 2.577641E+1 8.359000E+0 4.329340E-1 7.490490E+1 3.534860E-1 2.364731E+1 2.692156E+1 8.924200E+0 4.381250E-1 7.566040E+1 3.601660E-1 2.477791E+1 4.2536539E+00 6.3333408E+00 1.1848217E+00 9.9854085E-01 1.8547003E+00 4.5629353E+00
1.000000E+10 3.162E+15 330 3.300E-4 3.874591E+1 1.670940E+1 5.444950E-1 7.920270E+1 4.588180E-1 3.641825E+1 3.875984E+1 1.668370E+1 5.428470E-1 7.929270E+1 4.576460E-1 3.645547E+1 3.5939261E-02 -1.5404257E-01 -3.0358462E-01 1.1350351E-01 -2.5609314E-01 1.0209716E-01
1.468000E+10 3.162E+15 330 3.300E-4 3.871629E+1 1.667960E+1 5.444000E-1 7.913580E+1 4.585250E-1 3.637657E+1 3.873495E+1 1.664280E+1 5.420300E-1 7.926860E+1 4.568650E-1 3.642834E+1 4.8173549E-02 -2.2111664E-01 -4.3724517E-01 1.6753166E-01 -3.6334585E-01 1.4211463E-01
2.154000E+10 3.162E+15 330 3.300E-4 3.867321E+1 1.663620E+1 5.442610E-1 7.903810E+1 4.581150E-1 3.631444E+1 3.869882E+1 1.658490E+1 5.408780E-1 7.923480E+1 4.557710E-1 3.638866E+1 6.6177728E-02 -3.0931751E-01 -6.2546452E-01 2.4824951E-01 -5.1429336E-01 2.0396464E-01
3.162000E+10 3.162E+15 330 3.300E-4 3.861085E+1 1.657330E+1 5.440560E-1 7.889600E+1 4.575100E-1 3.622491E+1 3.864665E+1 1.650410E+1 5.392610E-1 7.919190E+1 4.542680E-1 3.633122E+1 9.2634161E-02 -4.1928975E-01 -8.8917982E-01 3.7364933E-01 -7.1367563E-01 2.9261335E-01
4.642000E+10 3.162E+15 330 3.300E-4 3.852116E+1 1.648240E+1 5.437540E-1 7.869000E+1 4.565920E-1 3.609885E+1 3.857189E+1 1.639310E+1 5.370480E-1 7.913640E+1 4.522360E-1 3.624890E+1 1.3152065E-01 -5.4474139E-01 -1.2486780E+00 5.6408934E-01 -9.6321390E-01 4.1394360E-01
6.813000E+10 3.162E+15 330 3.300E-4 3.839338E+1 1.635260E+1 5.433080E-1 7.839440E+1 4.552050E-1 3.592363E+1 3.846585E+1 1.624440E+1 5.341590E-1 7.905990E+1 4.495610E-1 3.613386E+1 1.8840088E-01 -6.6607569E-01 -1.7127859E+00 8.4176681E-01 -1.2554470E+00 5.8180886E-01
1.000000E+11 3.162E+15 330 3.300E-4 3.821384E+1 1.616980E+1 5.426470E-1 7.797690E+1 4.531350E-1 3.568426E+1 3.831767E+1 1.605090E+1 5.305130E-1 7.895930E+1 4.461430E-1 3.597699E+1 2.7097159E-01 -7.4076843E-01 -2.2872201E+00 1.2441853E+00 -1.5672105E+00 8.1365895E-01
1.468000E+11 3.162E+15 330 3.300E-4 3.796659E+1 1.591820E+1 5.416650E-1 7.740360E+1 4.499710E-1 3.537607E+1 3.811475E+1 1.580760E+1 5.260010E-1 7.884710E+1 4.420020E-1 3.576360E+1 3.8872090E-01 -6.9966345E-01 -2.9779411E+00 1.8307585E+00 -1.8029330E+00 1.0835878E+00
2.154000E+11 3.162E+15 330 3.300E-4 3.763571E+1 1.558540E+1 5.401940E-1 7.665970E+1 4.452440E-1 3.500408E+1 3.784434E+1 1.551250E+1 5.208180E-1 7.870390E+1 4.371780E-1 3.548337E+1 5.5128455E-01 -4.6994359E-01 -3.7203015E+00 2.5973300E+00 -1.8450151E+00 1.3507454E+00
3.162000E+11 3.162E+15 330 3.300E-4 3.721014E+1 1.517150E+1 5.379080E-1 7.579800E+1 4.387990E-1 3.457496E+1 3.749638E+1 1.516890E+1 5.150150E-1 7.855010E+1 4.318070E-1 3.512903E+1 7.6338036E-01 -1.7140333E-02 -4.4451132E+00 3.5036238E+00 -1.6192419E+00 1.5772425E+00
4.642000E+11 3.162E+15 330 3.300E-4 3.669027E+1 1.469580E+1 5.344190E-1 7.494800E+1 4.309670E-1 3.409959E+1 3.706732E+1 1.478440E+1 5.089260E-1 7.837130E+1 4.261230E-1 3.469504E+1 1.0172033E+00 5.9928032E-01 -5.0091762E+00 4.3680531E+00 -1.1367610E+00 1.7162396E+00
6.813000E+11 3.162E+15 330 3.300E-4 3.609261E+1 1.419150E+1 5.289510E-1 7.433550E+1 4.228220E-1 3.356384E+1 3.656313E+1 1.437080E+1 5.027130E-1 7.818420E+1 4.203220E-1 3.419005E+1 1.2868701E+00 1.2476689E+00 -5.2192802E+00 4.9226058E+00 -5.9478210E-01 1.8315563E+00
1.000000E+12 3.162E+15 330 3.300E-4 3.544544E+1 1.368850E+1 5.201610E-1 7.424360E+1 4.151860E-1 3.296968E+1 3.599902E+1 1.394160E+1 4.965880E-1 7.798750E+1 4.145800E-1 3.362822E+1 1.5377641E+00 1.8154301E+00 -4.7469935E+00 4.8006411E+00 -1.4617203E-01 1.9582957E+00
1.468000E+12 3.162E+15 330 3.300E-4 3.477546E+1 1.320370E+1 5.072120E-1 7.485730E+1 4.083500E-1 3.233442E+1 3.539440E+1 1.350800E+1 4.906910E-1 7.777640E+1 4.089940E-1 3.302732E+1 1.7486947E+00 2.2527391E+00 -3.3668847E+00 3.7531951E+00 1.5745952E-01 2.0979601E+00
