X GeCrNph200 GeCrNph300 GeCrNph400 OrCrNph200 OrCrNph300 OrCrNph400 OrCrNph500 OrCrNph600 OrCrNph700 OrCrNph750 OsCrNph200 OsCrNph300 OsCrNph400 OsCrNph500 OsCrNph600 OsCrNph700
7.67000E+2 6.01657E+14 9.04334E+14 1.20723E+15 8.31067E+14 1.25759E+15 1.68071E+15 2.10390E+15 2.52741E+15 3.07097E+15 3.34239E+15 5.61769E+14 8.80790E+14 1.20105E+15 1.52767E+15 1.85760E+15 2.18228E+15
7.68000E+2 5.82576E+14 8.76465E+14 1.17066E+15 8.15465E+14 1.23462E+15 1.65059E+15 2.06671E+15 2.48320E+15 3.01996E+15 3.28798E+15 5.63086E+14 8.82522E+14 1.20319E+15 1.53014E+15 1.86038E+15 2.18535E+15
7.69000E+2 5.64379E+14 8.50438E+14 1.13695E+15 8.00121E+14 1.21234E+15 1.62165E+15 2.03125E+15 2.44128E+15 2.97157E+15 3.23635E+15 5.64045E+14 8.83758E+14 1.20470E+15 1.53183E+15 1.86224E+15 2.18608E+15
7.70000E+2 5.47549E+14 8.26405E+14 1.10585E+15 7.85015E+14 1.19055E+15 1.59349E+15 1.99685E+15 2.40073E+15 2.92448E+15 3.18599E+15 5.64674E+14 8.84550E+14 1.20565E+15 1.53283E+15 1.86326E+15 2.18518E+15
7.71000E+2 5.32575E+14 8.04525E+14 1.07714E+15 7.70068E+14 1.16901E+15 1.56566E+15 1.96289E+15 2.36072E+15 2.87736E+15 3.13532E+15 5.65017E+14 8.84981E+14 1.20616E+15 1.53327E+15 1.86359E+15 2.18356E+15
7.72000E+2 5.19757E+14 7.84862E+14 1.05058E+15 7.55234E+14 1.14748E+15 1.53771E+15 1.92864E+15 2.32024E+15 2.82887E+15 3.08283E+15 5.65098E+14 8.85110E+14 1.20634E+15 1.53324E+15 1.86333E+15 2.18212E+15
7.73000E+2 5.08707E+14 7.67173E+14 1.02612E+15 7.40451E+14 1.12582E+15 1.50940E+15 1.89377E+15 2.27887E+15 2.77833E+15 3.02772E+15 5.64955E+14 8.85004E+14 1.20627E+15 1.53286E+15 1.86260E+15 2.18156E+15
7.74000E+2 4.98871E+14 7.51153E+14 1.00377E+15 7.25737E+14 1.10410E+15 1.48085E+15 1.85846E+15 2.23685E+15 2.72639E+15 2.97082E+15 5.64603E+14 8.84676E+14 1.20598E+15 1.53214E+15 1.86141E+15 2.18155E+15
7.75000E+2 4.89690E+14 7.36484E+14 9.83507E+14 7.11129E+14 1.08239E+15 1.45219E+15 1.82291E+15 2.19443E+15 2.67372E+15 2.91304E+15 5.64043E+14 8.84109E+14 1.20541E+15 1.53105E+15 1.85974E+15 2.18133E+15
7.76000E+2 4.80646E+14 7.22860E+14 9.65295E+14 6.96618E+14 1.06075E+15 1.42357E+15 1.78734E+15 2.15193E+15 2.62103E+15 2.85525E+15 5.63271E+14 8.83275E+14 1.20453E+15 1.52953E+15 1.85754E+15 2.18011E+15
7.77000E+2 4.71717E+14 7.10158E+14 9.48901E+14 6.82196E+14 1.03923E+15 1.39507E+15 1.75190E+15 2.10958E+15 2.56892E+15 2.79827E+15 5.62287E+14 8.82154E+14 1.20328E+15 1.52756E+15 1.85479E+15 2.17710E+15
7.78000E+2 4.63181E+14 6.98379E+14 9.33999E+14 6.67725E+14 1.01764E+15 1.36649E+15 1.71637E+15 2.06712E+15 2.51752E+15 2.74241E+15 5.61085E+14 8.80725E+14 1.20163E+15 1.52508E+15 1.85143E+15 2.17224E+15
7.79000E+2 4.55310E+14 6.87505E+14 9.20231E+14 6.52976E+14 9.95697E+14 1.33751E+15 1.68039E+15 2.02417E+15 2.46679E+15 2.68779E+15 5.59649E+14 8.78945E+14 1.19952E+15 1.52202E+15 1.84738E+15 2.16597E+15
7.80000E+2 4.48369E+14 6.77527E+14 9.07265E+14 6.37753E+14 9.73142E+14 1.30779E+15 1.64359E+15 1.98031E+15 2.41662E+15 2.63446E+15 5.57950E+14 8.76759E+14 1.19686E+15 1.51829E+15 1.84251E+15 2.15866E+15
7.81000E+2 4.42462E+14 6.68415E+14 8.94919E+14 6.21853E+14 9.49709E+14 1.27704E+15 1.60559E+15 1.93512E+15 2.36690E+15 2.58247E+15 5.55967E+14 8.74123E+14 1.19358E+15 1.51380E+15 1.83676E+15 2.15076E+15
7.82000E+2 4.37420E+14 6.60130E+14 8.83307E+14 6.05277E+14 9.25372E+14 1.24518E+15 1.56631E+15 1.88848E+15 2.31738E+15 2.53150E+15 5.53690E+14 8.71018E+14 1.18966E+15 1.50850E+15 1.83004E+15 2.14251E+15
7.83000E+2 4.33055E+14 6.52628E+14 8.72558E+14 5.88403E+14 9.00527E+14 1.21260E+15 1.52608E+15 1.84065E+15 2.26746E+15 2.48052E+15 5.51134E+14 8.67483E+14 1.18516E+15 1.50248E+15 1.82245E+15 2.13378E+15
7.84000E+2 4.29176E+14 6.45866E+14 8.62801E+14 5.71601E+14 8.75578E+14 1.17968E+15 1.48525E+15 1.79195E+15 2.21659E+15 2.42854E+15 5.48320E+14 8.63572E+14 1.18016E+15 1.49583E+15 1.81409E+15 2.12436E+15
7.85000E+2 4.25618E+14 6.39805E+14 8.54153E+14 5.55248E+14 8.50923E+14 1.14681E+15 1.44419E+15 1.74268E+15 2.16418E+15 2.37454E+15 5.45262E+14 8.59327E+14 1.17474E+15 1.48860E+15 1.80501E+15 2.11407E+15
7.86000E+2 4.22341E+14 6.34437E+14 8.46641E+14 5.39671E+14 8.26910E+14 1.11432E+15 1.40316E+15 1.69308E+15 2.10962E+15 2.31750E+15 5.41974E+14 8.54780E+14 1.16895E+15 1.48088E+15 1.79529E+15 2.10267E+15
7.87000E+2 4.19371E+14 6.29782E+14 8.40278E+14 5.24774E+14 8.03468E+14 1.08219E+15 1.36221E+15 1.64323E+15 2.05302E+15 2.25752E+15 5.38448E+14 8.49940E+14 1.16281E+15 1.47264E+15 1.78488E+15 2.09019E+15
7.88000E+2 4.16717E+14 6.25857E+14 8.35089E+14 5.10239E+14 7.80313E+14 1.05020E+15 1.32124E+15 1.59317E+15 1.99465E+15 2.19500E+15 5.34669E+14 8.44785E+14 1.15629E+15 1.46385E+15 1.77373E+15 2.07676E+15
7.89000E+2 4.14394E+14 6.22668E+14 8.31068E+14 4.95794E+14 7.57186E+14 1.01816E+15 1.28010E+15 1.54283E+15 1.93478E+15 2.13036E+15 5.30615E+14 8.39291E+14 1.14938E+15 1.45442E+15 1.76170E+15 2.06245E+15
7.90000E+2 4.12393E+14 6.20146E+14 8.28081E+14 4.81138E+14 7.33811E+14 9.85844E+14 1.23869E+15 1.49221E+15 1.87367E+15 2.06401E+15 5.26269E+14 8.33435E+14 1.14203E+15 1.44432E+15 1.74873E+15 2.04736E+15
7.91000E+2 4.10676E+14 6.18119E+14 8.25807E+14 4.66112E+14 7.10095E+14 9.53274E+14 1.19713E+15 1.44158E+15 1.81188E+15 1.99665E+15 5.21638E+14 8.27216E+14 1.13425E+15 1.43353E+15 1.73479E+15 2.03159E+15
7.92000E+2 4.09203E+14 6.16400E+14 8.23899E+14 4.50934E+14 6.86407E+14 9.20971E+14 1.15612E+15 1.39178E+15 1.75054E+15 1.92955E+15 5.16780E+14 8.20654E+14 1.12601E+15 1.42210E+15 1.72003E+15 2.01512E+15
7.93000E+2 4.07928E+14 6.14795E+14 8.22002E+14 4.35870E+14 6.63175E+14 8.89529E+14 1.11641E+15 1.34376E+15 1.69084E+15 1.86402E+15 5.11750E+14 8.13763E+14 1.11727E+15 1.41007E+15 1.70456E+15 1.99790E+15
7.94000E+2 4.06804E+14 6.13137E+14 8.19813E+14 4.21185E+14 6.40829E+14 8.59554E+14 1.07878E+15 1.29847E+15 1.63402E+15 1.80145E+15 5.06606E+14 8.06566E+14 1.10804E+15 1.39752E+15 1.68856E+15 1.97996E+15
7.95000E+2 4.05787E+14 6.11357E+14 8.17240E+14 4.07158E+14 6.19812E+14 8.31654E+14 1.04403E+15 1.25687E+15 1.58131E+15 1.74319E+15 5.01410E+14 7.99093E+14 1.09830E+15 1.38451E+15 1.67219E+15 1.96126E+15
7.96000E+2 4.04824E+14 6.09435E+14 8.14303E+14 3.94022E+14 6.00434E+14 8.06203E+14 1.01257E+15 1.21945E+15 1.53311E+15 1.68962E+15 4.96161E+14 7.91345E+14 1.08806E+15 1.37107E+15 1.65548E+15 1.94181E+15
7.97000E+2 4.03856E+14 6.07332E+14 8.10988E+14 3.81983E+14 5.82866E+14 7.83308E+14 9.84434E+14 1.18612E+15 1.48890E+15 1.63998E+15 4.90820E+14 7.83297E+14 1.07730E+15 1.35719E+15 1.63840E+15 1.92160E+15
7.98000E+2 4.02831E+14 6.05018E+14 8.07296E+14 3.71243E+14 5.67275E+14 7.63063E+14 9.59623E+14 1.15679E+15 1.44811E+15 1.59349E+15 4.85345E+14 7.74926E+14 1.06603E+15 1.34284E+15 1.62094E+15 1.90059E+15
7.99000E+2 4.01702E+14 6.02484E+14 8.03258E+14 3.62009E+14 5.53835E+14 7.45578E+14 9.38164E+14 1.13140E+15 1.41020E+15 1.54933E+15 4.79705E+14 7.66226E+14 1.05426E+15 1.32804E+15 1.60309E+15 1.87883E+15
8.00000E+2 4.00437E+14 5.99724E+14 7.98901E+14 3.54480E+14 5.42711E+14 7.30954E+14 9.20075E+14 1.10987E+15 1.37469E+15 1.50686E+15 4.73873E+14 7.57196E+14 1.04203E+15 1.31279E+15 1.58484E+15 1.85633E+15
8.01000E+2 3.99006E+14 5.96734E+14 7.94255E+14 3.48798E+14 5.34088E+14 7.19407E+14 9.05600E+14 1.09246E+15 1.34211E+15 1.46674E+15 4.67866E+14 7.47912E+14 1.02946E+15 1.29717E+15 1.56619E+15 1.83321E+15
8.02000E+2 3.97379E+14 5.93525E+14 7.89373E+14 3.45076E+14 5.28169E+14 7.11239E+14 8.95145E+14 1.07969E+15 1.31373E+15 1.43059E+15 4.61717E+14 7.38478E+14 1.01673E+15 1.28131E+15 1.54719E+15 1.80971E+15
8.03000E+2 3.95532E+14 5.90100E+14 7.84294E+14 3.43429E+14 5.25158E+14 7.06752E+14 8.89111E+14 1.07207E+15 1.29080E+15 1.40005E+15 4.55462E+14 7.28998E+14 1.00402E+15 1.26531E+15 1.52789E+15 1.78598E+15
8.04000E+2 3.93451E+14 5.86450E+14 7.79013E+14 3.43965E+14 5.25256E+14 7.06242E+14 8.87899E+14 1.07009E+15 1.27456E+15 1.37673E+15 4.49132E+14 7.19570E+14 9.91499E+14 1.24927E+15 1.50829E+15 1.76225E+15
8.05000E+2 3.91141E+14 5.82542E+14 7.73455E+14 3.46754E+14 5.28604E+14 7.09935E+14 8.91819E+14 1.07417E+15 1.26613E+15 1.36207E+15 4.42743E+14 7.10236E+14 9.79228E+14 1.23326E+15 1.48845E+15 1.73858E+15
8.06000E+2 3.88608E+14 5.78360E+14 7.67581E+14 3.51612E+14 5.34978E+14 7.17577E+14 9.00599E+14 1.08400E+15 1.26552E+15 1.35628E+15 4.36316E+14 7.00977E+14 9.67150E+14 1.21725E+15 1.46839E+15 1.71499E+15
8.07000E+2 3.85862E+14 5.73884E+14 7.61332E+14 3.58228E+14 5.43974E+14 7.28691E+14 9.13696E+14 1.09900E+15 1.27230E+15 1.35899E+15 4.29864E+14 6.91771E+14 9.55205E+14 1.20125E+15 1.44821E+15 1.69150E+15
8.08000E+2 3.82912E+14 5.69090E+14 7.54651E+14 3.66296E+14 5.55194E+14 7.42801E+14 9.30563E+14 1.11854E+15 1.28603E+15 1.36983E+15 4.23409E+14 6.82594E+14 9.43321E+14 1.18526E+15 1.42796E+15 1.66811E+15
8.09000E+2 3.79755E+14 5.63958E+14 7.47499E+14 3.75501E+14 5.68229E+14 7.59419E+14 9.50644E+14 1.14201E+15 1.30623E+15 1.38842E+15 4.16959E+14 6.73410E+14 9.31420E+14 1.16924E+15 1.40768E+15 1.64480E+15
8.10000E+2 3.76386E+14 5.58469E+14 7.39838E+14 3.85563E+14 5.82705E+14 7.78092E+14 9.73416E+14 1.16882E+15 1.33240E+15 1.41428E+15 4.10543E+14 6.64207E+14 9.19444E+14 1.15317E+15 1.38739E+15 1.62155E+15
8.11000E+2 3.72804E+14 5.52614E+14 7.31653E+14 3.96379E+14 5.98450E+14 7.98576E+14 9.98556E+14 1.19857E+15 1.36378E+15 1.44649E+15 4.04202E+14 6.54990E+14 9.07359E+14 1.13705E+15 1.36711E+15 1.59837E+15
8.12000E+2 3.69008E+14 5.46379E+14 7.22918E+14 4.07932E+14 6.15383E+14 8.20715E+14 1.02583E+15 1.23093E+15 1.39953E+15 1.48393E+15 3.97981E+14 6.45765E+14 8.95135E+14 1.12087E+15 1.34685E+15 1.57524E+15
8.13000E+2 3.64991E+14 5.39760E+14 7.13627E+14 4.20187E+14 6.33406E+14 8.44335E+14 1.05498E+15 1.26557E+15 1.43876E+15 1.52546E+15 3.91916E+14 6.36530E+14 8.82726E+14 1.10459E+15 1.32660E+15 1.55215E+15
8.14000E+2 3.60765E+14 5.32822E+14 7.03907E+14 4.33112E+14 6.52420E+14 8.69258E+14 1.08574E+15 1.30213E+15 1.48060E+15 1.56994E+15 3.86041E+14 6.27287E+14 8.70101E+14 1.08821E+15 1.30639E+15 1.52909E+15
8.15000E+2 3.56345E+14 5.25677E+14 6.93976E+14 4.46657E+14 6.72307E+14 8.95290E+14 1.11783E+15 1.34024E+15 1.52420E+15 1.61630E+15 3.80386E+14 6.18127E+14 8.57414E+14 1.07188E+15 1.28636E+15 1.50626E+15
8.16000E+2 3.51751E+14 5.18432E+14 6.84038E+14 4.60614E+14 6.92756E+14 9.22017E+14 1.15075E+15 1.37930E+15 1.56891E+15 1.66383E+15 3.74971E+14 6.09194E+14 8.44936E+14 1.05588E+15 1.26679E+15 1.48401E+15
8.17000E+2 3.46997E+14 5.11189E+14 6.74294E+14 4.74698E+14 7.13362E+14 9.48923E+14 1.18386E+15 1.41856E+15 1.61408E+15 1.71195E+15 3.69812E+14 6.00622E+14 8.32924E+14 1.04047E+15 1.24793E+15 1.46267E+15
8.18000E+2 3.42104E+14 5.04050E+14 6.64933E+14 4.88631E+14 7.33727E+14 9.75495E+14 1.21655E+15 1.45730E+15 1.65908E+15 1.76009E+15 3.64931E+14 5.92551E+14 8.21639E+14 1.02591E+15 1.23003E+15 1.44255E+15
8.19000E+2 3.37136E+14 4.97054E+14 6.55962E+14 5.02130E+14 7.53451E+14 1.00122E+15 1.24819E+15 1.49480E+15 1.70331E+15 1.80768E+15 3.60336E+14 5.85100E+14 8.11313E+14 1.01243E+15 1.21333E+15 1.42396E+15
8.20000E+2 3.32166E+14 4.90232E+14 6.47363E+14 5.14945E+14 7.72167E+14 1.02563E+15 1.27820E+15 1.53036E+15 1.74619E+15 1.85422E+15 3.56026E+14 5.78239E+14 8.01888E+14 9.99965E+14 1.19774E+15 1.40680E+15
8.21000E+2 3.27263E+14 4.83596E+14 6.39076E+14 5.26936E+14 7.89677E+14 1.04846E+15 1.30627E+15 1.56362E+15 1.78730E+15 1.89925E+15 3.51970E+14 5.71838E+14 7.93132E+14 9.88270E+14 1.18301E+15 1.39073E+15
8.22000E+2 3.22503E+14 4.77167E+14 6.31061E+14 5.38073E+14 8.05920E+14 1.06963E+15 1.33227E+15 1.59441E+15 1.82644E+15 1.94255E+15 3.48149E+14 5.65781E+14 7.84828E+14 9.77108E+14 1.16889E+15 1.37545E+15
8.23000E+2 3.17956E+14 4.70978E+14 6.23305E+14 5.48345E+14 8.20848E+14 1.08903E+15 1.35606E+15 1.62254E+15 1.86333E+15 1.98381E+15 3.44539E+14 5.59951E+14 7.76766E+14 9.66256E+14 1.15515E+15 1.36066E+15
8.24000E+2 3.13660E+14 4.65080E+14 6.15867E+14 5.57684E+14 8.34372E+14 1.10655E+15 1.37751E+15 1.64787E+15 1.89777E+15 2.02279E+15 3.41123E+14 5.54241E+14 7.68743E+14 9.55503E+14 1.14158E+15 1.34608E+15
8.25000E+2 3.09649E+14 4.59545E+14 6.08865E+14 5.66078E+14 8.46445E+14 1.12212E+15 1.39649E+15 1.67022E+15 1.92947E+15 2.05915E+15 3.37954E+14 5.48722E+14 7.60849E+14 9.44965E+14 1.12831E+15 1.33188E+15
8.26000E+2 3.05955E+14 4.54445E+14 6.02410E+14 5.73542E+14 8.57078E+14 1.13574E+15 1.41301E+15 1.68957E+15 1.95825E+15 2.09262E+15 3.35127E+14 5.43555E+14 7.53311E+14 9.34927E+14 1.11570E+15 1.31848E+15
8.27000E+2 3.02605E+14 4.49847E+14 5.96615E+14 5.80096E+14 8.66315E+14 1.14748E+15 1.42715E+15 1.70607E+15 1.98389E+15 2.12281E+15 3.32724E+14 5.38892E+14 7.46354E+14 9.25663E+14 1.10405E+15 1.30626E+15
8.28000E+2 2.99633E+14 4.45820E+14 5.91584E+14 5.85769E+14 8.74206E+14 1.15740E+15 1.43902E+15 1.71982E+15 2.00616E+15 2.14933E+15 3.30838E+14 5.34890E+14 7.40198E+14 9.17451E+14 1.09372E+15 1.29563E+15
8.29000E+2 2.97081E+14 4.42433E+14 5.87413E+14 5.90617E+14 8.80822E+14 1.16560E+15 1.44870E+15 1.73093E+15 2.02486E+15 2.17182E+15 3.29552E+14 5.31703E+14 7.35068E+14 9.10560E+14 1.08501E+15 1.28698E+15
8.30000E+2 2.94998E+14 4.39758E+14 5.84198E+14 5.94669E+14 8.86211E+14 1.17213E+15 1.45628E+15 1.73950E+15 2.03976E+15 2.18986E+15 3.28919E+14 5.29404E+14 7.31059E+14 9.05116E+14 1.07808E+15 1.28048E+15
8.31000E+2 2.93441E+14 4.37869E+14 5.82030E+14 5.97934E+14 8.90403E+14 1.17707E+15 1.46185E+15 1.74564E+15 2.05085E+15 2.20341E+15 3.28968E+14 5.28028E+14 7.28211E+14 9.01169E+14 1.07298E+15 1.27619E+15
8.32000E+2 2.92461E+14 4.36840E+14 5.81002E+14 6.00415E+14 8.93393E+14 1.18038E+15 1.46538E+15 1.74933E+15 2.05848E+15 2.21300E+15 3.29728E+14 5.27605E+14 7.26555E+14 8.98764E+14 1.06979E+15 1.27417E+15
8.33000E+2 2.92104E+14 4.36737E+14 5.81204E+14 6.02087E+14 8.95147E+14 1.18203E+15 1.46682E+15 1.75049E+15 2.06300E+15 2.21919E+15 3.31223E+14 5.28157E+14 7.26109E+14 8.97925E+14 1.06852E+15 1.27443E+15
8.34000E+2 2.92434E+14 4.37658E+14 5.82767E+14 6.02930E+14 8.95646E+14 1.18200E+15 1.46616E+15 1.74914E+15 2.06475E+15 2.22249E+15 3.33483E+14 5.29714E+14 7.26904E+14 8.98695E+14 1.06923E+15 1.27704E+15
8.35000E+2 2.93522E+14 4.39715E+14 5.85841E+14 6.02947E+14 8.94884E+14 1.18027E+15 1.46337E+15 1.74521E+15 2.06416E+15 2.22355E+15 3.36519E+14 5.32295E+14 7.28965E+14 9.01110E+14 1.07198E+15 1.28208E+15
8.36000E+2 2.95433E+14 4.43010E+14 5.90571E+14 6.02073E+14 8.92798E+14 1.17680E+15 1.45841E+15 1.73869E+15 2.06147E+15 2.22276E+15 3.40318E+14 5.35884E+14 7.32276E+14 9.05156E+14 1.07675E+15 1.28963E+15
8.37000E+2 2.98235E+14 4.47657E+14 5.97116E+14 6.00193E+14 8.89283E+14 1.17150E+15 1.45124E+15 1.72959E+15 2.05645E+15 2.21977E+15 3.44868E+14 5.40480E+14 7.36845E+14 9.10842E+14 1.08355E+15 1.29980E+15
8.38000E+2 3.02000E+14 4.53765E+14 6.05619E+14 5.97136E+14 8.84195E+14 1.16429E+15 1.44184E+15 1.71796E+15 2.04874E+15 2.21399E+15 3.50166E+14 5.46080E+14 7.42670E+14 9.18176E+14 1.09240E+15 1.31271E+15
8.39000E+2 3.06754E+14 4.61369E+14 6.16129E+14 5.92730E+14 8.77387E+14 1.15506E+15 1.43017E+15 1.70385E+15 2.03793E+15 2.20482E+15 3.56196E+14 5.52677E+14 7.49755E+14 9.27165E+14 1.10331E+15 1.32845E+15
8.40000E+2 3.12455E+14 4.70392E+14 6.28529E+14 5.86822E+14 8.68720E+14 1.14372E+15 1.41620E+15 1.68726E+15 2.02368E+15 2.19172E+15 3.62990E+14 5.60309E+14 7.58143E+14 9.37873E+14 1.11637E+15 1.34711E+15
8.41000E+2 3.19058E+14 4.80739E+14 6.42670E+14 5.79250E+14 8.58058E+14 1.13019E+15 1.39990E+15 1.66825E+15 2.00557E+15 2.17405E+15 3.70645E+14 5.69104E+14 7.67989E+14 9.50503E+14 1.13182E+15 1.36869E+15
8.42000E+2 3.26511E+14 4.92316E+14 6.58420E+14 5.70128E+14 8.45510E+14 1.11455E+15 1.38133E+15 1.64686E+15 1.98364E+15 2.15185E+15 3.79279E+14 5.79201E+14 7.79459E+14 9.65277E+14 1.14996E+15 1.39319E+15
8.43000E+2 3.34769E+14 5.05032E+14 6.75630E+14 5.59860E+14 8.31461E+14 1.09710E+15 1.36069E+15 1.62315E+15 1.95825E+15 2.12561E+15 3.89002E+14 5.90740E+14 7.92713E+14 9.82414E+14 1.17105E+15 1.42063E+15
8.44000E+2 3.43794E+14 5.18830E+14 6.94232E+14 5.48857E+14 8.16296E+14 1.07817E+15 1.33818E+15 1.59719E+15 1.92983E+15 2.09595E+15 3.99930E+14 6.03862E+14 8.07923E+14 1.00213E+15 1.19536E+15 1.45100E+15
8.45000E+2 3.53590E+14 5.33822E+14 7.14454E+14 5.37548E+14 8.00416E+14 1.05805E+15 1.31399E+15 1.56903E+15 1.89874E+15 2.06340E+15 4.12140E+14 6.18664E+14 8.25202E+14 1.02459E+15 1.22310E+15 1.48430E+15
8.46000E+2 3.64184E+14 5.50176E+14 7.36623E+14 5.26369E+14 7.84227E+14 1.03706E+15 1.28830E+15 1.53870E+15 1.86545E+15 2.02862E+15 4.25526E+14 6.35032E+14 8.44431E+14 1.04959E+15 1.25401E+15 1.52053E+15
8.47000E+2 3.75601E+14 5.68059E+14 7.61060E+14 5.15663E+14 7.68079E+14 1.01553E+15 1.26139E+15 1.50641E+15 1.83037E+15 1.99214E+15 4.39907E+14 6.52765E+14 8.65391E+14 1.07681E+15 1.28762E+15 1.55971E+15
8.48000E+2 3.87857E+14 5.87628E+14 7.88081E+14 5.05511E+14 7.52150E+14 9.93735E+14 1.23365E+15 1.47267E+15 1.79398E+15 1.95441E+15 4.55098E+14 6.71652E+14 8.87849E+14 1.10591E+15 1.32348E+15 1.60180E+15
8.49000E+2 4.00971E+14 6.09033E+14 8.17979E+14 4.95885E+14 7.36555E+14 9.71972E+14 1.20558E+15 1.43820E+15 1.75678E+15 1.91583E+15 4.70917E+14 6.91493E+14 9.11586E+14 1.13655E+15 1.36114E+15 1.64681E+15
8.50000E+2 4.14914E+14 6.32110E+14 8.50443E+14 4.86766E+14 7.21418E+14 9.50543E+14 1.17768E+15 1.40371E+15 1.71928E+15 1.87683E+15 4.87185E+14 7.12091E+14 9.36390E+14 1.16841E+15 1.40017E+15 1.69474E+15
8.51000E+2 4.29599E+14 6.56399E+14 8.84600E+14 4.78129E+14 7.06853E+14 9.29737E+14 1.15043E+15 1.36989E+15 1.68201E+15 1.83783E+15 5.03834E+14 7.33404E+14 9.62248E+14 1.20148E+15 1.44054E+15 1.74551E+15
8.52000E+2 4.44937E+14 6.81426E+14 9.19552E+14 4.69957E+14 6.92984E+14 9.09854E+14 1.12433E+15 1.33745E+15 1.64547E+15 1.79923E+15 5.20909E+14 7.55563E+14 9.89379E+14 1.23607E+15 1.48269E+15 1.79899E+15
8.53000E+2 4.60845E+14 7.06718E+14 9.54395E+14 4.62152E+14 6.79795E+14 8.90993E+14 1.09961E+15 1.30675E+15 1.61001E+15 1.76138E+15 5.38472E+14 7.78719E+14 1.01802E+15 1.27256E+15 1.52709E+15 1.85503E+15
8.54000E+2 4.77234E+14 7.31798E+14 9.88225E+14 4.54511E+14 6.67071E+14 8.72948E+14 1.07609E+15 1.27765E+15 1.57572E+15 1.72450E+15 5.56580E+14 8.03016E+14 1.04842E+15 1.31127E+15 1.57422E+15 1.91349E+15
8.55000E+2 4.94017E+14 7.56292E+14 1.02035E+15 4.46811E+14 6.54570E+14 8.55479E+14 1.05354E+15 1.24994E+15 1.54268E+15 1.68881E+15 5.75293E+14 8.28602E+14 1.08080E+15 1.35257E+15 1.62455E+15 1.97422E+15
8.56000E+2 5.11114E+14 7.80184E+14 1.05083E+15 4.38834E+14 6.42050E+14 8.38344E+14 1.03173E+15 1.22341E+15 1.51094E+15 1.65446E+15 5.94620E+14 8.55526E+14 1.11525E+15 1.39659E+15 1.67826E+15 2.03697E+15
8.57000E+2 5.28439E+14 8.03553E+14 1.07994E+15 4.30358E+14 6.29267E+14 8.21300E+14 1.01043E+15 1.19786E+15 1.48056E+15 1.62168E+15 6.14371E+14 8.83374E+14 1.15114E+15 1.44241E+15 1.73412E+15 2.10108E+15
8.58000E+2 5.45917E+14 8.26489E+14 1.10795E+15 4.21190E+14 6.16010E+14 8.04136E+14 9.89438E+14 1.17309E+15 1.45163E+15 1.59066E+15 6.34300E+14 9.11608E+14 1.18762E+15 1.48880E+15 1.79051E+15 2.16569E+15
8.59000E+2 5.63472E+14 8.49076E+14 1.13513E+15 4.11397E+14 6.02326E+14 7.86864E+14 9.68731E+14 1.14904E+15 1.42406E+15 1.56132E+15 6.54150E+14 9.39673E+14 1.22385E+15 1.53452E+15 1.84578E+15 2.23002E+15
8.60000E+2 5.81008E+14 8.71381E+14 1.16174E+15 4.01271E+14 5.88484E+14 7.69692E+14 9.48426E+14 1.12572E+15 1.39761E+15 1.53331E+15 6.73656E+14 9.67007E+14 1.25894E+15 1.57831E+15 1.89826E+15 2.29316E+15
8.61000E+2 5.98408E+14 8.93403E+14 1.18791E+15 3.91120E+14 5.74772E+14 7.52845E+14 9.28664E+14 1.10318E+15 1.37211E+15 1.50633E+15 6.92573E+14 9.93069E+14 1.29208E+15 1.61896E+15 1.94633E+15 2.35430E+15
8.62000E+2 6.15496E+14 9.15025E+14 1.21359E+15 3.81243E+14 5.61471E+14 7.36542E+14 9.09580E+14 1.08145E+15 1.34734E+15 1.48003E+15 7.10773E+14 1.01763E+15 1.32291E+15 1.65605E+15 1.98950E+15 2.41309E+15
8.63000E+2 6.32085E+14 9.36122E+14 1.23876E+15 3.71947E+14 5.48866E+14 7.21007E+14 8.91309E+14 1.06057E+15 1.32310E+15 1.45411E+15 7.28323E+14 1.04095E+15 1.35191E+15 1.69048E+15 2.02912E+15 2.46974E+15
8.64000E+2 6.47995E+14 9.56568E+14 1.26334E+15 3.63509E+14 5.37219E+14 7.06447E+14 8.73986E+14 1.04057E+15 1.29921E+15 1.42828E+15 7.45311E+14 1.06336E+15 1.37963E+15 1.72323E+15 2.06667E+15 2.52458E+15
8.65000E+2 6.63039E+14 9.76228E+14 1.28728E+15 3.55998E+14 5.26620E+14 6.92970E+14 8.57733E+14 1.02161E+15 1.27573E+15 1.40254E+15 7.61817E+14 1.08514E+15 1.40659E+15 1.75530E+15 2.10365E+15 2.57791E+15
8.66000E+2 6.77050E+14 9.94991E+14 1.31053E+15 3.49395E+14 5.17089E+14 6.80645E+14 8.42674E+14 1.00385E+15 1.25282E+15 1.37707E+15 7.77930E+14 1.10661E+15 1.43334E+15 1.78768E+15 2.14152E+15 2.63007E+15
8.67000E+2 6.90078E+14 1.01290E+15 1.33314E+15 3.43679E+14 5.08645E+14 6.69544E+14 8.28943E+14 9.87504E+14 1.23069E+15 1.35206E+15 7.93740E+14 1.12809E+15 1.46041E+15 1.82134E+15 2.18175E+15 2.68139E+15
