N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
3.162000E+11 1.778e+15 330 1.011833237E+00 1.011833237E+00 1.071539176E+0 1.071539176E+0
4.642000E+11 1.778e+15 330 1.007515141E+00 1.007515141E+00 1.074333975E+0 1.074333975E+0
6.813000E+11 1.778e+15 330 1.014809440E+00 1.014809440E+00 1.077182638E+0 1.077182638E+0
1.000000E+12 1.778e+15 330 1.018895501E+00 1.018895501E+00 1.080084548E+0 1.080084548E+0
1.468000E+12 1.778e+15 330 1.038120806E+00 1.038120806E+00 1.083037152E+0 1.083037152E+0
2.154000E+12 1.778e+15 330 1.053894694E+00 1.053894694E+00 1.086032106E+0 1.086032106E+0
3.162000E+12 1.778e+15 330 1.067851153E+00 1.067851153E+00 1.089072903E+0 1.089072903E+0
4.642000E+12 1.778e+15 330 1.079664580E+00 1.079664580E+00 1.092152545E+0 1.092152545E+0
6.813000E+12 1.778e+15 330 1.087276417E+00 1.087276417E+00 1.095264257E+0 1.095264257E+0
1.000000E+13 1.778e+15 330 1.093923242E+00 1.093923242E+00 1.098406182E+0 1.098406182E+0
1.000000E+10 1.778e+15 335 1.005739356E+00 1.005739356E+00 1.040999875E+0 1.040999875E+0
1.468000E+10 1.778e+15 335 1.005981740E+00 1.005981740E+00 1.042903249E+0 1.042903249E+0
2.154000E+10 1.778e+15 335 1.006021758E+00 1.006021758E+00 1.044871825E+0 1.044871825E+0
3.162000E+10 1.778e+15 335 1.006096911E+00 1.006096911E+00 1.046910854E+0 1.046910854E+0
4.642000E+10 1.778e+15 335 1.006230313E+00 1.006230313E+00 1.049018716E+0 1.049018716E+0
6.813000E+10 1.778e+15 335 1.006218412E+00 1.006218412E+00 1.051193742E+0 1.051193742E+0
1.000000E+11 1.778e+15 335 1.006266697E+00 1.006266697E+00 1.053437598E+0 1.053437598E+0
1.468000E+11 1.778e+15 335 1.006314440E+00 1.006314440E+00 1.055750513E+0 1.055750513E+0
2.154000E+11 1.778e+15 335 1.006412196E+00 1.006412196E+00 1.058128097E+0 1.058128097E+0
3.162000E+11 1.778e+15 335 1.006637036E+00 1.006637036E+00 1.060575305E+0 1.060575305E+0
4.642000E+11 1.778e+15 335 1.006951938E+00 1.006951938E+00 1.063088735E+0 1.063088735E+0
6.813000E+11 1.778e+15 335 1.007149964E+00 1.007149964E+00 1.065664960E+0 1.065664960E+0
1.000000E+12 1.778e+15 335 1.007582727E+00 1.007582727E+00 1.068304491E+0 1.068304491E+0
1.468000E+12 1.778e+15 335 1.008360593E+00 1.008360593E+00 1.071006094E+0 1.071006094E+0
2.154000E+12 1.778e+15 335 1.009117343E+00 1.009117343E+00 1.073763170E+0 1.073763170E+0
3.162000E+12 1.778e+15 335 1.010436945E+00 1.010436945E+00 1.076579973E+0 1.076579973E+0
4.642000E+12 1.778e+15 335 1.011907630E+00 1.011907630E+00 1.079451064E+0 1.079451064E+0
6.813000E+12 1.778e+15 335 1.013657273E+00 1.013657273E+00 1.082371082E+0 1.082371082E+0
1.000000E+13 1.778e+15 335 1.016106196E+00 1.016106196E+00 1.085339190E+0 1.085339190E+0
1.000000E+10 1.778e+15 340 1.006756224E+00 1.006756224E+00 1.034026740E+0 1.034026740E+0
1.468000E+10 1.778e+15 340 1.006880019E+00 1.006880019E+00 1.035646285E+0 1.035646285E+0
2.154000E+10 1.778e+15 340 1.006964948E+00 1.006964948E+00 1.037326563E+0 1.037326563E+0
3.162000E+10 1.778e+15 340 1.007019208E+00 1.007019208E+00 1.039072714E+0 1.039072714E+0
4.642000E+10 1.778e+15 340 1.007048727E+00 1.007048727E+00 1.040884061E+0 1.040884061E+0
6.813000E+10 1.778e+15 340 1.007058028E+00 1.007058028E+00 1.042759907E+0 1.042759907E+0
1.000000E+11 1.778e+15 340 1.007050148E+00 1.007050148E+00 1.044702463E+0 1.044702463E+0
1.468000E+11 1.778e+15 340 1.007028167E+00 1.007028167E+00 1.046712752E+0 1.046712752E+0
2.154000E+11 1.778e+15 340 1.006997198E+00 1.006997198E+00 1.048787802E+0 1.048787802E+0
3.162000E+11 1.778e+15 340 1.006967664E+00 1.006967664E+00 1.050932826E+0 1.050932826E+0
4.642000E+11 1.778e+15 340 1.006959685E+00 1.006959685E+00 1.053145787E+0 1.053145787E+0
6.813000E+11 1.778e+15 340 1.007007914E+00 1.007007914E+00 1.055424613E+0 1.055424613E+0
1.000000E+12 1.778e+15 340 1.007194846E+00 1.007194846E+00 1.057770725E+0 1.057770725E+0
1.468000E+12 1.778e+15 340 1.007601212E+00 1.007601212E+00 1.060184039E+0 1.060184039E+0
2.154000E+12 1.778e+15 340 1.008538843E+00 1.008538843E+00 1.062659660E+0 1.062659660E+0
3.162000E+12 1.778e+15 340 1.009601066E+00 1.009601066E+00 1.065202437E+0 1.065202437E+0
4.642000E+12 1.778e+15 340 1.010824524E+00 1.010824524E+00 1.067808520E+0 1.067808520E+0
6.813000E+12 1.778e+15 340 1.012690691E+00 1.012690691E+00 1.070474066E+0 1.070474066E+0
1.000000E+13 1.778e+15 340 1.014951599E+00 1.014951599E+00 1.073199325E+0 1.073199325E+0
1.000000E+10 1.778e+16 290 1.159928807E+00 1.159928807E+00 1.194110230E+0 1.194110230E+0
1.468000E+10 1.778e+16 290 1.163570955E+00 1.163570955E+00 1.194552072E+0 1.194552072E+0
2.154000E+10 1.778e+16 290 1.171638692E+00 1.171638692E+00 1.194967877E+0 1.194967877E+0
3.162000E+10 1.778e+16 290 1.172363805E+00 1.172363805E+00 1.195360025E+0 1.195360025E+0
4.642000E+10 1.778e+16 290 1.172868621E+00 1.172868621E+00 1.195729380E+0 1.195729380E+0
6.813000E+10 1.778e+16 290 1.173224549E+00 1.173224549E+00 1.196076902E+0 1.196076902E+0
1.000000E+11 1.778e+16 290 1.173482532E+00 1.173482532E+00 1.196404088E+0 1.196404088E+0
1.468000E+11 1.778e+16 290 1.173679305E+00 1.173679305E+00 1.196712125E+0 1.196712125E+0
2.154000E+11 1.778e+16 290 1.173842206E+00 1.173842206E+00 1.197001614E+0 1.197001614E+0
3.162000E+11 1.778e+16 290 1.173991958E+00 1.173991958E+00 1.197274279E+0 1.197274279E+0
4.642000E+11 1.778e+16 290 1.174144511E+00 1.174144511E+00 1.197530784E+0 1.197530784E+0
6.813000E+11 1.778e+16 290 1.174311347E+00 1.174311347E+00 1.197771852E+0 1.197771852E+0
1.000000E+12 1.778e+16 290 1.181627048E+00 1.181627048E+00 1.197998568E+0 1.197998568E+0
1.468000E+12 1.778e+16 290 1.184872250E+00 1.184872250E+00 1.198211800E+0 1.198211800E+0
2.154000E+12 1.778e+16 290 1.185091560E+00 1.185091560E+00 1.198412001E+0 1.198412001E+0
3.162000E+12 1.778e+16 290 1.185411041E+00 1.185411041E+00 1.198600399E+0 1.198600399E+0
4.642000E+12 1.778e+16 290 1.185743105E+00 1.185743105E+00 1.198777482E+0 1.198777482E+0
6.813000E+12 1.778e+16 290 1.196697940E+00 1.196697940E+00 1.198943776E+0 1.198943776E+0
1.000000E+13 1.778e+16 290 1.209161171E+00 1.209161171E+00 1.199100053E+0 1.199100053E+0
1.000000E+10 1.778e+16 295 1.162230991E+00 1.162230991E+00 1.194813441E+0 1.194813441E+0
1.468000E+10 1.778e+16 295 1.165245254E+00 1.165245254E+00 1.195403465E+0 1.195403465E+0
2.154000E+10 1.778e+16 295 1.167355260E+00 1.167355260E+00 1.195960134E+0 1.195960134E+0
3.162000E+10 1.778e+16 295 1.172700445E+00 1.172700445E+00 1.196486428E+0 1.196486428E+0
4.642000E+10 1.778e+16 295 1.179206832E+00 1.179206832E+00 1.196983319E+0 1.196983319E+0
6.813000E+10 1.778e+16 295 1.179998437E+00 1.179998437E+00 1.197451927E+0 1.197451927E+0
1.000000E+11 1.778e+16 295 1.180561994E+00 1.180561994E+00 1.197894108E+0 1.197894108E+0
1.468000E+11 1.778e+16 295 1.180977066E+00 1.180977066E+00 1.198311323E+0 1.198311323E+0
2.154000E+11 1.778e+16 295 1.181301629E+00 1.181301629E+00 1.198704252E+0 1.198704252E+0
3.162000E+11 1.778e+16 295 1.181578418E+00 1.181578418E+00 1.199075116E+0 1.199075116E+0
4.642000E+11 1.778e+16 295 1.181839171E+00 1.181839171E+00 1.199424704E+0 1.199424704E+0
6.813000E+11 1.778e+16 295 1.182106351E+00 1.182106351E+00 1.199753900E+0 1.199753900E+0
1.000000E+12 1.778e+16 295 1.182393027E+00 1.182393027E+00 1.200064093E+0 1.200064093E+0
1.468000E+12 1.778e+16 295 1.182701940E+00 1.182701940E+00 1.200356384E+0 1.200356384E+0
2.154000E+12 1.778e+16 295 1.182955555E+00 1.182955555E+00 1.200631314E+0 1.200631314E+0
3.162000E+12 1.778e+16 295 1.193473876E+00 1.193473876E+00 1.200890499E+0 1.200890499E+0
4.642000E+12 1.778e+16 295 1.194074197E+00 1.194074197E+00 1.201134543E+0 1.201134543E+0
6.813000E+12 1.778e+16 295 1.194287333E+00 1.194287333E+00 1.201364111E+0 1.201364111E+0
1.000000E+13 1.778e+16 295 1.194703617E+00 1.194703617E+00 1.201580214E+0 1.201580214E+0
1.000000E+10 1.778e+16 340 1.161288024E+00 1.161288024E+00 1.148179677E+0 1.148179677E+0
1.468000E+10 1.778e+16 340 1.171080603E+00 1.171080603E+00 1.151170665E+0 1.151170665E+0
2.154000E+10 1.778e+16 340 1.177550086E+00 1.177550086E+00 1.154112747E+0 1.154112747E+0
3.162000E+10 1.778e+16 340 1.180775669E+00 1.180775669E+00 1.157009794E+0 1.157009794E+0
4.642000E+10 1.778e+16 340 1.186095462E+00 1.186095462E+00 1.159855756E+0 1.159855756E+0
6.813000E+10 1.778e+16 340 1.189346945E+00 1.189346945E+00 1.162645582E+0 1.162645582E+0
1.000000E+11 1.778e+16 340 1.192111874E+00 1.192111874E+00 1.165379140E+0 1.165379140E+0
1.468000E+11 1.778e+16 340 1.194855293E+00 1.194855293E+00 1.168054751E+0 1.168054751E+0
2.154000E+11 1.778e+16 340 1.196811729E+00 1.196811729E+00 1.170666192E+0 1.170666192E+0
3.162000E+11 1.778e+16 340 1.198561394E+00 1.198561394E+00 1.173218094E+0 1.173218094E+0
4.642000E+11 1.778e+16 340 1.201165867E+00 1.201165867E+00 1.175706308E+0 1.175706308E+0
6.813000E+11 1.778e+16 340 1.207651329E+00 1.207651329E+00 1.178127662E+0 1.178127662E+0
1.000000E+12 1.778e+16 340 1.215515726E+00 1.215515726E+00 1.180483290E+0 1.180483290E+0
1.468000E+12 1.778e+16 340 1.219321823E+00 1.219321823E+00 1.182772963E+0 1.182772963E+0
2.154000E+12 1.778e+16 340 1.221802715E+00 1.221802715E+00 1.184992597E+0 1.184992597E+0
3.162000E+12 1.778e+16 340 1.225216954E+00 1.225216954E+00 1.187147334E+0 1.187147334E+0
4.642000E+12 1.778e+16 340 1.228058791E+00 1.228058791E+00 1.189234826E+0 1.189234826E+0
6.813000E+12 1.778e+16 340 1.230769428E+00 1.230769428E+00 1.191253579E+0 1.191253579E+0
1.000000E+13 1.778e+16 340 1.232950838E+00 1.232950838E+00 1.193205674E+0 1.193205674E+0
1.000000E+10 1.778e+16 300 1.159415186E+00 1.159415186E+00 1.194676965E+0 1.194676965E+0
1.468000E+10 1.778e+16 300 1.173881521E+00 1.173881521E+00 1.195450845E+0 1.195450845E+0
2.154000E+10 1.778e+16 300 1.175766247E+00 1.175766247E+00 1.196183087E+0 1.196183087E+0
3.162000E+10 1.778e+16 300 1.176936819E+00 1.176936819E+00 1.196877309E+0 1.196877309E+0
4.642000E+10 1.778e+16 300 1.177756740E+00 1.177756740E+00 1.197534520E+0 1.197534520E+0
6.813000E+10 1.778e+16 300 1.178338940E+00 1.178338940E+00 1.198155949E+0 1.198155949E+0
1.000000E+11 1.778e+16 300 1.178764920E+00 1.178764920E+00 1.198743823E+0 1.198743823E+0
1.468000E+11 1.778e+16 300 1.182417949E+00 1.182417949E+00 1.199299872E+0 1.199299872E+0
2.154000E+11 1.778e+16 300 1.186073346E+00 1.186073346E+00 1.199824804E+0 1.199824804E+0
3.162000E+11 1.778e+16 300 1.189207485E+00 1.189207485E+00 1.200321406E+0 1.200321406E+0
4.642000E+11 1.778e+16 300 1.189503410E+00 1.189503410E+00 1.200790573E+0 1.200790573E+0
6.813000E+11 1.778e+16 300 1.189830458E+00 1.189830458E+00 1.201233341E+0 1.201233341E+0
1.000000E+12 1.778e+16 300 1.190199225E+00 1.190199225E+00 1.201651436E+0 1.201651436E+0
1.468000E+12 1.778e+16 300 1.190608159E+00 1.190608159E+00 1.202046216E+0 1.202046216E+0
2.154000E+12 1.778e+16 300 1.191001190E+00 1.191001190E+00 1.202418297E+0 1.202418297E+0
3.162000E+12 1.778e+16 300 1.191408475E+00 1.191408475E+00 1.202769757E+0 1.202769757E+0
4.642000E+12 1.778e+16 300 1.192062511E+00 1.192062511E+00 1.203101318E+0 1.203101318E+0
6.813000E+12 1.778e+16 300 1.202615125E+00 1.202615125E+00 1.203413794E+0 1.203413794E+0
1.000000E+13 1.778e+16 300 1.202927230E+00 1.202927230E+00 1.203708477E+0 1.203708477E+0
1.000000E+10 1.778e+16 305 1.168386562E+00 1.168386562E+00 1.193531160E+0 1.193531160E+0
1.468000E+10 1.778e+16 305 1.174080420E+00 1.174080420E+00 1.194526856E+0 1.194526856E+0
2.154000E+10 1.778e+16 305 1.176813720E+00 1.176813720E+00 1.195472080E+0 1.195472080E+0
3.162000E+10 1.778e+16 305 1.180632096E+00 1.180632096E+00 1.196371077E+0 1.196371077E+0
4.642000E+10 1.778e+16 305 1.184202416E+00 1.184202416E+00 1.197224767E+0 1.197224767E+0
6.813000E+10 1.778e+16 305 1.185220086E+00 1.185220086E+00 1.198034381E+0 1.198034381E+0
1.000000E+11 1.778e+16 305 1.185764100E+00 1.185764100E+00 1.198802486E+0 1.198802486E+0
1.468000E+11 1.778e+16 305 1.186190180E+00 1.186190180E+00 1.199531036E+0 1.199531036E+0
2.154000E+11 1.778e+16 305 1.186555585E+00 1.186555585E+00 1.200220672E+0 1.200220672E+0
3.162000E+11 1.778e+16 305 1.186904729E+00 1.186904729E+00 1.200874796E+0 1.200874796E+0
4.642000E+11 1.778e+16 305 1.187271881E+00 1.187271881E+00 1.201494351E+0 1.201494351E+0
6.813000E+11 1.778e+16 305 1.187681300E+00 1.187681300E+00 1.202080481E+0 1.202080481E+0
1.000000E+12 1.778e+16 305 1.191599908E+00 1.191599908E+00 1.202635270E+0 1.202635270E+0
1.468000E+12 1.778e+16 305 1.198300058E+00 1.198300058E+00 1.203160333E+0 1.203160333E+0
2.154000E+12 1.778e+16 305 1.198888906E+00 1.198888906E+00 1.203656317E+0 1.203656317E+0
3.162000E+12 1.778e+16 305 1.199523952E+00 1.199523952E+00 1.204125835E+0 1.204125835E+0
4.642000E+12 1.778e+16 305 1.200270825E+00 1.200270825E+00 1.204569710E+0 1.204569710E+0
6.813000E+12 1.778e+16 305 1.200606144E+00 1.200606144E+00 1.204988898E+0 1.204988898E+0
1.000000E+13 1.778e+16 305 1.204417241E+00 1.204417241E+00 1.205385010E+0 1.205385010E+0
1.000000E+10 1.778e+16 310 1.152988051E+00 1.152988051E+00 1.191208162E+0 1.191208162E+0
1.468000E+10 1.778e+16 310 1.164627478E+00 1.164627478E+00 1.192463001E+0 1.192463001E+0
2.154000E+10 1.778e+16 310 1.177203432E+00 1.177203432E+00 1.193658690E+0 1.193658690E+0
3.162000E+10 1.778e+16 310 1.182084928E+00 1.182084928E+00 1.194800018E+0 1.194800018E+0
4.642000E+10 1.778e+16 310 1.185480514E+00 1.185480514E+00 1.195887626E+0 1.195887626E+0
6.813000E+10 1.778e+16 310 1.186372424E+00 1.186372424E+00 1.196922576E+0 1.196922576E+0
1.000000E+11 1.778e+16 310 1.187034457E+00 1.187034457E+00 1.197907682E+0 1.197907682E+0
1.468000E+11 1.778e+16 310 1.187798405E+00 1.187798405E+00 1.198845020E+0 1.198845020E+0
2.154000E+11 1.778e+16 310 1.189497026E+00 1.189497026E+00 1.199735015E+0 1.199735015E+0
3.162000E+11 1.778e+16 310 1.191355801E+00 1.191355801E+00 1.200581686E+0 1.200581686E+0
4.642000E+11 1.778e+16 310 1.193594266E+00 1.193594266E+00 1.201385918E+0 1.201385918E+0
6.813000E+11 1.778e+16 310 1.194792842E+00 1.194792842E+00 1.202148879E+0 1.202148879E+0
1.000000E+12 1.778e+16 310 1.195423222E+00 1.195423222E+00 1.202872989E+0 1.202872989E+0
1.468000E+12 1.778e+16 310 1.196121459E+00 1.196121459E+00 1.203560090E+0 1.203560090E+0
2.154000E+12 1.778e+16 310 1.196935917E+00 1.196935917E+00 1.204210781E+0 1.204210781E+0
3.162000E+12 1.778e+16 310 1.206450511E+00 1.206450511E+00 1.204828260E+0 1.204828260E+0
4.642000E+12 1.778e+16 310 1.207970104E+00 1.207970104E+00 1.205413406E+0 1.205413406E+0
6.813000E+12 1.778e+16 310 1.208647973E+00 1.208647973E+00 1.205967283E+0 1.205967283E+0
1.000000E+13 1.778e+16 310 1.209118251E+00 1.209118251E+00 1.206491843E+0 1.206491843E+0
1.000000E+10 1.778e+16 315 1.140592265E+00 1.140592265E+00 1.187559171E+0 1.187559171E+0
1.468000E+10 1.778e+16 315 1.161535884E+00 1.161535884E+00 1.189105696E+0 1.189105696E+0
2.154000E+10 1.778e+16 315 1.174500071E+00 1.174500071E+00 1.190585555E+0 1.190585555E+0
3.162000E+10 1.778e+16 315 1.185300501E+00 1.185300501E+00 1.192003921E+0 1.192003921E+0
4.642000E+10 1.778e+16 315 1.187280123E+00 1.187280123E+00 1.193360894E+0 1.193360894E+0
6.813000E+10 1.778e+16 315 1.188363228E+00 1.188363228E+00 1.194657130E+0 1.194657130E+0
1.000000E+11 1.778e+16 315 1.189173678E+00 1.189173678E+00 1.195895527E+0 1.195895527E+0
1.468000E+11 1.778e+16 315 1.190481361E+00 1.190481361E+00 1.197078119E+0 1.197078119E+0
2.154000E+11 1.778e+16 315 1.192734968E+00 1.192734968E+00 1.198204891E+0 1.198204891E+0
3.162000E+11 1.778e+16 315 1.194941583E+00 1.194941583E+00 1.199280428E+0 1.199280428E+0
4.642000E+11 1.778e+16 315 1.195562436E+00 1.195562436E+00 1.200305390E+0 1.200305390E+0
6.813000E+11 1.778e+16 315 1.196262344E+00 1.196262344E+00 1.201280824E+0 1.201280824E+0
1.000000E+12 1.778e+16 315 1.197057036E+00 1.197057036E+00 1.202209420E+0 1.202209420E+0
1.468000E+12 1.778e+16 315 1.199309120E+00 1.199309120E+00 1.203093164E+0 1.203093164E+0
2.154000E+12 1.778e+16 315 1.204343999E+00 1.204343999E+00 1.203932475E+0 1.203932475E+0
3.162000E+12 1.778e+16 315 1.205141259E+00 1.205141259E+00 1.204731159E+0 1.204731159E+0
4.642000E+12 1.778e+16 315 1.206027553E+00 1.206027553E+00 1.205490056E+0 1.205490056E+0
6.813000E+12 1.778e+16 315 1.216493682E+00 1.216493682E+00 1.206210271E+0 1.206210271E+0
1.000000E+13 1.778e+16 315 1.217093805E+00 1.217093805E+00 1.206894087E+0 1.206894087E+0
1.000000E+10 1.778e+16 320 1.179273917E+00 1.179273917E+00 1.182475832E+0 1.182475832E+0
1.468000E+10 1.778e+16 320 1.184248050E+00 1.184248050E+00 1.184336719E+0 1.184336719E+0
2.154000E+10 1.778e+16 320 1.187823967E+00 1.187823967E+00 1.186125809E+0 1.186125809E+0
3.162000E+10 1.778e+16 320 1.190373411E+00 1.190373411E+00 1.187848430E+0 1.187848430E+0
4.642000E+10 1.778e+16 320 1.192194247E+00 1.192194247E+00 1.189503836E+0 1.189503836E+0
6.813000E+10 1.778e+16 320 1.193517261E+00 1.193517261E+00 1.191091988E+0 1.191091988E+0
1.000000E+11 1.778e+16 320 1.194517675E+00 1.194517675E+00 1.192615635E+0 1.192615635E+0
1.468000E+11 1.778e+16 320 1.195329665E+00 1.195329665E+00 1.194076538E+0 1.194076538E+0
2.154000E+11 1.778e+16 320 1.196057498E+00 1.196057498E+00 1.195473966E+0 1.195473966E+0
3.162000E+11 1.778e+16 320 1.196763435E+00 1.196763435E+00 1.196812940E+0 1.196812940E+0
4.642000E+11 1.778e+16 320 1.197553582E+00 1.197553582E+00 1.198093668E+0 1.198093668E+0
6.813000E+11 1.778e+16 320 1.198449954E+00 1.198449954E+00 1.199316875E+0 1.199316875E+0
1.000000E+12 1.778e+16 320 1.200351844E+00 1.200351844E+00 1.200485382E+0 1.200485382E+0
1.468000E+12 1.778e+16 320 1.204563763E+00 1.204563763E+00 1.201601182E+0 1.201601182E+0
2.154000E+12 1.778e+16 320 1.206117726E+00 1.206117726E+00 1.202664325E+0 1.202664325E+0
3.162000E+12 1.778e+16 320 1.207240341E+00 1.207240341E+00 1.203679188E+0 1.203679188E+0
4.642000E+12 1.778e+16 320 1.213439928E+00 1.213439928E+00 1.204646435E+0 1.204646435E+0
6.813000E+12 1.778e+16 320 1.214390971E+00 1.214390971E+00 1.205567090E+0 1.205567090E+0
1.000000E+13 1.778e+16 320 1.220598411E+00 1.220598411E+00 1.206443715E+0 1.206443715E+0
1.000000E+10 1.778e+16 325 1.154556864E+00 1.154556864E+00 1.175912856E+0 1.175912856E+0
1.468000E+10 1.778e+16 325 1.171458495E+00 1.171458495E+00 1.178095631E+0 1.178095631E+0
2.154000E+10 1.778e+16 325 1.182252597E+00 1.182252597E+00 1.180205116E+0 1.180205116E+0
3.162000E+10 1.778e+16 325 1.193413702E+00 1.193413702E+00 1.182246531E+0 1.182246531E+0
4.642000E+10 1.778e+16 325 1.195915207E+00 1.195915207E+00 1.184217986E+0 1.184217986E+0
6.813000E+10 1.778e+16 325 1.197538090E+00 1.197538090E+00 1.186118436E+0 1.186118436E+0
1.000000E+11 1.778e+16 325 1.198778379E+00 1.198778379E+00 1.187950217E+0 1.187950217E+0
1.468000E+11 1.778e+16 325 1.199799444E+00 1.199799444E+00 1.189714539E+0 1.189714539E+0
2.154000E+11 1.778e+16 325 1.200730252E+00 1.200730252E+00 1.191409643E+0 1.191409643E+0
3.162000E+11 1.778e+16 325 1.201673590E+00 1.201673590E+00 1.193040794E+0 1.193040794E+0
4.642000E+11 1.778e+16 325 1.202709384E+00 1.202709384E+00 1.194607474E+0 1.194607474E+0
6.813000E+11 1.778e+16 325 1.203891132E+00 1.203891132E+00 1.196109820E+0 1.196109820E+0
1.000000E+12 1.778e+16 325 1.205236562E+00 1.205236562E+00 1.197550591E+0 1.197550591E+0
1.468000E+12 1.778e+16 325 1.206867483E+00 1.206867483E+00 1.198931587E+0 1.198931587E+0
2.154000E+12 1.778e+16 325 1.208517924E+00 1.208517924E+00 1.200252242E+0 1.200252242E+0
3.162000E+12 1.778e+16 325 1.213806611E+00 1.213806611E+00 1.201517407E+0 1.201517407E+0
4.642000E+12 1.778e+16 325 1.215304772E+00 1.215304772E+00 1.202727372E+0 1.202727372E+0
6.813000E+12 1.778e+16 325 1.216757564E+00 1.216757564E+00 1.203882900E+0 1.203882900E+0
1.000000E+13 1.778e+16 325 1.223041879E+00 1.223041879E+00 1.204986724E+0 1.204986724E+0
1.000000E+10 1.778e+16 330 1.180277640E+00 1.180277640E+00 1.167907340E+0 1.167907340E+0
1.468000E+10 1.778e+16 330 1.187087904E+00 1.187087904E+00 1.170400025E+0 1.170400025E+0
2.154000E+10 1.778e+16 330 1.192077945E+00 1.192077945E+00 1.172822567E+0 1.172822567E+0
3.162000E+10 1.778e+16 330 1.195690861E+00 1.195690861E+00 1.175179839E+0 1.175179839E+0
4.642000E+10 1.778e+16 330 1.198310274E+00 1.198310274E+00 1.177468582E+0 1.177468582E+0
6.813000E+10 1.778e+16 330 1.200248400E+00 1.200248400E+00 1.179686487E+0 1.179686487E+0
1.000000E+11 1.778e+16 330 1.201750834E+00 1.201750834E+00 1.181835212E+0 1.181835212E+0
1.468000E+11 1.778e+16 330 1.203011064E+00 1.203011064E+00 1.183915156E+0 1.183915156E+0
2.154000E+11 1.778e+16 330 1.204185177E+00 1.204185177E+00 1.185923233E+0 1.185923233E+0
3.162000E+11 1.778e+16 330 1.205397836E+00 1.205397836E+00 1.187864709E+0 1.187864709E+0
4.642000E+11 1.778e+16 330 1.206745613E+00 1.206745613E+00 1.189738059E+0 1.189738059E+0
6.813000E+11 1.778e+16 330 1.208290574E+00 1.208290574E+00 1.191542546E+0 1.191542546E+0
1.000000E+12 1.778e+16 330 1.210049840E+00 1.210049840E+00 1.193280624E+0 1.193280624E+0
1.468000E+12 1.778e+16 330 1.212128905E+00 1.212128905E+00 1.194953654E+0 1.194953654E+0
2.154000E+12 1.778e+16 330 1.213977535E+00 1.213977535E+00 1.196560166E+0 1.196560166E+0
3.162000E+12 1.778e+16 330 1.215878808E+00 1.215878808E+00 1.198105324E+0 1.198105324E+0
4.642000E+12 1.778e+16 330 1.218183245E+00 1.218183245E+00 1.199588797E+0 1.199588797E+0
6.813000E+12 1.778e+16 330 1.223798341E+00 1.223798341E+00 1.201010856E+0 1.201010856E+0
1.000000E+13 1.778e+16 330 1.224723309E+00 1.224723309E+00 1.202374240E+0 1.202374240E+0
1.000000E+10 1.778e+16 335 1.174463201E+00 1.174463201E+00 1.158589402E+0 1.158589402E+0
1.468000E+10 1.778e+16 335 1.182556706E+00 1.182556706E+00 1.161358364E+0 1.161358364E+0
2.154000E+10 1.778e+16 335 1.190253127E+00 1.190253127E+00 1.164065417E+0 1.164065417E+0
3.162000E+10 1.778e+16 335 1.195844754E+00 1.195844754E+00 1.166714942E+0 1.166714942E+0
4.642000E+10 1.778e+16 335 1.198902920E+00 1.198902920E+00 1.169302225E+0 1.169302225E+0
6.813000E+10 1.778e+16 335 1.201195200E+00 1.201195200E+00 1.171823563E+0 1.171823563E+0
1.000000E+11 1.778e+16 335 1.203002641E+00 1.203002641E+00 1.174279746E+0 1.174279746E+0
1.468000E+11 1.778e+16 335 1.204554617E+00 1.204554617E+00 1.176670165E+0 1.176670165E+0
2.154000E+11 1.778e+16 335 1.206034989E+00 1.206034989E+00 1.178990194E+0 1.178990194E+0
3.162000E+11 1.778e+16 335 1.207595271E+00 1.207595271E+00 1.181244870E+0 1.181244870E+0
4.642000E+11 1.778e+16 335 1.209349467E+00 1.209349467E+00 1.183431417E+0 1.183431417E+0
6.813000E+11 1.778e+16 335 1.211367409E+00 1.211367409E+00 1.185547965E+0 1.185547965E+0
1.000000E+12 1.778e+16 335 1.213660160E+00 1.213660160E+00 1.187596411E+0 1.187596411E+0
1.468000E+12 1.778e+16 335 1.216095323E+00 1.216095323E+00 1.189577426E+0 1.189577426E+0
2.154000E+12 1.778e+16 335 1.218692340E+00 1.218692340E+00 1.191488347E+0 1.191488347E+0
3.162000E+12 1.778e+16 335 1.221201199E+00 1.221201199E+00 1.193334438E+0 1.193334438E+0
4.642000E+12 1.778e+16 335 1.223408307E+00 1.223408307E+00 1.195114483E+0 1.195114483E+0
6.813000E+12 1.778e+16 335 1.225938543E+00 1.225938543E+00 1.196827995E+0 1.196827995E+0
1.000000E+13 1.778e+16 335 1.231740655E+00 1.231740655E+00 1.198477504E+0 1.198477504E+0
1.000000E+10 3.162e+15 290 1.152309419E+00 1.152309419E+00 1.165976829E+0 1.165976829E+0
1.468000E+10 3.162e+15 290 1.156084795E+00 1.156084795E+00 1.167809209E+0 1.167809209E+0
2.154000E+10 3.162e+15 290 1.158795430E+00 1.158795430E+00 1.169563123E+0 1.169563123E+0
3.162000E+10 3.162e+15 290 1.159066979E+00 1.159066979E+00 1.171244126E+0 1.171244126E+0
4.642000E+10 3.162e+15 290 1.159265752E+00 1.159265752E+00 1.172851849E+0 1.172851849E+0
6.813000E+10 3.162e+15 290 1.159420476E+00 1.159420476E+00 1.174386671E+0 1.174386671E+0
