r0 AplusA epsL
2.000E-8 2.050E-9 -1.196E-2
2.000E-8 2.100E-9 -1.255E-2
2.000E-8 2.150E-9 -1.314E-2
2.000E-8 2.200E-9 -1.375E-2
2.000E-8 2.250E-9 -1.438E-2
2.000E-8 2.300E-9 -1.502E-2
2.000E-8 2.350E-9 -1.567E-2
2.000E-8 2.400E-9 -1.633E-2
2.000E-8 2.450E-9 -1.701E-2
2.000E-8 2.500E-9 -1.770E-2
2.000E-8 2.550E-9 -1.840E-2
2.000E-8 2.600E-9 -1.912E-2
2.000E-8 2.650E-9 -1.985E-2
2.000E-8 2.700E-9 -2.059E-2
2.000E-8 2.750E-9 -2.135E-2
2.000E-8 2.800E-9 -2.212E-2
2.000E-8 2.850E-9 -2.290E-2
2.000E-8 2.900E-9 -2.369E-2
2.000E-8 2.950E-9 -2.450E-2
2.000E-8 3.000E-9 -2.532E-2
2.050E-8 3.000E-10 -2.542E-4
2.050E-8 3.500E-10 -3.459E-4
2.050E-8 4.000E-10 -4.518E-4
2.050E-8 4.500E-10 -5.717E-4
2.050E-8 5.000E-10 -7.058E-4
2.050E-8 5.500E-10 -8.539E-4
2.050E-8 6.000E-10 -1.016E-3
2.050E-8 6.500E-10 -1.192E-3
2.050E-8 7.000E-10 -1.383E-3
2.050E-8 7.500E-10 -1.587E-3
2.050E-8 8.000E-10 -1.805E-3
2.050E-8 8.500E-10 -2.037E-3
2.050E-8 9.000E-10 -2.284E-3
2.050E-8 9.500E-10 -2.544E-3
2.050E-8 1.000E-9 -2.818E-3
2.050E-8 1.050E-9 -3.106E-3
2.050E-8 1.100E-9 -3.408E-3
2.050E-8 1.150E-9 -3.724E-3
2.050E-8 1.200E-9 -4.053E-3
2.050E-8 1.250E-9 -4.397E-3
2.050E-8 1.300E-9 -4.754E-3
2.050E-8 1.350E-9 -5.125E-3
2.050E-8 1.400E-9 -5.510E-3
2.050E-8 1.450E-9 -5.909E-3
2.050E-8 1.500E-9 -6.321E-3
2.050E-8 1.550E-9 -6.747E-3
2.050E-8 1.600E-9 -7.187E-3
2.050E-8 1.650E-9 -7.640E-3
2.050E-8 1.700E-9 -8.106E-3
2.050E-8 1.750E-9 -8.587E-3
2.050E-8 1.800E-9 -9.080E-3
2.050E-8 1.850E-9 -9.588E-3
2.050E-8 1.900E-9 -1.011E-2
2.050E-8 1.950E-9 -1.064E-2
2.050E-8 2.000E-9 -1.119E-2
2.050E-8 2.050E-9 -1.175E-2
2.050E-8 2.100E-9 -1.232E-2
2.050E-8 2.150E-9 -1.291E-2
2.050E-8 2.200E-9 -1.351E-2
2.050E-8 2.250E-9 -1.413E-2
2.050E-8 2.300E-9 -1.475E-2
2.050E-8 2.350E-9 -1.539E-2
2.050E-8 2.400E-9 -1.604E-2
2.050E-8 2.450E-9 -1.671E-2
2.050E-8 2.500E-9 -1.739E-2
2.050E-8 2.550E-9 -1.808E-2
2.050E-8 2.600E-9 -1.878E-2
2.050E-8 2.650E-9 -1.950E-2
2.050E-8 2.700E-9 -2.023E-2
2.050E-8 2.750E-9 -2.097E-2
2.050E-8 2.800E-9 -2.173E-2
2.050E-8 2.850E-9 -2.250E-2
2.050E-8 2.900E-9 -2.328E-2
2.050E-8 2.950E-9 -2.407E-2
2.050E-8 3.000E-9 -2.487E-2
2.100E-8 3.000E-10 -2.497E-4
2.100E-8 3.500E-10 -3.399E-4
2.100E-8 4.000E-10 -4.438E-4
2.100E-8 4.500E-10 -5.617E-4
2.100E-8 5.000E-10 -6.934E-4
2.100E-8 5.500E-10 -8.389E-4
2.100E-8 6.000E-10 -9.982E-4
2.100E-8 6.500E-10 -1.171E-3
2.100E-8 7.000E-10 -1.358E-3
2.100E-8 7.500E-10 -1.559E-3
2.100E-8 8.000E-10 -1.773E-3
2.100E-8 8.500E-10 -2.002E-3
2.100E-8 9.000E-10 -2.243E-3
2.100E-8 9.500E-10 -2.499E-3
2.100E-8 1.000E-9 -2.768E-3
2.100E-8 1.050E-9 -3.051E-3
2.100E-8 1.100E-9 -3.348E-3
2.100E-8 1.150E-9 -3.658E-3
2.100E-8 1.200E-9 -3.982E-3
2.100E-8 1.250E-9 -4.320E-3
2.100E-8 1.300E-9 -4.671E-3
2.100E-8 1.350E-9 -5.036E-3
2.100E-8 1.400E-9 -5.414E-3
2.100E-8 1.450E-9 -5.805E-3
2.100E-8 1.500E-9 -6.210E-3
2.100E-8 1.550E-9 -6.629E-3
2.100E-8 1.600E-9 -7.061E-3
2.100E-8 1.650E-9 -7.506E-3
2.100E-8 1.700E-9 -7.965E-3
2.100E-8 1.750E-9 -8.437E-3
2.100E-8 1.800E-9 -8.922E-3
2.100E-8 1.850E-9 -9.420E-3
2.100E-8 1.900E-9 -9.932E-3
2.100E-8 1.950E-9 -1.046E-2
2.100E-8 2.000E-9 -1.099E-2
2.100E-8 2.050E-9 -1.155E-2
2.100E-8 2.100E-9 -1.211E-2
2.100E-8 2.150E-9 -1.269E-2
2.100E-8 2.200E-9 -1.328E-2
2.100E-8 2.250E-9 -1.388E-2
2.100E-8 2.300E-9 -1.450E-2
2.100E-8 2.350E-9 -1.513E-2
2.100E-8 2.400E-9 -1.577E-2
2.100E-8 2.450E-9 -1.642E-2
2.100E-8 2.500E-9 -1.709E-2
2.100E-8 2.550E-9 -1.777E-2
2.100E-8 2.600E-9 -1.846E-2
2.100E-8 2.650E-9 -1.916E-2
2.100E-8 2.700E-9 -1.988E-2
2.100E-8 2.750E-9 -2.061E-2
2.100E-8 2.800E-9 -2.135E-2
2.100E-8 2.850E-9 -2.211E-2
2.100E-8 2.900E-9 -2.288E-2
2.100E-8 2.950E-9 -2.366E-2
2.100E-8 3.000E-9 -2.445E-2
2.150E-8 3.000E-10 -2.454E-4
2.150E-8 3.500E-10 -3.340E-4
2.150E-8 4.000E-10 -4.362E-4
2.150E-8 4.500E-10 -5.520E-4
2.150E-8 5.000E-10 -6.814E-4
2.150E-8 5.500E-10 -8.244E-4
2.150E-8 6.000E-10 -9.809E-4
2.150E-8 6.500E-10 -1.151E-3
2.150E-8 7.000E-10 -1.335E-3
2.150E-8 7.500E-10 -1.532E-3
2.150E-8 8.000E-10 -1.743E-3
2.150E-8 8.500E-10 -1.967E-3
2.150E-8 9.000E-10 -2.205E-3
2.150E-8 9.500E-10 -2.456E-3
2.150E-8 1.000E-9 -2.721E-3
2.150E-8 1.050E-9 -2.999E-3
2.150E-8 1.100E-9 -3.290E-3
2.150E-8 1.150E-9 -3.595E-3
2.150E-8 1.200E-9 -3.914E-3
2.150E-8 1.250E-9 -4.245E-3
2.150E-8 1.300E-9 -4.591E-3
2.150E-8 1.350E-9 -4.949E-3
2.150E-8 1.400E-9 -5.321E-3
2.150E-8 1.450E-9 -5.705E-3
2.150E-8 1.500E-9 -6.104E-3
2.150E-8 1.550E-9 -6.515E-3
2.150E-8 1.600E-9 -6.940E-3
2.150E-8 1.650E-9 -7.377E-3
2.150E-8 1.700E-9 -7.828E-3
2.150E-8 1.750E-9 -8.292E-3
2.150E-8 1.800E-9 -8.769E-3
2.150E-8 1.850E-9 -9.259E-3
2.150E-8 1.900E-9 -9.762E-3
2.150E-8 1.950E-9 -1.028E-2
2.150E-8 2.000E-9 -1.081E-2
2.150E-8 2.050E-9 -1.135E-2
2.150E-8 2.100E-9 -1.190E-2
2.150E-8 2.150E-9 -1.247E-2
2.150E-8 2.200E-9 -1.305E-2
2.150E-8 2.250E-9 -1.364E-2
2.150E-8 2.300E-9 -1.425E-2
2.150E-8 2.350E-9 -1.487E-2
2.150E-8 2.400E-9 -1.550E-2
2.150E-8 2.450E-9 -1.614E-2
2.150E-8 2.500E-9 -1.680E-2
2.150E-8 2.550E-9 -1.747E-2
2.150E-8 2.600E-9 -1.815E-2
2.150E-8 2.650E-9 -1.884E-2
2.150E-8 2.700E-9 -1.955E-2
2.150E-8 2.750E-9 -2.026E-2
2.150E-8 2.800E-9 -2.099E-2
2.150E-8 2.850E-9 -2.174E-2
2.150E-8 2.900E-9 -2.249E-2
2.150E-8 2.950E-9 -2.326E-2
2.150E-8 3.000E-9 -2.403E-2
2.200E-8 3.000E-10 -2.412E-4
2.200E-8 3.500E-10 -3.283E-4
2.200E-8 4.000E-10 -4.287E-4
2.200E-8 4.500E-10 -5.426E-4
2.200E-8 5.000E-10 -6.698E-4
2.200E-8 5.500E-10 -8.103E-4
2.200E-8 6.000E-10 -9.642E-4
2.200E-8 6.500E-10 -1.131E-3
2.200E-8 7.000E-10 -1.312E-3
2.200E-8 7.500E-10 -1.506E-3
2.200E-8 8.000E-10 -1.713E-3
2.200E-8 8.500E-10 -1.934E-3
2.200E-8 9.000E-10 -2.167E-3
2.200E-8 9.500E-10 -2.414E-3
2.200E-8 1.000E-9 -2.674E-3
2.200E-8 1.050E-9 -2.948E-3
2.200E-8 1.100E-9 -3.235E-3
2.200E-8 1.150E-9 -3.534E-3
2.200E-8 1.200E-9 -3.847E-3
2.200E-8 1.250E-9 -4.173E-3
2.200E-8 1.300E-9 -4.513E-3
2.200E-8 1.350E-9 -4.865E-3
2.200E-8 1.400E-9 -5.230E-3
2.200E-8 1.450E-9 -5.609E-3
2.200E-8 1.500E-9 -6.000E-3
2.200E-8 1.550E-9 -6.405E-3
2.200E-8 1.600E-9 -6.822E-3
2.200E-8 1.650E-9 -7.253E-3
2.200E-8 1.700E-9 -7.696E-3
2.200E-8 1.750E-9 -8.152E-3
2.200E-8 1.800E-9 -8.621E-3
2.200E-8 1.850E-9 -9.103E-3
2.200E-8 1.900E-9 -9.597E-3
2.200E-8 1.950E-9 -1.010E-2
2.200E-8 2.000E-9 -1.062E-2
2.200E-8 2.050E-9 -1.116E-2
2.200E-8 2.100E-9 -1.170E-2
2.200E-8 2.150E-9 -1.226E-2
2.200E-8 2.200E-9 -1.283E-2
2.200E-8 2.250E-9 -1.341E-2
2.200E-8 2.300E-9 -1.401E-2
2.200E-8 2.350E-9 -1.462E-2
2.200E-8 2.400E-9 -1.524E-2
2.200E-8 2.450E-9 -1.587E-2
2.200E-8 2.500E-9 -1.652E-2
2.200E-8 2.550E-9 -1.717E-2
2.200E-8 2.600E-9 -1.784E-2
2.200E-8 2.650E-9 -1.852E-2
2.200E-8 2.700E-9 -1.922E-2
2.200E-8 2.750E-9 -1.992E-2
2.200E-8 2.800E-9 -2.064E-2
2.200E-8 2.850E-9 -2.137E-2
2.200E-8 2.900E-9 -2.211E-2
2.200E-8 2.950E-9 -2.287E-2
2.200E-8 3.000E-9 -2.363E-2
2.250E-8 3.000E-10 -2.372E-4
2.250E-8 3.500E-10 -3.228E-4
2.250E-8 4.000E-10 -4.216E-4
2.250E-8 4.500E-10 -5.335E-4
2.250E-8 5.000E-10 -6.586E-4
2.250E-8 5.500E-10 -7.968E-4
2.250E-8 6.000E-10 -9.481E-4
2.250E-8 6.500E-10 -1.113E-3
2.250E-8 7.000E-10 -1.290E-3
2.250E-8 7.500E-10 -1.481E-3
2.250E-8 8.000E-10 -1.684E-3
2.250E-8 8.500E-10 -1.901E-3
2.250E-8 9.000E-10 -2.131E-3
2.250E-8 9.500E-10 -2.374E-3
2.250E-8 1.000E-9 -2.630E-3
2.250E-8 1.050E-9 -2.899E-3
2.250E-8 1.100E-9 -3.181E-3
2.250E-8 1.150E-9 -3.475E-3
2.250E-8 1.200E-9 -3.783E-3
2.250E-8 1.250E-9 -4.104E-3
2.250E-8 1.300E-9 -4.437E-3
2.250E-8 1.350E-9 -4.784E-3
2.250E-8 1.400E-9 -5.143E-3
2.250E-8 1.450E-9 -5.515E-3
2.250E-8 1.500E-9 -5.900E-3
2.250E-8 1.550E-9 -6.298E-3
2.250E-8 1.600E-9 -6.709E-3
2.250E-8 1.650E-9 -7.132E-3
2.250E-8 1.700E-9 -7.568E-3
2.250E-8 1.750E-9 -8.016E-3
2.250E-8 1.800E-9 -8.478E-3
2.250E-8 1.850E-9 -8.952E-3
2.250E-8 1.900E-9 -9.438E-3
2.250E-8 1.950E-9 -9.937E-3
2.250E-8 2.000E-9 -1.045E-2
2.250E-8 2.050E-9 -1.097E-2
2.250E-8 2.100E-9 -1.151E-2
2.250E-8 2.150E-9 -1.206E-2
2.250E-8 2.200E-9 -1.262E-2
2.250E-8 2.250E-9 -1.319E-2
2.250E-8 2.300E-9 -1.378E-2
2.250E-8 2.350E-9 -1.438E-2
2.250E-8 2.400E-9 -1.499E-2
2.250E-8 2.450E-9 -1.561E-2
2.250E-8 2.500E-9 -1.624E-2
2.250E-8 2.550E-9 -1.689E-2
2.250E-8 2.600E-9 -1.755E-2
2.250E-8 2.650E-9 -1.822E-2
2.250E-8 2.700E-9 -1.890E-2
2.250E-8 2.750E-9 -1.960E-2
2.250E-8 2.800E-9 -2.030E-2
2.250E-8 2.850E-9 -2.102E-2
2.250E-8 2.900E-9 -2.175E-2
2.250E-8 2.950E-9 -2.249E-2
2.250E-8 3.000E-9 -2.325E-2
2.300E-8 3.000E-10 -2.333E-4
2.300E-8 3.500E-10 -3.175E-4
2.300E-8 4.000E-10 -4.146E-4
2.300E-8 4.500E-10 -5.247E-4
2.300E-8 5.000E-10 -6.477E-4
2.300E-8 5.500E-10 -7.836E-4
2.300E-8 6.000E-10 -9.325E-4
2.300E-8 6.500E-10 -1.094E-3
2.300E-8 7.000E-10 -1.269E-3
2.300E-8 7.500E-10 -1.456E-3
2.300E-8 8.000E-10 -1.657E-3
2.300E-8 8.500E-10 -1.870E-3
2.300E-8 9.000E-10 -2.096E-3
2.300E-8 9.500E-10 -2.335E-3
2.300E-8 1.000E-9 -2.587E-3
2.300E-8 1.050E-9 -2.851E-3
2.300E-8 1.100E-9 -3.128E-3
2.300E-8 1.150E-9 -3.418E-3
2.300E-8 1.200E-9 -3.721E-3
2.300E-8 1.250E-9 -4.036E-3
2.300E-8 1.300E-9 -4.365E-3
2.300E-8 1.350E-9 -4.705E-3
2.300E-8 1.400E-9 -5.059E-3
2.300E-8 1.450E-9 -5.425E-3
2.300E-8 1.500E-9 -5.804E-3
2.300E-8 1.550E-9 -6.195E-3
2.300E-8 1.600E-9 -6.599E-3
2.300E-8 1.650E-9 -7.015E-3
2.300E-8 1.700E-9 -7.444E-3
2.300E-8 1.750E-9 -7.885E-3
2.300E-8 1.800E-9 -8.339E-3
2.300E-8 1.850E-9 -8.805E-3
2.300E-8 1.900E-9 -9.284E-3
2.300E-8 1.950E-9 -9.775E-3
2.300E-8 2.000E-9 -1.028E-2
2.300E-8 2.050E-9 -1.079E-2
2.300E-8 2.100E-9 -1.132E-2
2.300E-8 2.150E-9 -1.186E-2
2.300E-8 2.200E-9 -1.241E-2
2.300E-8 2.250E-9 -1.298E-2
2.300E-8 2.300E-9 -1.355E-2
2.300E-8 2.350E-9 -1.414E-2
2.300E-8 2.400E-9 -1.474E-2
2.300E-8 2.450E-9 -1.536E-2
2.300E-8 2.500E-9 -1.598E-2
2.300E-8 2.550E-9 -1.662E-2
2.300E-8 2.600E-9 -1.726E-2
2.300E-8 2.650E-9 -1.792E-2
2.300E-8 2.700E-9 -1.860E-2
2.300E-8 2.750E-9 -1.928E-2
2.300E-8 2.800E-9 -1.998E-2
2.300E-8 2.850E-9 -2.068E-2
2.300E-8 2.900E-9 -2.140E-2
2.300E-8 2.950E-9 -2.213E-2
2.300E-8 3.000E-9 -2.287E-2
2.350E-8 3.000E-10 -2.295E-4
2.350E-8 3.500E-10 -3.123E-4
2.350E-8 4.000E-10 -4.079E-4
2.350E-8 4.500E-10 -5.162E-4
2.350E-8 5.000E-10 -6.372E-4
2.350E-8 5.500E-10 -7.709E-4
2.350E-8 6.000E-10 -9.174E-4
2.350E-8 6.500E-10 -1.076E-3
2.350E-8 7.000E-10 -1.248E-3
2.350E-8 7.500E-10 -1.433E-3
2.350E-8 8.000E-10 -1.630E-3
2.350E-8 8.500E-10 -1.840E-3
2.350E-8 9.000E-10 -2.062E-3
2.350E-8 9.500E-10 -2.297E-3
2.350E-8 1.000E-9 -2.545E-3
2.350E-8 1.050E-9 -2.805E-3
2.350E-8 1.100E-9 -3.078E-3
2.350E-8 1.150E-9 -3.363E-3
2.350E-8 1.200E-9 -3.661E-3
2.350E-8 1.250E-9 -3.971E-3
2.350E-8 1.300E-9 -4.294E-3
2.350E-8 1.350E-9 -4.629E-3
2.350E-8 1.400E-9 -4.977E-3
2.350E-8 1.450E-9 -5.337E-3
2.350E-8 1.500E-9 -5.710E-3
2.350E-8 1.550E-9 -6.095E-3
2.350E-8 1.600E-9 -6.492E-3
2.350E-8 1.650E-9 -6.902E-3
2.350E-8 1.700E-9 -7.324E-3
2.350E-8 1.750E-9 -7.758E-3
2.350E-8 1.800E-9 -8.205E-3
2.350E-8 1.850E-9 -8.664E-3
2.350E-8 1.900E-9 -9.135E-3
2.350E-8 1.950E-9 -9.618E-3
2.350E-8 2.000E-9 -1.011E-2
2.350E-8 2.050E-9 -1.062E-2
2.350E-8 2.100E-9 -1.114E-2
2.350E-8 2.150E-9 -1.167E-2
2.350E-8 2.200E-9 -1.221E-2
2.350E-8 2.250E-9 -1.277E-2
2.350E-8 2.300E-9 -1.334E-2
2.350E-8 2.350E-9 -1.392E-2
2.350E-8 2.400E-9 -1.451E-2
2.350E-8 2.450E-9 -1.511E-2
2.350E-8 2.500E-9 -1.572E-2
2.350E-8 2.550E-9 -1.635E-2
2.350E-8 2.600E-9 -1.699E-2
2.350E-8 2.650E-9 -1.764E-2
2.350E-8 2.700E-9 -1.830E-2
2.350E-8 2.750E-9 -1.897E-2
2.350E-8 2.800E-9 -1.966E-2
2.350E-8 2.850E-9 -2.035E-2
2.350E-8 2.900E-9 -2.106E-2
2.350E-8 2.950E-9 -2.178E-2
2.350E-8 3.000E-9 -2.251E-2
2.400E-8 3.000E-10 -2.258E-4
2.400E-8 3.500E-10 -3.073E-4
2.400E-8 4.000E-10 -4.014E-4
2.400E-8 4.500E-10 -5.079E-4
2.400E-8 5.000E-10 -6.270E-4
2.400E-8 5.500E-10 -7.586E-4
2.400E-8 6.000E-10 -9.027E-4
2.400E-8 6.500E-10 -1.059E-3
2.400E-8 7.000E-10 -1.228E-3
2.400E-8 7.500E-10 -1.410E-3
2.400E-8 8.000E-10 -1.604E-3
2.400E-8 8.500E-10 -1.810E-3
2.400E-8 9.000E-10 -2.029E-3
2.400E-8 9.500E-10 -2.260E-3
2.400E-8 1.000E-9 -2.504E-3
2.400E-8 1.050E-9 -2.760E-3
2.400E-8 1.100E-9 -3.029E-3
2.400E-8 1.150E-9 -3.309E-3
2.400E-8 1.200E-9 -3.603E-3
2.400E-8 1.250E-9 -3.908E-3
2.400E-8 1.300E-9 -4.226E-3
2.400E-8 1.350E-9 -4.556E-3
2.400E-8 1.400E-9 -4.898E-3
2.400E-8 1.450E-9 -5.253E-3
2.400E-8 1.500E-9 -5.619E-3
2.400E-8 1.550E-9 -5.998E-3
2.400E-8 1.600E-9 -6.389E-3
2.400E-8 1.650E-9 -6.793E-3
2.400E-8 1.700E-9 -7.208E-3
2.400E-8 1.750E-9 -7.635E-3
2.400E-8 1.800E-9 -8.075E-3
2.400E-8 1.850E-9 -8.526E-3
2.400E-8 1.900E-9 -8.990E-3
2.400E-8 1.950E-9 -9.465E-3
2.400E-8 2.000E-9 -9.953E-3
2.400E-8 2.050E-9 -1.045E-2
2.400E-8 2.100E-9 -1.096E-2
2.400E-8 2.150E-9 -1.149E-2
2.400E-8 2.200E-9 -1.202E-2
2.400E-8 2.250E-9 -1.257E-2
2.400E-8 2.300E-9 -1.313E-2
2.400E-8 2.350E-9 -1.370E-2
2.400E-8 2.400E-9 -1.428E-2
2.400E-8 2.450E-9 -1.487E-2
2.400E-8 2.500E-9 -1.548E-2
2.400E-8 2.550E-9 -1.609E-2
2.400E-8 2.600E-9 -1.672E-2
2.400E-8 2.650E-9 -1.736E-2
2.400E-8 2.700E-9 -1.801E-2
2.400E-8 2.750E-9 -1.868E-2
2.400E-8 2.800E-9 -1.935E-2
2.400E-8 2.850E-9 -2.004E-2
2.400E-8 2.900E-9 -2.073E-2
2.400E-8 2.950E-9 -2.144E-2
2.400E-8 3.000E-9 -2.216E-2
2.450E-8 3.000E-10 -2.223E-4
2.450E-8 3.500E-10 -3.025E-4
2.450E-8 4.000E-10 -3.951E-4
2.450E-8 4.500E-10 -5.000E-4
2.450E-8 5.000E-10 -6.172E-4
2.450E-8 5.500E-10 -7.467E-4
2.450E-8 6.000E-10 -8.885E-4
2.450E-8 6.500E-10 -1.043E-3
2.450E-8 7.000E-10 -1.209E-3
2.450E-8 7.500E-10 -1.388E-3
2.450E-8 8.000E-10 -1.579E-3
2.450E-8 8.500E-10 -1.782E-3
2.450E-8 9.000E-10 -1.997E-3
2.450E-8 9.500E-10 -2.225E-3
2.450E-8 1.000E-9 -2.465E-3
2.450E-8 1.050E-9 -2.717E-3
2.450E-8 1.100E-9 -2.981E-3
2.450E-8 1.150E-9 -3.258E-3
2.450E-8 1.200E-9 -3.546E-3
2.450E-8 1.250E-9 -3.847E-3
2.450E-8 1.300E-9 -4.160E-3
2.450E-8 1.350E-9 -4.484E-3
2.450E-8 1.400E-9 -4.821E-3
2.450E-8 1.450E-9 -5.170E-3
2.450E-8 1.500E-9 -5.531E-3
2.450E-8 1.550E-9 -5.904E-3
2.450E-8 1.600E-9 -6.289E-3
2.450E-8 1.650E-9 -6.686E-3
2.450E-8 1.700E-9 -7.095E-3
2.450E-8 1.750E-9 -7.516E-3
2.450E-8 1.800E-9 -7.949E-3
2.450E-8 1.850E-9 -8.393E-3
2.450E-8 1.900E-9 -8.850E-3
2.450E-8 1.950E-9 -9.318E-3
2.450E-8 2.000E-9 -9.798E-3
2.450E-8 2.050E-9 -1.029E-2
2.450E-8 2.100E-9 -1.079E-2
2.450E-8 2.150E-9 -1.131E-2
2.450E-8 2.200E-9 -1.183E-2
2.450E-8 2.250E-9 -1.237E-2
2.450E-8 2.300E-9 -1.292E-2
2.450E-8 2.350E-9 -1.348E-2
2.450E-8 2.400E-9 -1.406E-2
2.450E-8 2.450E-9 -1.464E-2
2.450E-8 2.500E-9 -1.524E-2
2.450E-8 2.550E-9 -1.584E-2
2.450E-8 2.600E-9 -1.646E-2
2.450E-8 2.650E-9 -1.709E-2
2.450E-8 2.700E-9 -1.773E-2
2.450E-8 2.750E-9 -1.839E-2
2.450E-8 2.800E-9 -1.905E-2
2.450E-8 2.850E-9 -1.973E-2
2.450E-8 2.900E-9 -2.041E-2
2.450E-8 2.950E-9 -2.111E-2
2.450E-8 3.000E-9 -2.182E-2
2.500E-8 3.000E-10 -2.188E-4
2.500E-8 3.500E-10 -2.978E-4
2.500E-8 4.000E-10 -3.889E-4
2.500E-8 4.500E-10 -4.922E-4
2.500E-8 5.000E-10 -6.076E-4
2.500E-8 5.500E-10 -7.351E-4
2.500E-8 6.000E-10 -8.748E-4
2.500E-8 6.500E-10 -1.026E-3
2.500E-8 7.000E-10 -1.190E-3
2.500E-8 7.500E-10 -1.366E-3
2.500E-8 8.000E-10 -1.554E-3
2.500E-8 8.500E-10 -1.754E-3
2.500E-8 9.000E-10 -1.966E-3
2.500E-8 9.500E-10 -2.191E-3
2.500E-8 1.000E-9 -2.427E-3
2.500E-8 1.050E-9 -2.675E-3
2.500E-8 1.100E-9 -2.935E-3
2.500E-8 1.150E-9 -3.207E-3
2.500E-8 1.200E-9 -3.491E-3
2.500E-8 1.250E-9 -3.787E-3
2.500E-8 1.300E-9 -4.095E-3
2.500E-8 1.350E-9 -4.415E-3
2.500E-8 1.400E-9 -4.747E-3
2.500E-8 1.450E-9 -5.091E-3
2.500E-8 1.500E-9 -5.446E-3
2.500E-8 1.550E-9 -5.813E-3
2.500E-8 1.600E-9 -6.192E-3
2.500E-8 1.650E-9 -6.583E-3
2.500E-8 1.700E-9 -6.986E-3
2.500E-8 1.750E-9 -7.400E-3
2.500E-8 1.800E-9 -7.826E-3
2.500E-8 1.850E-9 -8.264E-3
2.500E-8 1.900E-9 -8.714E-3
2.500E-8 1.950E-9 -9.175E-3
2.500E-8 2.000E-9 -9.647E-3
2.500E-8 2.050E-9 -1.013E-2
2.500E-8 2.100E-9 -1.063E-2
2.500E-8 2.150E-9 -1.113E-2
2.500E-8 2.200E-9 -1.165E-2
2.500E-8 2.250E-9 -1.218E-2
2.500E-8 2.300E-9 -1.272E-2
2.500E-8 2.350E-9 -1.328E-2
2.500E-8 2.400E-9 -1.384E-2
2.500E-8 2.450E-9 -1.442E-2
2.500E-8 2.500E-9 -1.500E-2
2.500E-8 2.550E-9 -1.560E-2
2.500E-8 2.600E-9 -1.621E-2
2.500E-8 2.650E-9 -1.683E-2
2.500E-8 2.700E-9 -1.746E-2
2.500E-8 2.750E-9 -1.811E-2
2.500E-8 2.800E-9 -1.876E-2
2.500E-8 2.850E-9 -1.943E-2
2.500E-8 2.900E-9 -2.010E-2
2.500E-8 2.950E-9 -2.079E-2
2.500E-8 3.000E-9 -2.149E-2
2.550E-8 3.000E-10 -2.155E-4
2.550E-8 3.500E-10 -2.933E-4
2.550E-8 4.000E-10 -3.830E-4
2.550E-8 4.500E-10 -4.847E-4
2.550E-8 5.000E-10 -5.983E-4
2.550E-8 5.500E-10 -7.239E-4
2.550E-8 6.000E-10 -8.614E-4
2.550E-8 6.500E-10 -1.011E-3
2.550E-8 7.000E-10 -1.172E-3
2.550E-8 7.500E-10 -1.345E-3
2.550E-8 8.000E-10 -1.531E-3
2.550E-8 8.500E-10 -1.728E-3
2.550E-8 9.000E-10 -1.936E-3
2.550E-8 9.500E-10 -2.157E-3
2.550E-8 1.000E-9 -2.390E-3
2.550E-8 1.050E-9 -2.634E-3
2.550E-8 1.100E-9 -2.890E-3
2.550E-8 1.150E-9 -3.158E-3
2.550E-8 1.200E-9 -3.438E-3
2.550E-8 1.250E-9 -3.730E-3
2.550E-8 1.300E-9 -4.033E-3
2.550E-8 1.350E-9 -4.348E-3
2.550E-8 1.400E-9 -4.675E-3
2.550E-8 1.450E-9 -5.013E-3
2.550E-8 1.500E-9 -5.363E-3
2.550E-8 1.550E-9 -5.725E-3
2.550E-8 1.600E-9 -6.098E-3
2.550E-8 1.650E-9 -6.483E-3
2.550E-8 1.700E-9 -6.880E-3
2.550E-8 1.750E-9 -7.288E-3
2.550E-8 1.800E-9 -7.708E-3
2.550E-8 1.850E-9 -8.139E-3
2.550E-8 1.900E-9 -8.582E-3
2.550E-8 1.950E-9 -9.036E-3
2.550E-8 2.000E-9 -9.501E-3
2.550E-8 2.050E-9 -9.978E-3
2.550E-8 2.100E-9 -1.047E-2
2.550E-8 2.150E-9 -1.097E-2
2.550E-8 2.200E-9 -1.148E-2
2.550E-8 2.250E-9 -1.200E-2
2.550E-8 2.300E-9 -1.253E-2
2.550E-8 2.350E-9 -1.308E-2
2.550E-8 2.400E-9 -1.363E-2
2.550E-8 2.450E-9 -1.420E-2
2.550E-8 2.500E-9 -1.478E-2
2.550E-8 2.550E-9 -1.537E-2
2.550E-8 2.600E-9 -1.597E-2
2.550E-8 2.650E-9 -1.658E-2
2.550E-8 2.700E-9 -1.720E-2
2.550E-8 2.750E-9 -1.784E-2
2.550E-8 2.800E-9 -1.848E-2
2.550E-8 2.850E-9 -1.913E-2
2.550E-8 2.900E-9 -1.980E-2
2.550E-8 2.950E-9 -2.048E-2
2.550E-8 3.000E-9 -2.116E-2
2.600E-8 3.000E-10 -2.122E-4
2.600E-8 3.500E-10 -2.888E-4
2.600E-8 4.000E-10 -3.772E-4
2.600E-8 4.500E-10 -4.774E-4
2.600E-8 5.000E-10 -5.893E-4
2.600E-8 5.500E-10 -7.130E-4
2.600E-8 6.000E-10 -8.485E-4
2.600E-8 6.500E-10 -9.956E-4
2.600E-8 7.000E-10 -1.155E-3
2.600E-8 7.500E-10 -1.325E-3
